Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비기사(전기분야),2019,1,소방원론,1,물환성 가스에 해당하는 것은?,,수증기,알산화탄소,아르곤,아세틸렌,3
소방설비기사(전기분야),2019,1,소방원론,2,이산화탄소소화약제의 알게온도로 옳은 것은?,,24.4℃,31.1℃,56.4℃,78.2℃,2
소방설비기사(전기분야),2019,1,소방원론,3,"분말소화약제 중 A급, B급, C급 화재에 모두 사용할 수 있는 것은?",,Na$_2$CO$_3$,NH$_4$H$_2$PO$_4$,KHCO$_3$,NaHCO$_3$,2
소방설비기사(전기분야),2019,1,소방원론,4,방화구획의 설치기준 중 스프링클러 기타 이와 유사한 자동식 소화설비를 설치한 10층 이하의 층은 몇 $m^2$ 이내마다 구획하여야 하는가?,,"1,000","1,500","2,000","3,000",4
소방설비기사(전기분야),2019,1,소방원론,5,탄화칼슘의 화재 시 물을 주수하였을 때 발생하는 가스로 옳은 것은?,,C$_2$H$_2$,H$_2$,O$_2$,C$_2$H$_6$,1
소방설비기사(전기분야),2019,1,소방원론,6,이산화탄소의 질식 및 냉각 효과에 대한 설명 중 틀린 것은?,,이산화탄소의 증기비중이 산소보다 크기 때문에 가연물과 산소의 접촉을 막아준다.,액체 이산화탄소가 기화되는 과정에서 열을 흡수한다.,이산화탄소는 불연성 가스로서 가연물의 연소반응을 방해한다.,이산화탄소는 산소와 반응하며 이 과정에서 발생한 연소열을 흡수하므로 냉각효과를 나타낸다.,4
소방설비기사(전기분야),2019,1,소방원론,7,"증기비중의 정의로 옳은 것은? (단, 분자, 분모의 단위는 모두 g/mol이다.)",,분자량/22.4,분자량/29,분자량/44.8,분자량/100,2
소방설비기사(전기분야),2019,1,소방원론,8,화재의 분류방법 중 유류화재를 나타낸 것은?,,A급 화재,B급 화재,C급 화재,D급 화재,2
소방설비기사(전기분야),2019,1,소방원론,9,공기와 접촉되었을 때 위험도(나가) 가장 큰 것은?,,에테르,수소,에틸렌,부탄,1
소방설비기사(전기분야),2019,1,소방원론,10,제2류 위험물에 해당하지 않는 것은?,,유황,황화린,적린,황린,4
소방설비기사(전기분야),2019,1,소방원론,11,주요구조부가 내화구조로 된 건축물에서 거실 각 부분으로부터 하나의 직통계단에 이르는 보행거리는 피난자의 안전상 몇 m 이하이어야 하는가?,,50,60,70,80,1
소방설비기사(전기분야),2019,1,소방원론,12,분말소화약제 불알입도의 소화성능에 관한설명으로 옳은 것은?,,미세할수록 소화성능이 우수하다.,입도가 클수록 소화성능이 우수하다.,입도와 소화성능과는 관련이 없다.,입도가 너무 미세하거나 너무 커도 소화 성능은 저하된다.,4
소방설비기사(전기분야),2019,1,소방원론,13,마그네슘의 화재에 주수하였을 때 물과 마그네슘의 반응으로 인하여 생성되는 가스는?,,산소,수소,알산화탄소,이산화탄소,2
소방설비기사(전기분야),2019,1,소방원론,14,물질의 취급 또는 위험성에 대한 설명 중 틀린 것은?,,흡해액은 점화원이다.,질산은 물과 반응시 발열 반응하므로 주의를 해야 한다.,"네온, 이산화탄소, 질소는 불연성 물질로 취급한다.",암모니아를 출전하는 공업용 용기의 색상은 백색이다.,1
소방설비기사(전기분야),2019,1,소방원론,15,화재에 관련된 국제적인 규정을 제정하는 단체는?,,IMO(International Maritime Organiz-ation),SFPE(Society of Fire Protection En-gineers),NFPA(Nation Fire Protection Associ-ation),ISO(International Organization for Standardization) TC 92,4
소방설비기사(전기분야),2019,1,소방원론,16,위험물안전관리법령상 위험물의 지정수량이 틀린 것은?,,과산화나트륨 - 50㎏,적린 - 100㎏,트리니트로톨루엔 - 200㎏,탄화알루미늄 - 400㎏,4
소방설비기사(전기분야),2019,1,소방원론,17,"연면적이 1,000$m^2$ 이상인 목조건축물은 그밖에 및 저마 및 의 연소를 우려가 있는 부분을 방화구조로 하여야 하는데 이때 연소우려가 있는 부분은? (단, 동일한 대지 안에 2동 이상의 건물이 있는 경우이며, 공장, 창고, 하수의 공지너 소면 또는 내화구조의 벽 기타 이와 유사한 것에 접하는 부분을 제외한다.)",,상호의 외벽 간 중심선으로부터 1층은 3m이내의 부분,상호의 외벽 간 중심선으로부터 2층은 7m 이내의 부분,상호의 외벽 간 중심선으로부터 3층은 11m 이내의 부분,상호의 외벽 간 중심선으로부터 4층은 13m 이내의 부분,1
