Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방설비기사(전기분야),2007,1,소방원론,1,교차데관에서 공급되는 소화수를 스프링클러헤드까지 공급하는 역할을 하는 것으로서 스프링클러헤드가 설치되어 있는 배관을 무엇이라 하는가?,,주배관,가지배관,신축배관,수평주행배관,2
소방설비기사(전기분야),2007,1,소방원론,2,화재의 분류방법 중 유류화재를 나타내는 것은?,,A급 화재,B급 화재,C급 화재,D급 화재,2
소방설비기사(전기분야),2007,1,소방원론,3,일반적인 자연발화를 방지하기 위한 조치로 옳지 않은 것은?,,저장실의 주위온도를 낮게 유지할 것,저장실의 습도를 높게 유지할 것,수납시 열의 축적을 방지할 것,저장실의 통풍을 양호하게 유지할 것,2
소방설비기사(전기분야),2007,1,소방원론,4,"CO$_2$가스의 증기 비중은 약 얼마인가? (단, 분자량은 CO$_2$ : 44, N$_2$ : 28, O$_2$ : 32 이다.)",,0.8,1.5,2,2.5,2
소방설비기사(전기분야),2007,1,소방원론,5,다음 각 물질의 저장방법 중 잘못된 것은?,,황은 점화가가 축적되지 않도록 하여 저장한다.,마그네슘은 건조한데 부속하여 분진폭발의 위험이 있으므로 밀봉하여 저장한 보관한다.,적린은 인화성 물질로부터 격리 저장한다.,황화리은 산화제와 훈합되지 않게 저장한다.,2
소방설비기사(전기분야),2007,1,소방원론,6,"목탄, 코크스, 금속분 등이 연소는 주로 어떤 형태의 연소에 해당되는가?",,중발연소,분해연소,표면연소,자기연소,3
소방설비기사(전기분야),2007,1,소방원론,7,가연물질이 연소가 활되기 위한 조건 중 옳지 않은 것은?,,표면적이 넓어야 한다.,산소와 친화력이 좋아야 한다.,열전도불이 커야 한다.,물 축적이 잘되어야 한다.,3
소방설비기사(전기분야),2007,1,소방원론,8,암모니아에 대한 설명 중 옳지 않은 것은?,,독성을 가지고 있다.,분자량는 17 이다.,분자식은 NH$_4$이다.,자극성의 냄새가 난다.,3
소방설비기사(전기분야),2007,1,소방원론,9,가연성 증기를 발생하는 액체가 공기와 혼합하여 가산불에 다르 불꽃이 닿았을 때 연소가 일어나는 최저의 액체 온도를 무엇이라고 하는가?,,발화점,인화점,연소점,착화점,2
소방설비기사(전기분야),2007,1,소방원론,10,화재의 경우 물은 불연성 가스를 그 연소계에 덮으면 그로 인하여 산소가 희석 또는 차단되면서 소화된다. 이때에 소화효과만을 고려하였던 경우 사용할 수 있는 기체가 아닌 것은?,,탄산가스,아세틸렌,사염화탄소,Halon 1301,2
