"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가9급","2021","나","안전관리론","1","산업안전보건법 시행규칙 상 중대재해의 범위에 대한 설명에서 ㉠, ㉡에 들어갈 숫자를 바르게 연결한 것은?\n○ 사망자가 1명 이상 발생한 재해\n○ 3개월 이상의 요양이 필요한 부상자가 동시에 ( ㉠ )명 이상 발생한 재해\n○ 부상자 또는 직업성 질병자가 동시에 ( ㉡ )명 이상 발생한 재해","","2, 5","2, 10","3, 5","3, 10","2"
"국가9급","2021","나","안전관리론","2","맥그리거(D. M. McGregor)의 Y 이론에 따른 관리처방에 해당하는 것은?","","상부 책임 제도의 강화","경제적 보상 체계의 강화","권위주의적 리더십의 확립","분권화와 권한의 위임","4"
"국가9급","2021","나","안전관리론","3","혼미한 정신상태에서 심신이 피로하거나 단조로운 반복 작업 시 나타나는 부주의 현상은?","","의식의 과잉","의식의 단절","의식의 우회","의식수준의 저하","4"
"국가9급","2021","나","안전관리론","4","도로교통법 시행규칙 상 안전표지의 구분에 해당하지 않는 것은?","","보조표지","지시표지","노면표시","경계표지","4"
"국가9급","2021","나","안전관리론","5","감각기에서 자극의 변화를 느끼기 위해서는 처음 받은 자극보다 일정 비율 이상으로 큰 자극을 받아야 된다는 이론은?","","베버의 법칙(Weber's Law)","피츠의 법칙(Fitts' Law)","신호검출이론(Signal Detection Theory)","힉－하이만의 법칙(Hick-Hyman Law)","1"
"국가9급","2021","나","안전관리론","6","산업안전보건법 시행령 상 안전관리자의 업무에 해당하지 않는 것은?","","업무 수행 내용의 기록․유지","사업장 순회점검, 지도 및 조치 건의","해당작업에서 발생한 산업재해에 관한 보고 및 이에 대한 응급조치","해당 사업장 안전교육계획의 수립 및 안전교육 실시에 관한 보좌 및 지도․조언","3"
"국가9급","2021","나","안전관리론","7","레빈(K. Lewin)의 인간의 행동에 대한 함수 B ＝ f(P, E)에서 E에 해당하는 것만을 모두 고른 것은?\nㄱ. 연령 ㄴ. 경험\nㄷ. 인간관계 ㄹ. 작업환경","","ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ","4"
"국가9급","2021","나","안전관리론","8","이산화탄소 소화약제의 특성으로 옳지 않은 것은?","","전기 절연성이 없다.","질식 소화 효과가 있다.","기체 상태의 비중은 공기보다 무겁다.","대기압, 상온에서 무색, 무취의 기체이다.","1"
"국가9급","2021","나","안전관리론","9","폭발의 원인에 따른 분류 중 물리적 폭발에 해당하는 것은?","","산화폭발","분해폭발","증기폭발","중합폭발","3"
"국가9급","2021","나","안전관리론","10","산업안전보건기준에 관한 규칙 상 가축이나 야생동물로부터 사람에게 감염되는 인수공통(人獸共通)감염병에 해당하는 것은?","","인간면역결핍증","수두","홍역","탄저병","4"
"국가9급","2021","나","안전관리론","11","작업을 안전하게 실시하기 위하여 작업공정의 요소 중 행동의 대상을 지적하고 큰 소리로 확인하는 방법은?","","툴박스미팅(Tool Box Meeting)","안전교육관찰프로그램(Safety Training Observation Program)","지적확인(Pointing and Calling)","과오원인제거(Error Cause Removal)","3"
"국가9급","2021","나","안전관리론","12","산업안전보건법 시행규칙 상 안전보건교육 중 근로자 정기교육의 내용에 포함되지 않는 것은?","","표준안전 작업방법 및 지도 요령에 관한 사항","유해․위험 작업환경 관리에 관한 사항","산업안전보건법령 및 산업재해보상보험 제도에 관한 사항","직장 내 괴롭힘, 고객의 폭언 등으로 인한 건강장해 예방 및 관리에 관한 사항","1"
"국가9급","2021","나","안전관리론","13","안전교육에서 주제를 학습시킬 범위와 내용의 수준을 의미하는 '학습의 정도'를 순서대로 바르게 나열한 것은?","","인지 → 지각 → 이해 → 적용","지각 → 인지 → 이해 → 적용","이해 → 인지 → 지각 → 적용","이해 → 지각 → 인지 → 적용","1"
"국가9급","2021","나","안전관리론","14","식품안전기본법 상 식품 등에 존재하는 위해요소가 인체의 건강을 해하거나 해할 우려가 있는지 여부와 그 정도를 과학적으로 평가하는 것을 뜻하는 용어는?","","위험성평가","위해성평가","유해성평가","유독성평가","2"
"국가9급","2021","나","안전관리론","15","국민보호와 공공안전을 위한 테러방지법 시행령 상 대테러특공대를 설치․운영할 수 있는 자에 해당하지 않는 것은?","","국방부장관","경찰청장","소방청장","해양경찰청장","3"
"국가9급","2021","나","안전관리론","16","마주 보는 두 외벽 중 하나에 결함이 있어, 그 외벽이 지탱하는 건물 지붕의 측면 부분이 무너져 내려 삼각형의 공간이 발생하는 건축물 붕괴 유형은?","","경사형 붕괴","팬케이크형 붕괴","V자형 붕괴","캔틸레버형 붕괴","1"
"국가9급","2021","나","안전관리론","17","시설물의 안전 및 유지관리 실시 등에 관한 지침 상 성능평가에서 시설물을 사용한 연수 및 외부 환경조건에 따른 영향으로 인해 재료적 성질 변화로 발생할 수 있는 손상에 저항하는 시설물의 성능을 평가하는 것은?","","안전성능 평가","내구성능 평가","사용성능 평가","종합평가","2"
"국가9급","2021","나","안전관리론","18","연간 총근로시간수가 반영되지 않는 산업재해지표는?","","도수율","강도율","연천인율","환산도수율","3"
"국가9급","2021","나","안전관리론","19","위험물의 성질 중 자기반응성 물질에 해당하는 것은?","","아염소산염류","히드록실아민염류","질산염류","브롬산염류","2"
"국가9급","2021","나","안전관리론","20","산업안전보건법 상 용어에 대한 정의로 옳지 않은 것은?","","'사업주'란 근로자를 사용하여 사업을 하는 자를 말한다.","'근로자대표'란 근로자의 과반수로 조직된 노동조합이 있는 경우에는 그 노동조합을, 근로자의 과반수로 조직된 노동조합이 없는 경우에는 근로자의 과반수를 대표하는 자를 말한다.","'수급'이란 명칭에 관계없이 물건의 제조․건설․수리 또는 서비스의 제공, 그 밖의 업무를 타인에게 맡기는 계약을 말한다.","'안전보건진단'이란 산업재해를 예방하기 위하여 잠재적 위험성을 발견하고 그 개선대책을 수립할 목적으로 조사․평가하는 것을 말한다.","3"
