Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2009,3,인간공학개론,1,밀러(Miller)의 신비의 수(Magic Number) 7±2와 관련이 있는 인간의 감각-운동 계통은?,text_only,장기기억,단기기억,감각기관,제어기관,2
인간공학기사,2009,3,인간공학개론,2,다음 중 집단의 최대치에 의한 설계로 가장 적합한 것은?,text_only,선반의 높이,조종장치까지의 거리,자동차 시트의 앞뒤 조절폭,고속버스 내의 의자와 의자 사이의 간격,4
인간공학기사,2009,3,인간공학개론,3,일반적으로 새로운 자극이 없는 상태에서 다음 중 가장 먼저 소실되는 기억 체계는?,text_only,상 보관(iconic storage),향 보관(echoic storage),작업기억(working memory),장기기억(long-term memory),1
인간공학기사,2009,3,인간공학개론,4,"표시장치를 사용할 때 자극 전체를 직접 나타내거나 재생 시키는 대신, 정보나 자극을 암호화하는 경우가 흔하다. 이와 같이 정보를 암호화하는 데 있어서 지켜야 할 일반적 지침으로 볼 수 없는 것은?",text_only,암호의 양립성,암호의 민감성,암호의 변별성,암호의 검출성,2
인간공학기사,2009,3,인간공학개론,5,계기판에 등에 8개가 있을 때 그 중 하나만 불이 켜지는 경우의 정보량은 몇 bit 인가?,text_only,2,3,4,8,2
인간공학기사,2009,3,인간공학개론,6,인간-기계 시스템에서 인간의 과오나 동작상의 실패가 있어도 안전사고를 발생시키지 않도록 하는 시스템을 무엇이라고 하는가?,text_only,lock system,fail-safe system,fool-proof system,accident-check system,3
인간공학기사,2009,3,인간공학개론,7,인간-기계 시스템에서 정보 전달과 조종이 이루어지는 접합면인 인간-기계 인터페이스(man-machine interface)의 종류에 해당하지 않는 것은?,text_only,지적 인터페이스,역학적 인터페이스,감성적 인터페이스,신체적 인터페이스,2
인간공학기사,2009,3,인간공학개론,8,다음 중 인간공학 연구에 사용되는 변수의 유형에 대한 설명으로 적절하지 않은 것은?,text_only,조사 연구되는 인자는 독립변수로 취급된다.,독립변수의 가능한 효과는 종속변수로 취급된다.,독립변수는 보통 '기준(criterion)' 이라고도 부른다.,기준은 체계기준과 인간기준으로 분류된다.,3
인간공학기사,2009,3,인간공학개론,9,다음 중 제품의 행동 유도성에 대한 설명으로 적절하지 않은 것은?,text_only,행동 유도성을 위해서는 행동에 제약을 주지 않도록 설계해야 한다.,사용자의 행동에 단서를 제공한다.,사용 설명서를 별도로 읽지 않아도 사용자가 무엇을 해야 할지 알게 설계해야 한다.,제품에 물리적 또는 의미적 특성을 부여함으로서 달성 가능하다.,1
인간공학기사,2009,3,인간공학개론,10,다음 중 인체측정에 대한 설명으로 틀린 것은?,text_only,표준자세에서 움직이지 않는 상태를 인체측정기로 측정한 측정치를 구조적 치수라 한다.,활동 중인 신체의 자세를 측정한 것을 기능적 치수라 한다.,"일반적으로 구조적 치수는 나이, 성별, 인종에 따라 다르게 나타난다.",인간-기계 시스템의 설계에는 구조적 치수만을 활용하여야 한다.,4
인간공학기사,2009,3,인간공학개론,11,"작업공간의 수성요소 배치에 대한 원칙 측면에서 볼 때, 자동차의 속도계가 계기판 중간에 위치하여 운전자가 보기 쉽도록 한 것은 다음 중 어떤 원칙에 해당되는가?",text_only,중요도의 원칙,기능성의 원칙,사용 순서의 원칙,공간 활용 최적화의 원칙,1
인간공학기사,2009,3,인간공학개론,12,다음 중 실내의 추천반사율이 높은 것부터 낮은 순으로 올바르게 나열한 것은?,text_only,천장 >벽 >책상 >바닥,천장 >책상 >바닥 >벽,벽 >천정 >책상 >바닥,벽 >책상 >천장 >바닥,1
인간공학기사,2009,3,인간공학개론,13,다음 중 인간 실수 확률에 대한 추정기법에 해당하는 것은?,text_only,MORT,예비위험분석,직무위급도분석,결함위험도분석,3
인간공학기사,2009,3,인간공학개론,14,"1000Hz, 80dB인 음을 phon과 sone으로 환산한 것은?",text_only,"40phon, 4sone","60phon, 3sone","80phon, 16sone","80phon, 2sone",3
인간공학기사,2009,3,인간공학개론,15,다음 중 작업 공간 설계에 관한 설명으로 옳은 것은?,text_only,일반적으로 앉아서 하는 작업의 작업대 높이는 팔꿈치 높이가 적당하다.,서서하는 힘든 작업을 위한 작업대는 세밀한 작업보다 높게 설계한다.,작업 표준 영역은 어깨를 중심으로 팔을 뻗어 닿을 수 있는 영역이다.,군용 비행기의 비상구는 5백분위수 인체측정 자료를 사용하여 설계한다.,1
인간공학기사,2009,3,인간공학개론,16,인체의 감각기능 중 후각에 대한 설명으로 옳은 것은?,text_only,후각에 대한 순응은 느린 편이다.,후각은 훈련을 통해 식별능력을 기르지 못한다.,후각은 냄새 존재 여부보다 특정 자극을 식별하는데 효과적이다.,특정 냄새의 절대 식별 능력은 떨어지나 상대적 비교능력은 우수한 편이다.,4
인간공학기사,2009,3,인간공학개론,17,다음 중 조종-반응 비율(Control-Response ratio)에 대한 설명으로 옳은 것은?,text_only,조종-반응 비율이 낮을수록 둔감하다.,조종-반응 비율이 높을수록 조정시간은 증가한다.,표시장치의 이동거리를 조종 장치의 이동거리로 나눈 비율을 말한다.,회전 꼭지(knob)의 경우 조종-반응 비율은 손잡이 1회전에 상당하는 표시장치 이동거리의 역수이다.,4
인간공학기사,2009,3,인간공학개론,18,다음 중 암조응에 대한 설명으로 옳은 것은?,text_only,어두운 곳에서 밝은 곳으로 들어갈 때 발생한다.,어두운 곳에서는 주로 간상세포에 의해 보게 된다.,완전 암조응에는 일반적으로 5~10분정도 소요된다.,암조응 때에 원추세포는 감수성을 갖게 된다.,2
인간공학기사,2009,3,인간공학개론,19,다음 중 전력계와 같이 수치를 정확히 읽고자 할 때 가장 적합한 표시장치는?,text_only,동침형 표시장치,동목형 표시장치,계수형 표시장치,수직형 표시장치,3
인간공학기사,2009,3,인간공학개론,20,"다음 중 신호검출이론(SDT)에 대한 설명으로 틀린 것은? (단, β는 음담편견척도이고, d는 감도척도이다.)",text_only,민감도는 신호와 잡음 평균 간의 거리로 표현한다.,β 값이 클수록 '보수적인 판단자' 라고 한다.,d 값은 정규분포표를 이용하여 구할 수 있다.,"잡음이 많을수록, 신호가 약하거나 분명하지 않을수록 d 값은 커진다.",4
인간공학기사,2009,3,작업생리학,21,다음 중 신체 활동 수준이 너무 높아 근육에 공급되는 산소량이 부족하여 생기는 피로물질은?,text_only,크레아틴산(CP),아데노신삼인산(ATP),글리코겐(glycogen),젖산(Lactic acid),4
