"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"위험물산업기사","2015","2","일반화학","1","다음 물질 중 수용액ㅇ에서 약한 산성을 나타내며 염화제이철 수용액과 정색반응을 하는 것은?","O","image_2015_2_1_1","image_2015_2_1_2","image_2015_2_1_3","image_2015_2_1_4","2"
"위험물산업기사","2015","2","일반화학","2","알루미늄 이온(Al$^{3+}$) 한 개에 대한 설명으로 틀린 것은?","","질량수는 27 이다.","양성자수는 13 이다.","중성자수는 13 이다.","전자수는 10 이다.","3"
"위험물산업기사","2015","2","일반화학","3","C$_6$H$_{14}$ 의 구조 이성질체는 몇 개가 존재하는가?","","4","5","6","7","2"
"위험물산업기사","2015","2","일반화학","4","밑줄친 원소의 산화수가 같은 것끼리 짝지워진 것은?","","SO$_3$ 와 BaO$_2$","BaO$_2$ 와 K$_2$Cr$_2$O$_7$","K$_2$Cr$_2$O$_7$ 과 SO$_3$","HNO$_3$ 와 NH$_3$","3"
"위험물산업기사","2015","2","일반화학","5","CO$_2$ 44g 을 만들려면 C$_3$H$_8$ 분자가 약 몇 개 완전 연소 해야하는가?","","2.01 × 10$^{23}$","2.01 × 10$^{22}$","6.02 × 10$^{22}$","6.02 × 10$^{23}$","1"
"위험물산업기사","2015","2","일반화학","6","농도 단위에서 'N' 의 의미를 가장 옳게 나타낸 것은?","","용액 1L 속에 녹아있는 용질의 몰 수","용액 1L 속에 녹아있는 용질의 g 당량수","용액 1000g 속에 녹아있는 용질의 몰 수","용액 1000g 속에 녹아있는 용질의 g 당량수","2"
"위험물산업기사","2015","2","일반화학","7","CuSO$_4$ 용액에 0.5F 의 전기량을 흘렸을 때 약 몇 g 구리가 석출되겠는가? (단, 원자량은 Cu 64, S 32, O 16 이다.)","","16","32","64","128","1"
"위험물산업기사","2015","2","일반화학","8","NaOH 수용액 100mL 를 중화하는데 2.5N 의 HCl 80mL 가 소요되었다. NaOH 용액의 농도(N)는?","","1","2","3","4","2"
"위험물산업기사","2015","2","일반화학","9","수소 분자 1mol 에 포함된 양성자수와 같은 것은?","","1/4O$_2$mol 중 양성자수","NaCl 1mol 중 ion 의 총수","수소 원자 1/2mol 중의 원자수","CO$_2$ 1mol 중의 원자수","2"
"위험물산업기사","2015","2","일반화학","10","비극성 분자에 해당하는 것은?","","CO","CO$_2$","NH$_3$","H$_2$O","2"
"위험물산업기사","2015","2","일반화학","11","공기의 평균분자량은 약 29 라고 한다. 이 평균 분자량을 계산하는데 관계된 원소는?","","산소, 수소","탄소, 수소","산소, 질소","질소, 탄소","3"
"위험물산업기사","2015","2","일반화학","12","어떤 물질이 산소 50Wt%, 황 50Wt% 로 구성되어 있다. 이 물질의 실험식을 옳게 나타낸 것은?","","SO","SO$_2$","SO$_3$","SO$_4$","2"
"위험물산업기사","2015","2","일반화학","13","어떤 금속(M) 8g 을 연소시키니 11.2g 의 산화물이 얻어졌다. 이 금속의 원자량이 140 이라면 이 산화물의 화학식은?","","M$_2$O$_3$","MO","MO$_2$","M$_2$O$_7$","4"
"위험물산업기사","2015","2","일반화학","14","이소프로필알코올에 해당하는 것은?","","C$_6$H$_5$OH","CH$_3$CHO","CH$_3$COOH","(CH$_3$)$_2$CHOH","4"
"위험물산업기사","2015","2","일반화학","15","은거울 반응을 하는 화합물은?","","CH$_3$COCH$_3$","CH$_3$OCH$_3$","HCHO","CH$_3$CH$_2$OH","3"
"위험물산업기사","2015","2","일반화학","16","방사능 붕괴의 형태 중 $\frac{226}{88}Ra$ 이 α 붕괴할 때 생기는 원소는?","O","$\frac{222}{86}Rn$","$\frac{232}{90}Th$","$\frac{231}{91}Pa$","$\frac{238}{92}U$","1"
"위험물산업기사","2015","2","일반화학","17","60℃에서 KNO$_3$ 의 포화용액 100g 을 10℃로 냉각시키면 몇 g 의 KNO$_3$ 가 석출하는가? (단, 용해도는 60℃에서 100g KNO$_3$/100g H$_2$O, 10℃ 에서 20g KNO$_3$/100g H$_2$O 이다.)","","4","40","80","120","2"
"위험물산업기사","2015","2","일반화학","18","이온평형계에서 평형에 참여하는 이온과 같은 종류의 이온을 외부에서 넣어주면 그 이온의 농도를 감소시키는 방향으로 평형이 이동한다는 이론과 관계있는 것은?","","공통이온효과","가수분해효과","물의 자체 이온화 현상","이온용액의 총괄성","1"
"위험물산업기사","2015","2","일반화학","19","다음의 반응식에서 평형을 오른쪽으로 이동 시키기 위한 조건은?\n$N_2(g) + O_2 \rightarrow 2NO(g) - 43.2kcal$","O","압력을 높인다.","온도를 높인다.","압력을 낮춘다.","온도를 낮춘다.","2"
"위험물산업기사","2015","2","일반화학","20","sp$^3$ 혼성오비탈을 가지고 있는 것은?","","BF$_3$","BeCl$_2$","C$_2$H$_4$","CH$_4$","4"
"위험물산업기사","2015","2","화재예방과 소화방법","21","소화설비 설치 시 동식물유류 400000L 에 대한 소요단위는 몇 단위인가?","","2","4","20","40","2"
"위험물산업기사","2015","2","화재예방과 소화방법","22","소화약제로서 물이 갖는 특성에 대한 설명으로 옳지 않은 것은?","","유화효과(emulsification effect)도 기대할 수 있다.","증발잠열이 커서 기화 시 다량의 열을 제거한다.","기화팽창률이 커서 질식효과가 있다.","용융잠열이 커서 주수 시 냉각효과가 뛰어나다.","4"
"위험물산업기사","2015","2","화재예방과 소화방법","23","다음 중 가연성 물질이 아닌 것은?","","C$_2$H$_5$OC$_2$H$_5$","KClO$_4$","C$_2$H$_4$(OH)$_2$","P$_4$","2"
"위험물산업기사","2015","2","화재예방과 소화방법","24","위험물안전관리법령상 마른모래(삽 1개 포함) 50L 의 능력단위는?","","0.3","0.5","1.0","1.5","2"
"위험물산업기사","2015","2","화재예방과 소화방법","25","위험물안전관리법령에 따른 이동식할로겐화물 소화설비 기준에 의하면 20℃에서 하나의 노즐이 하론 2402를 방사 할 경우 1분당 몇 kg의 소화약제를 방사할 수 있어야 하는가?","","35","40","45","50","3"
"위험물산업기사","2015","2","화재예방과 소화방법","26","위험물안전관리법령에 따르면 옥외소화전의 개폐밸브 및 소화접속구는 지반면으로부터 몇 m이하의 높이에 설치해야하는가?","","1.5","2.5","3.5","4.5","1"
"위험물산업기사","2015","2","화재예방과 소화방법","27","위험물안전관리법령상 물분무소화설비가 적응성이 있는 대상물은?","","알칼리금속과산화물","전기설비","마그네슘","금속분","2"
"위험물산업기사","2015","2","화재예방과 소화방법","28","소화약제 또는 그 구성성분으로 사용되지 않는 물질은?","","CF$_2$ClBr","CO(NH$_2$)$_2$","NH$_4$NO$_3$","K$_2$CO$_3$","3"
"위험물산업기사","2015","2","화재예방과 소화방법","29","스프링클러 설비의 장점이 아닌 것은?","","소화약제가 물이므로 소화약제의 비용이 절감된다.","초기 시공비가 적게 든다.","화재 시 사람의 조작 없이 작동이 가능하다.","초기화재의 진화에 효과적이다.","2"
"위험물산업기사","2015","2","화재예방과 소화방법","30","수소화나트륨 저장 창고에 화재가 발생하였을 때 주수소화가 부적합한 이유로 옳은 것은?","","발열반응을 일으키고 수소를 발생한다.","수화반응을 일으키고 수소를 발생한다.","중화반응을 일으키고 수소를 발생한다.","중합반응을 일으키고 수소를 발생한다.","1"
"위험물산업기사","2015","2","화재예방과 소화방법","31","이산화탄소 소화기에 관한 설명으로 옳지 않은 것은?","","소화작용은 질식효과와 냉각효과에 의한다.","A급, B급 및 C급 화재 중 A급 화재에 가장 적응성이 있다.","소화약제 자체의 유독성은 적으나, 공기 중 산소 농도를 저하시켜 질식의 위험이 있다.","소화약제의 동결, 부패, 변질 우려가 적다.","2"
"위험물산업기사","2015","2","화재예방과 소화방법","32","위험물안전관리법령상 제6류 위험물에 적응성이 있는 소화설비는?","","옥내소화전설비","이산화탄소소화설비","할로겐화합물소화설비","탄산수소염류 분말소화설비","1"
"위험물산업기사","2015","2","화재예방과 소화방법","33","위험물안전관리법령에서 정한 포소화설비의 기준에 따른 기동장치에 대한 설명으로 옳은 것은?","","자동식의 기동장치만 설치하여야 한다.","수동식의 기동장치만 설치하여야 한다.","자동식의 기동장치와 수동식의 기동장치를 모두 설치하여야 한다.","자동식의 기동장치 또는 수동식의 기동장치를 설치하여야 한다.","4"
"위험물산업기사","2015","2","화재예방과 소화방법","34","위험물안전관리법령상 가솔린의 화재 시 적응성이 없는 소화기는?","","봉상강화액소화기","무상강화액소화기","이산화탄소소화기","포소화기","1"
"위험물산업기사","2015","2","화재예방과 소화방법","35","가연물의 구비조건으로 옳지 않은 것은?","","열전도율이 클 것","연소열량이 클 것","화학적 활성이 강할 것","활성화 에너지가 작을 것","1"
