"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가9급","2023","나","안전관리론","1","매슬로우(A. H. Maslow)의 욕구 5단계 이론에서 인간의 욕구를 단계별로 바르게 나열한 것은?","","생리 → 사회 → 안전 → 존경 → 자아실현","생리 → 안전 → 사회 → 자아실현 → 존경","생리 → 안전 → 사회 → 존경 → 자아실현","생리 → 안전 → 존경 → 사회 → 자아실현","3"
"국가9급","2023","나","안전관리론","2","시설물의 안전 및 유지관리에 관한 특별법 상 제2종시설물에 해당하지 않는 것은?","","지방상수도 전용댐","연장 100미터인 철도 교량","포용저수량 1천만톤인 방조제","연장 300미터인 방파제","4"
"국가9급","2023","나","안전관리론","3","아담스(E. Adams)의 사고연쇄반응이론을 구성하는 단계에 해당하지 않는 것은?","","관리구조","직접원인","전술적 에러","작전적 에러","2"
"국가9급","2023","나","안전관리론","4","현장에서 주어진 상황에 즉응하여 실시하며 작업 전과 종료 시 작업자가 조를 이뤄 위험요소에 대하여 말하는 위험예지활동은?","","툴박스미팅(Tool Box Meeting)","터치앤콜(Touch and Call)","지적확인(Pointing and Calling)","안전관찰훈련과정(Safety Training Observation Program)","1"
"국가9급","2023","나","안전관리론","5","산업안전보건법 상 사업주가 사업장에 안전 및 보건에 관하여 사업주를 보좌하고 관리감독자에게 지도ㆍ조언하는 업무를 하기 위해 두어야 하는 사람은? (단, 안전관리자 또는 보건관리자가 있는 경우는 제외한다)","","안전보건관리책임자","안전보건총괄책임자","명예산업안전감독관","안전보건관리담당자","4"
"국가9급","2023","나","안전관리론","6","위험물안전관리법 시행령 상 위험물의 품명과 지정수량의 연결로 옳지 않은 것은?","","질산 － 300킬로그램","과염소산 － 300킬로그램","인화성고체 － 100킬로그램","유기과산화물 － 10킬로그램","3"
"국가9급","2023","나","안전관리론","7","다중이용업소의 안전관리에 관한 특별법 상 안전관리기본계획의 수립ㆍ시행에 대한 설명에서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n(가) 은 다중이용업소의 화재 등 재난이나 그 밖의 위급한 상황으로 인한 인적ㆍ물적 피해의 감소, 안전기준의 개발, 자율적인 안전관리능력의 향상, 화재배상책임보험제도의 정착 등을 위하여 (나) 년마다 다중이용업소의 안전관리기본계획을 수립ㆍ시행하여야 한다.","","소방청장 5","행정안전부장관 5","소방청장 10","행정안전부장관 10","1"
"국가9급","2023","나","안전관리론","8","레빈(K. Lewin)의 법칙을 표현하는 관계식은? (단, B는 인간의 행동, E는 심리적 환경, P는 개체, R은 휴식시간을 나타낸다)","","B ＝ f(P, E)","B ＝ f(P, R)","P ＝ f(B, E)","P ＝ f(B, R)","1"
"국가9급","2023","나","안전관리론","9","피로의 측정방법 중 생화학적 검사방법의 검사항목에 해당하는 것은?","","혈액","근력","근활동","호흡순환기능","1"
"국가9급","2023","나","안전관리론","10","소방시설 설치 및 관리에 관한 법률 상 용어 정의로서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n'특정소방대상물'이란 건축물 등의 규모ㆍ용도 및 수용인원 등을 고려하여 (가) 을 설치하여야 하는 소방대상물로서 (나) 으로 정하는 것을 말한다.","","소방시설 대통령령","소방시설 행정안전부령","소방용품 대통령령","소방용품 행정안전부령","1"
