Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
경비지도사2차,2021,1,소방학,1,위험물의 취급 및 저장방법으로 옳지 않은 것은?,,마그네슘은 물과 접촉을 피해야 한다.,황린은 물속에 보관한다.,휘발유는 높은 온도가 유지되는 밀폐공간에 보관한다.,질산에스테르류는 소량으로 나누어 보관한다.,3
경비지도사2차,2021,1,소방학,2,연소가스 중 시안화수소(HCN)의 허용농도(TLV)는?,,2 ppm,10 ppm,50 ppm,"5,000 ppm",1
경비지도사2차,2021,1,소방학,3,가연물의 구비조건으로 옳지 않은 것은?,,흡열반응이 클 것,표면적이 클 것,발열량이 클 것,활성화에너지가 작을 것,1
경비지도사2차,2021,1,소방학,4,위험물안전관리법령상 휘발유의 지정수량으로 옳은 것은?,,5 리터,10 리터,100리터,200 리터,4
경비지도사2차,2021,1,소방학,5,숯이나 목탄처럼 연소 시 불꽃이나 발염이 없는 연소형태는?,,자기연소,증발연소,표면연소,분해연소,3
경비지도사2차,2021,1,소방학,6,화재 시 발생하는 연소 생성물이 아닌 것은?,,빛,비열,연기,화염,2
경비지도사2차,2021,1,소방학,7,건축물 화재 시 연기배출과 외부공기 유입의 기준선은?,,중성대,열전대,화염 분출대,감광계수,1
경비지도사2차,2021,1,소방학,8,열의 이동현상이 아닌 것은?,,잠열,대류,복사,전도,1
경비지도사2차,2021,1,소방학,9,화재안전기준(NFSC)상 옥외소화전의 방수량(L/min)으로 옳은 것은?,,50,80,130,350,4
경비지도사2차,2021,1,소방학,10,"석탄, 플라스틱의 분말과 같은 가연성고체가 미분말로 되어 공기 중에 부유한 상태로 폭발농도 이상으로 있을 때 착화원이 존재함으로써 발생하는 폭발은?",,분진폭발,응상폭발,분무폭발,분해폭발,1
경비지도사2차,2021,1,소방학,11,분말 소화약제의 주된 소화효과는?,,질식,냉각,희석,제거,1
경비지도사2차,2021,1,소방학,12,건축물 화재 시 플래시오버(Flash over)에 이르는 단계는?,,초기,성장기,감쇠기,종기,2
경비지도사2차,2021,1,소방학,13,물의 적상(drop) 주수방법에 관한 내용으로 옳은 것은?,,소화전 노즐의 주수이다.,스프링클러설비 헤드의 주수로 살수라고도 한다.,물분무 소화설비 헤드의 주수이다.,C급 화재 소화에 적합하다.,2
