Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방공무원,2022,04,소방관계법규(경채),1,"'소방기본법' 제3조 소방기관의 설치 등에 대한 내용이다. ( ) 안에 들어갈 말로 옳은 것은?\n\n시⋅도의 화재 예방⋅경계⋅진압 및 조사, 소방안전교육⋅홍보와 화재, 재난⋅재해, 그 밖의 위급한 상황에서의 구조⋅구급 등의 업무를 수행하는 소방기관의 설치에 필요한 사항은 ( X )로 정한다.",,대통령령,행정안전부령,시⋅도의 조례,소방청훈령,1
소방공무원,2022,04,소방관계법규(경채),2,'소방기본법' 및 같은 법 시행령상 소방기술민원센터에 대한 내용으로 옳지 않은 것은?,,소방기술민원센터는 센터장을 포함하여 18명 이내로 구성한다.,소방기술민원센터는 소방기술민원과 관련된 업무로서 소방청장 또는 소방본부장이 필요하다고 인정하여 지시하는 업무를 수행한다.,소방기술민원센터장은 소방기술민원센터의 업무수행을 위하여 필요하다고 인정하는 경우에는 관계 기관의 장에게 소속 공무원 또는 직원의 파견을 요청할 수 있다.,"소방청장은 소방시설, 소방공사 및 위험물 안전관리등과 관련된 법령해석 등의 민원을 종합적으로 접수하여 처리할 수 있는 소방기술민원센터를 설치⋅운영할 수 있다.",3
소방공무원,2022,04,소방관계법규(경채),3,'소방기본법' 및 같은 법 시행령상 소방업무에 관한 종합계획의 수립⋅시행 등의 내용으로 옳지 않은 것은?,,"소방청장은 수립한 종합계획을 관계 중앙행정기관의 장, 시⋅도지사에게 통보하여야 한다.",시⋅도지사는 관할 지역의 특성을 고려하여 종합계획의 시행에 필요한 세부계획을 매년 수립하여 행정안전부장관에게 제출하여야 한다.,"종합계획에는 소방업무에 필요한 체계의 구축, 소방기술의 연구⋅개발 및 보급, 소방전문인력 양성에 대한 사항이 포함되어야 한다.",소방청장은 소방업무에 관한 종합계획을 관계 중앙행정기관의 장과의 협의를 거쳐 계획 시행 전년도 10월 31일까지 수립하여야 한다.,2
소방공무원,2022,04,소방관계법규(경채),4,'소방기본법' 및 같은 법 시행령상 비상소화장치 설치대상 지역을 있는 대로 모두 고른 것은?\n\nㄱ. 위험물의 저장 및 처리 시설이 밀집한 지역\nㄴ. 석유화학제품을 생산하는 공장이 있는 지역\nㄷ. 관광시설⋅숙박시설 또는 소방활동로서 현장에 있는 지역\nㄹ. 시⋅도지사가 비상소화장치의 설치가 필요하다고 인정하는 지역,,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄴ, ㄷ, ㄹ",4
소방공무원,2022,04,소방관계법규(경채),5,'소방기본법' 제16조의3에서 규정한 소방대의 생활안전활동으로 옳지 않은 것은?,,"위해동물, 벌 등의 포획 및 퇴치 활동",단전사고 시 비상전원 또는 조명의 공급,자연재해에 따른 급수⋅배수 및 제설 등 지원활동,"붕괴, 낙하 등이 우려되는 고드름, 나무, 위험 구조물 등의 제거활동",3
소방공무원,2022,04,소방관계법규(경채),6,"'소방기본법' 제17조제2항에 따르면 소방청장, 소방본부장 또는 소방서장은 화재를 예방하고 화재 발생 시 인명과 재산피해를 최소화하기 위하여 행정안전부령으로 정하는 바에 따라 소방안전에 관한 교육과 훈련을 실시할 수 있다. 그 대상으로 옳지 않은 것은?",,'장애인복지법' 제2조에 따른 장애인,'유아교육법' 제2조에 따른 유치원의 유아,'초⋅중등교육법' 제2조에 따른 학교의 학생,'영유아보육법' 제2조에 따른 어린이집의 영유아,1
소방공무원,2022,04,소방관계법규(경채),7,'소방기본법'상 소방대장의 권한으로 옳지 않은 것은?,,소방활동에 필요한 소화전(消火栓)⋅급수탑(給水塔)⋅저수조(貯水槽)를 설치하고 유지⋅관리하여야 한다.,소방활동을 위하여 긴급하게 출동할 때에는 소방자동차의 통행과 소방활동에 방해가 되는 주차 또는 정차된 차량 및 물건 등을 제거하거나 이동시킬 수 있다.,화재 발생을 막거나 폭발 등으로 화재가 확대되는 것을 막기 위하여 가스⋅전기 또는 유류 등의 시설에 대하여 위험물질의 공급을 차단하는 등 필요한 조치를 할 수 있다.,"화재, 재난⋅재해, 그 밖의 위급한 상황이 발생한 현장에서 소방활동을 위하여 필요할 때에는 그 관할구역에 사는 사람 또는 그 현장에 있는 사람으로 하여금 사람을 구출하는 일 또는 불을 끄거나 불이 번지지 아니하도록 하는 일을 하게 할 수 있다.",1
소방공무원,2022,04,소방관계법규(경채),8,"'소방기본법' 제25조제1항에 대한 내용이다. ( ) 안에 들어갈 말로 옳지 않은 것은?\n\n( ), ( ) 또는 ( )는 사람을 구출하거나 불이 번지는 것을 막기 위하여 필요할 때에는 화재가 발생하거나 불이 번질 우려가 있는 소방대상물 및 토지를 일시적으로 사용하거나 그 사용의 제한 또는 소방활동에 필요한 처분을 할 수 있다.",,소방청장,소방본부장,소방서장,소방대장,1
소방공무원,2022,04,소방관계법규(경채),9,'소방기본법' 제41조에서 정한 한국소방안전원의 업무로 옳지 않은 것은?,,소방안전에 관한 국제협력,소방기술과 안전관리에 관한 교육 및 조사⋅연구,화재 예방과 안전관리의식 고취를 위한 대국민 홍보,"소방장비의 품질 확보, 품질 인증 및 신기술⋅신제품에 관한 인증 업무",4
소방공무원,2022,04,소방관계법규(경채),10,'소방기본법' 제53조 및 제54조의 벌칙 기준으로 옳지 않은 것은?,,정당한 사유 없이 물의 사용이나 수도의 개폐장치의 사용 또는 조작을 하지 못하게 하거나 방해한 자 : 100만원 이하의 벌금,정당한 사유 없이 소방대가 현장에 도착할 때까지 사람을 구출하는 조치 또는 불을 끄거나 불이 번지지 아니하도록 하는 조치를 하지 아니한 사람 : 100만원 이하의 벌금,"불장난, 모닥불, 흡연, 화기(火氣) 취급, 풍등 등 소형열기구 날리기, 그 밖에 화재예방상 위험하다고 인정되는 행위의 금지 또는 제한에 대한 명령에 따르지 아니하거나 이를 방해한 자 : 200만원 이하의 벌금","화재, 재난⋅재해, 그 밖의 위급한 상황이 발생하여 사람의 생명을 위험하게 할 것으로 인정할 때에는 일정한 구역을 지정하여 그 구역에 있는 사람에게 그 구역밖으로 피난할 것에 대한 명령을 위반한 사람 : 200만원이하의 벌금",4
