"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"화재감식평가산업기사","2017","4","화재 조사론","1","화재현장에서 열에 의한 전구의 변형에 대한 설명으로 옳은 것은?","","화염이 전달되는 방향의 구면에서 변형이 먼저 발생한다.","벌브가 개방된 이후에 다른 방향에서 화염이 전달되었을 때에도 함몰이나 돌출되는 변형이 발생한다.","전선에 매달린 전구는 화재당시의 방향을 신뢰할 수 있으므로 방향지표로 사용할 수 있다.","백열전등에서 보이는 화재패턴으로 수은등과 같은 대형전구에서는 변형이 발생하지 않는다.","1"
"화재감식평가산업기사","2017","4","화재 조사론","2","자연발화의 원인으로 볼 수 없는 것은?","","환원열","분해열","흡착열","발효열","1"
"화재감식평가산업기사","2017","4","화재 조사론","3","다음 중 연소하한계가 가장 낮은 것은?","","CH$_4$(메탄)","C$_3$H$_8$(프로판)","C$_4$H$_{10}$(부탄)","H$_2$(수소)","3"
"화재감식평가산업기사","2017","4","화재 조사론","4","화재현장 보존의 중요성에 대한 설명으로 틀린 것은?","","조사대상인 화재현장은 현장조사가 개시될 때까지 화재진압 또는 진화 후의 현장과 거의 같은 상황으로 보존되어야 한다.","현장조사를 하기 전에 현장의 보존 상태를 반드시 확인하고 변화가 없을 때 본격적인 현장조사를 실시한다.","화재현장은 감식 및 발굴 작업에 따라 훼손되어 전의 상태로 복구가 어렵다.","소방활동 중 증거물의 위치이동 여부의 확인 없이 신속히 조사한다.","4"
"화재감식평가산업기사","2017","4","화재 조사론","5","다음 금속 중 용융점이 가장 낮은 것은?","","알루미늄","납","구리","스테인리스","2"
"화재감식평가산업기사","2017","4","화재 조사론","6","소방대상물의 내부(가로10m, 세로10m, 높이3m)에 가연물의 발열량 9000kcal/kg, 무게 3000kg, 단위발열량 4500kcal/kg 일 때 화재하중은 몇 kg/m$^2$인가?","","50","60","70","80","2"
"화재감식평가산업기사","2017","4","화재 조사론","7","폭발의 발생 및 성장 원인으로 틀린 것은?","","폭굉 한계 내의 가스가 어느 정도 다량으로 존재 할 때","존재된 잔여가스에 방전이나 화염, 충격 등 점화원이 작용할 때","폭발범위 내에 불활성가스가 존재할 때","폭발 충격으로 인한 파이프 파열로 2차적 폭발이 일어날 때","3"
"화재감식평가산업기사","2017","4","화재 조사론","8","목재류가 연소할 때 나무표면의 박리현상은 화염 또는 소화수에 의해 형성되는데 이 중 소화수에 의한 현상으로 옳은 것은?","","박리현상의 형성부분이 많고 깊에 형성된다.","박리면적이 비교적 작고 표면이 거칠다.","박리부분이 여기 저기 산재되어 있는 특징을 가진다.","비교적 평탄하고 윤기가 나며 그 면적이 넓다.","4"
"화재감식평가산업기사","2017","4","화재 조사론","9","기화열이 원인이 되어 생성되는 유류화재의 패턴은?","","포어패턴","레인보우패턴","틈새연소패턴","도넛 패턴","4"
"화재감식평가산업기사","2017","4","화재 조사론","10","폭발에 대한 설명으로 틀린 것은?","","분무폭발은 기상폭발의 한 종류이다.","감압폭발은 응상폭발의 한 종류이다.","전선이 고상에서 급격히 액상을 거쳐 기상으로 전이할 때 발생되는 폭발은 전선폭발이다.","고온의 용융금속이 물속에서 급속냉각 될 때 폭발은 과열액체 증기폭발이다.","4"
"화재감식평가산업기사","2017","4","화재 조사론","11","목재의 연소상황에 대한 다음 그림을 참고하여 화재가 진행된 방향으로 옳은 것은?","O","A → B","B → A","C → A","C → B","2"
"화재감식평가산업기사","2017","4","화재 조사론","12","건축물 화재 시 플래시 오버(Flash over) 발생에 영향을 미치는 요인이 아닌 것은?","","개구부의 크기","내장재료","화원의 크기","건물의 높이","4"
"화재감식평가산업기사","2017","4","화재 조사론","13","폭열(Spalling)의 발생원인이 아닌 것은?","","흡수율이 큰 골재의 사용","내화성이 약한 골재의 사용","콘크리트 내부 함수율이 낮을 때","콘크리트의 치밀한 조직으로 화재 시 수증기 배출이 안 될 때","3"
"화재감식평가산업기사","2017","4","화재 조사론","14","화염이 버너의 상부를 떠나 연소하는 현상인 리프팅(Lifting)에 대한 설명으로 틀린 것은?","","가스압력이 높아 분출속도가 빠를 때","공기 조절기가 닫혀 1차 공기 흡입량이 없을 때","연소실내 급배기 불량으로 2차 공기가 급격히 감소 할 때","가스 방출구가 막혀 분출속도가 빠를 때","2"
