Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
국가9급,2017,나,재난관리론,1,재난 및 안전관리 기본법 시행령 상 재난 및 사고유형과 재난관리주관기관이 옳게 짝지어진 것은?,,전력생산용 댐의 사고 － 국토교통부,광역상수도 사고 － 환경부,정부중요시설 사고 － 행정자치부,공연장에서 발생한 사고 － 국민안전처,3
국가9급,2017,나,재난관리론,2,우리나라 국가안전관리 기본계획의 기조 변화로 옳지 않은 것은?,,자연재해 및 인적재난 대상 → 전 재해 대상,지방자치단체 중심의 자율적 안전관리 체계 → 중앙 통제 및 제어 비중 확대,대응 중심 재난안전 관리 정책 → 예방 중심 재난안전 관리 정책,하향식 명령 통제시스템 중심 → 다양한 부문의 참여 강조,2
국가9급,2017,나,재난관리론,3,재난 및 안전관리 기본법 상 국민안전처장관의 직무에 해당하지 않는 것은?,,중앙안전관리위원회의 위원장이 사고로 직무를 수행할 수 없을 때 위원장의 직무대행,방사능재난 발생 시 중앙재난안전대책본부의 업무 총괄,재난 및 안전관리 사업의 효과성 및 효율성 평가,시․도의 재난 및 안전관리업무에 관한 계획의 수립지침 작성,2
국가9급,2017,나,재난관리론,4,재난 및 안전관리 기본법령상 특별재난지역의 선포 및 지원에 대한 설명으로 옳은 것은?,,"자연재난이 발생한 경우에는 특별재난지역으로 선포될 수 있으나, 사회재난이 발생한 경우에는 특별재난지역으로 선포될 수 없다.",중앙재난안전대책본부장으로부터 특별재난지역의 선포를 건의 받은 대통령은 중앙안전관리위원회의 심의를 거쳐 해당 지역을 특별재난지역으로 선포할 수 있다.,지역재난안전대책본부장으로부터 특별재난지역의 선포 건의를 요청받은 중앙재난안전대책본부장은 그 요청이 타당하다고 인정하는 경우에는 특별재난지역을 선포할 수 있다.,지역재난안전대책본부장은 특별재난지역이 선포되었을 때에는 재난 복구를 위하여 재난복구계획의 수립․시행 전에 재난대책을 위한 예비비를 집행할 수 있다.,4
국가9급,2017,나,재난관리론,5,다음의 재난 위험도 계산식에서 ㉠～㉢에 들어갈 내용으로 옳은 것은?\n\n위험도(Risk) ＝ ( ㉠ ) × ( ㉡ ) ÷ ( ㉢ ),,위해성(Hazard) / 재난관리(Disaster Management) / 취약성(Vulnerability),위해성(Hazard) / 취약성(Vulnerability) / 재난관리(Disaster Management),가외성(Redundancy) / 재난관리(Disaster Management) / 취약성(Vulnerability),가외성(Redundancy) / 취약성(Vulnerability) / 재난관리(Disaster Management),2
국가9급,2017,나,재난관리론,6,재난 및 안전관리 기본법 상 재난 발생 시의 응급조치 등에 대한 설명으로 옳은 것은?,,"시․도긴급구조통제단의 단장은 재난이 발생한 경우, 응급조치로써 긴급피난처 및 구호품의 확보를 하여야 한다.",재난관리주관기관의 장이 경계 단계의 위기경보를 발령하려는 경우에는 국민안전처장관과 사전에 협의하여야 한다.,"시장․군수․구청장이 재난의 발생으로 인해 해당 지역 주민에게 대피명령을 내리는 경우, 미리 대피장소를 지정하여 대피를 명할 수 있다.",관계 중앙행정기관의 장은 재난의 발생으로 사람의 생명 또는 신체에 대한 위해 방지에 필요하다고 인정하는 경우에는 위험구역을 설정할 수 있다.,3
국가9급,2017,나,재난관리론,7,재난 및 안전관리 기본법 시행령 상 특정관리대상시설등의 안전등급 및 안전점검 등에 대한 설명으로 옳지 않은 것은?,,재난관리책임기관의 장은 특정관리대상시설등을 특정관리대상시설등의 지정․관리 등에 관한 지침에서 정하는 안전등급의 평가기준에 따라 다섯 등급으로 구분하여 관리하여야 한다.,재난관리책임기관의 장은 C등급에 해당하는 특정관리대상시설등에 대하여 월 1회 이상 정기안전점검을 실시하여야 한다.,국민안전처장관은 특정관리대상시설등을 체계적으로 관리하기 위하여 정보화시스템을 구축․운영할 수 있다.,재난관리책임기관의 장은 운영되는 정보화시스템을 이용하여 특정관리대상시설등을 관리하여야 한다.,2
국가9급,2017,나,재난관리론,8,자연재해대책법 상 사전재해영향성 검토협의에 대한 설명으로 옳지 않은 것은?,,관계행정기관의 장은 자연재해에 영향을 미치는 개발사업의 허가등을 하려는 경우에는 그 허가등을 하기 전에 국민안전처장관과 사전재해영향성 검토협의를 하여야 한다.,관계행정기관의 장은 사전재해영향성 검토협의를 완료한 개발사업이 변경되는 경우에는 그 변경되는 개발사업의 허가등을 하기 전에 국민안전처장관과 사전재해영향성 검토협의를 다시 하여야 한다.,관계행정기관의 장은 개발사업의 허가등을 받은 자가 사전재해영향성 검토협의 내용을 이행하는지를 확인하여야 한다.,관계행정기관의 장은 개발사업에 대한 허가의 지연으로 허가신청자의 재산상의 피해가 우려되는 경우에는 사전재해영향성 검토협의 절차를 거치지 아니하고 개발사업에 대한 허가를 할 수 있다.,4
국가9급,2017,나,재난관리론,9,재해구호법 상 구호기관 등에 대한 설명으로 옳은 것은?,,구호에 필요한 비용은 구호기관이 부담한다.,지역구호센터의 장은 구호지원기관의 장이 된다.,"구호기관은 이재민에게 임시주거시설, 급식이나 식품․의류․침구 등을 제공할 수 있으나, 현금을 지급하여 구호할 수 없다.",구호기관은 구호지원기관의 재해구호업무에 관한 계획의 수립지침을 작성하여야 한다.,1
국가9급,2017,나,재난관리론,10,재난 및 안전관리 기본법 상 재난관리정보에 해당하지 않는 것은?,,지리정보,시설물정보,방재관리정보,동원가능 자원정보,3
