"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2018","D","안전관리론","1","산업재해통계업무처리규정 상 신체장애등급별 근로손실일수에 대한 연결로 옳지 않은 것은?","","영구 전 노동불능 (1급) － 7,500일","영구 전 노동불능 (2급) － 6,500일","영구 일부 노동불능 (4급) － 5,500일","영구 일부 노동불능 (5급) － 4,000일","2"
"지방9급","2018","D","안전관리론","2","방사선의 종류 중 투과력이 강한 것부터 순서대로 바르게 나열한 것은?","","알파(α)선 > 베타(β)선 > 감마(γ)선","베타(β)선 > 감마(γ)선 > 알파(α)선","감마(γ)선 > 베타(β)선 > 알파(α)선","알파(α)선 > 감마(γ)선 > 베타(β)선","3"
"지방9급","2018","D","안전관리론","3","인간의 성향을 두 가지로 대별한 맥그리거의 X이론과 Y이론 중 Y이론에 대한 설명으로 옳은 것은?","","명령․통제에 의해 관리한다.","민주적 리더십의 확립, 분권화와 권한의 위임 등의 관리 전략이 있다.","인간은 본래 게으르고 태만하며 수동적이다.","성악설적인 인간해석에 가깝고 저개발국형에 속한다.","2"
"지방9급","2018","D","안전관리론","4","독성은 거의 없으나 화재 시 다량으로 발생하면 사람의 호흡 속도를 매우 빠르게 하여 호흡 증가로 인한 유독가스의 흡입을 증대시키며, 허용농도가 5,000 ppm인 연소가스는?","","아황산가스","이산화탄소","시안화수소","일산화탄소","2"
"지방9급","2018","D","안전관리론","5","안전관리의 기본 원칙과 재해 발생에 대한 설명으로 옳지 않은 것은?","","안전관리 활동의 핵심은 인명 존중과 인도적 신념의 실현이다.","설비 및 작업 방법을 안전화하는 것은 궁극적으로 품질과 생산 능률 향상에 기여한다.","하인리히의 사고연쇄이론에 따르면, 재해는 사회적 환경 및 유전적 요소, 개인적인 결함, 불안전한 행동 및 상태, 사고, 재해의 5단계로 진행된다.","기인물은 작업자와 직접 접촉해서 피해를 가한 물체를 의미한다.","4"
"지방9급","2018","D","안전관리론","6","국민보호와 공공안전을 위한 테러방지법령상 테러의 예방 및 대응 활동에 대한 설명으로 옳은 것은?","","테러단체란 국제연합(UN)이 지정한 테러단체를 말한다.","해양에서 테러가 발생하거나 발생할 우려가 현저한 경우 국토교통부장관은 해양테러사건대책본부를 설치․운영한다.","테러위협의 정도에 따라 테러경보는 관심․주의․경계․심각․발생의 5단계로 구분한다.","국가테러대책위원회는 국무총리 및 관계기관의 장 중 대통령령으로 정하는 사람으로 구성하고 위원장은 행정안전부장관으로 한다.","1"
"지방9급","2018","D","안전관리론","7","위험요인을 파악하기 위한 산업안전관리 활동에 대한 설명으로 <보기> ㉠, ㉡에 해당하는 용어를 바르게 나열한 것은?\n\n<보 기>\n㉠: 일상적․정기적․임시적으로 기계, 설비 등의 기능이나 이상 유무, 안전기준과의 적합성 여부 등을 확인하는 행위\n㉡: 유해․위험기계 등의 안전에 관한 성능이 고용노동부 장관이 정하여 고시하는 기준에 맞는지 확인하는 절차","","㉠ 안전평가 ㉡ 안전검토","㉠ 안전검토 ㉡ 안전평가","㉠ 안전검사 ㉡ 안전점검","㉠ 안전점검 ㉡ 안전검사","4"
"지방9급","2018","D","안전관리론","8","시설물의 안전 및 유지관리에 관한 특별법 상 정밀안전진단을 실시해야 하는 시설물에 해당하지 않는 것은?","","갑문시설","연장 1,000미터 이상의 도로터널","연면적 2만제곱미터인 15층 아파트","홍수전용댐","3"
"지방9급","2018","D","안전관리론","9","분진폭발에 대한 설명으로 옳지 않은 것은?","","폭발압력과 연소속도는 가스폭발보다 작다.","불완전한 연소를 일으키기 쉬우므로 일산화탄소의 중독 위험성이 있다.","주변에 퇴적되어 있는 분진에 의해 2차 폭발이 발생할 수 있다.","발생에너지와 파괴력이 가스폭발보다 작다.","4"
"지방9급","2018","D","안전관리론","10","A사업장에서 전년도에 총 10건의 재해가 발생하여 안전관리 부서의 주관으로 10개월 동안 다음과 같은 안전활동을 벌였다. 이 기간 동안 매일 평균 1,000명의 근로자가 일 8시간, 월 25일 근무하였다면 안전활동률은?\n\n○ 안전문화 캠페인: 12건\n○ 안전회의: 10건\n○ 안전교육: 20건\n○ 안전홍보: 8건\n○ 불안전한 행동 발견 및 조치: 50건","","50","0.05","25","0.025","1"
"지방9급","2018","D","안전관리론","11","대량의 사상자가 발생한 경우 치료의 우선순위를 정하고 병원으로 이송하기 위해 시행하는 중증도 분류 중 어떠한 처치에도 생존 가능성이 희박하거나 호흡이 없는 무반응 상태의 지연 환자를 나타내는 색은?","","적색","황색","흑색","녹색","3"
"지방9급","2018","D","안전관리론","12","심장마비환자가 발생하였을 때 시행하는 심폐소생술(CPR)과 자동제세동기(AED)의 사용에 대한 설명으로 옳지 않은 것은?","","자동제세동기(AED)가 환자의 심장리듬 분석을 시작하면 심폐소생술(CPR)도 동시에 실시한다.","공항시설법에 따른 공항에는 자동제세동기(AED) 등 심폐소생술을 할 수 있는 응급장비를 갖추어야 한다.","119구조․구급에 관한 법률에 따른 구급대에서 운용 중인 구급차에는 자동제세동기(AED) 등 심폐소생술을 할 수 있는 응급장비를 갖추어야 한다.","심장마비환자에게 사용할 수 있는 자동제세동기(AED)는 일반인도 사용할 수 있다.","1"
"지방9급","2018","D","안전관리론","13","위험물안전관리법 시행령 상 제3류 위험물에 해당하는 것은?","","적린","칼륨","염소산염류","유기과산화물","2"
"지방9급","2018","D","안전관리론","14","생물무기의 특성으로 옳지 않은 것은?","","살포로부터 피해 발생까지 시간적으로 차이가 있기 때문에 초기에 감지하기가 어렵다.","감염이 되면 스스로 번식․확산하며, 오염지역을 확인하기가 어렵다.","피해 발생이 자연발생적인지 인위적인지 구별하기가 쉽다.","극미량으로도 치사량이 될 수 있다.","3"
"지방9급","2018","D","안전관리론","15","도로교통법 시행규칙 상 자동차의 운행 속도에 대한 설명으로 옳지 않은 것은?","","고속도로 및 자동차전용도로 이외의 일반도로에서는 매시 60킬로미터 이내. 다만, 편도 2차로 이상의 도로에서는 매시 80킬로미터 이내","자동차전용도로에서의 최고속도는 매시 90킬로미터, 최저속도는 매시 30킬로미터","비가 내려 노면이 젖어있는 경우, 최고속도의 100분의 10을 줄인 속도로 운행","눈이 20밀리미터 이상 쌓인 경우, 최고속도의 100분의 50을 줄인 속도로 운행","3"
"지방9급","2018","D","안전관리론","16","원자력시설 등의 방호 및 방사능 방재 대책법 상 방사선비상 계획구역 설정에 대한 기준으로 옳은 것은?","","예방적보호조치구역은 발전용 원자로 및 관계시설이 설치된 지점으로부터 반지름 5킬로미터 이상 10킬로미터 이하이다.","긴급보호조치계획구역은 발전용 원자로 및 관계시설이 설치된 지점으로부터 반지름 10킬로미터 이상 20킬로미터 이하이다.","예방적보호조치구역은 발전용 원자로 및 관계시설이 설치된 지점으로부터 반지름 10킬로미터 이상 20킬로미터 이하이다.","긴급보호조치계획구역은 발전용 원자로 및 관계시설이 설치된 지점으로부터 반지름 20킬로미터 이상 30킬로미터 이하이다.","4"
