"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가9급","2019","나","재난관리론","1","사면의 붕괴방지 대책으로 옳지 않은 것은?","","사면 선단부를 성토한다.","사면 상부의 흙을 제거한다.","표면배수공을 적용하여 지표수를 침투시킨다.","말뚝공법, 앵커공법 등을 적용한다.","3"
"국가9급","2019","나","재난관리론","2","재난 및 안전관리 기본법 상 행정안전부장관의 직무에 해당하는 것만을 모두 고르면?\nㄱ. 재난 및 안전관리 사업의 효과성 및 효율성 평가\nㄴ. 재난관리 실태 공시\nㄷ. 국가안전관리기본계획 수립지침 작성","","ㄱ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ","1"
"국가9급","2019","나","재난관리론","3","재난 및 안전관리 기본법 상 재난관리 단계와 그 주요내용을 바르게 연결한 것은?","","재난의 예방단계 － 재난현장 긴급통신수단의 마련","재난의 대비단계－재난관리자원공동활용시스템의 구축․운영","재난의 대응단계 － 특별재난지역 선포 및 지원","재난의 복구단계 － 재난사태 선포","2"
"국가9급","2019","나","재난관리론","4","국가가뭄정보분석센터에서 제시한 가뭄의 정의에 해당하지 않는 것은?","","지형학적 가뭄","사회경제적 가뭄","수문학적 가뭄","기상학적 가뭄","1"
"국가9급","2019","나","재난관리론","5","화재의 연소분류 중 액체의 연소에 해당하는 것만을 모두 고르면?\nㄱ. 표면연소 ㄴ. 분해연소 ㄷ. 액적연소 ㄹ. 증발연소","","ㄱ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ","3"
"국가9급","2019","나","재난관리론","6","저기압을 중심으로 성질이 서로 다른 대규모의 두 공기 기단이 모여들어 상승함으로써 발생하는 강수의 유형은?","","선풍형 강수","대류형 강수","산악형 강수","열대성 저기압","1"
"국가9급","2019","나","재난관리론","7","재난 및 안전관리 기본법 상 재난분야 위기관리 매뉴얼에 대한 설명으로 옳지 않은 것은?","","행정안전부장관은 재난유형별 위기관리 매뉴얼의 작성 및 운용기준을 정하여 관계 중앙행정기관의 장 및 재난관리책임기관의 장에게 통보할 수 있다.","재난관리주관기관의 장이 작성한 위기관리 표준매뉴얼은 행정안전부장관의 승인을 받아 이를 확정하고, 위기대응 실무매뉴얼과 연계하여 운용하여야 한다.","시장․군수․구청장이 통합하여 작성한 위기대응 실무매뉴얼과 현장조치 행동매뉴얼에 대하여는 행정안전부장관의 승인을 받아야 한다.","행정안전부장관은 재난관리업무를 효율적으로 하기 위하여 대통령령으로 정하는 바에 따라 위기관리에 필요한 매뉴얼 표준안을 연구․개발하여 보급할 수 있다.","3"
"국가9급","2019","나","재난관리론","8","홍수와 수자원 관리를 위해 필요한 수문곡선의 구성 요소로만 묶은 것은?","","첨두유량, 직접유출, 지체시간","손실수두, 직접유출, 지체시간","첨두유량, 기저유출, 조도계수","손실수두, 기저유출, 조도계수","1"
"국가9급","2019","나","재난관리론","9","우리나라의 홍수피해 유발요인에 대한 설명으로 옳지 않은 것은?","","대부분의 하천은 유로연장이 짧고 경사가 급하여 홍수잠재력을 증가시킨다.","토사유출이 심하여 하상퇴적으로 인한 하천의 통수단면 저하를 초래하기도 한다.","산지 및 산림지대는 피복토가 얇고 수분함유량이 적어 풍화, 침식 등으로 산사태를 유발하기도 한다.","건조기와 우기의 강우량 차이가 크고 하천유량의 변동이 커서 하상계수가 작다.","4"
"국가9급","2019","나","재난관리론","10","다음에서 설명하는 것은?\n재난으로부터의 충격이나 사회적 기능의 단절을 흡수할 수 있는 능력을 의미하며, 시스템 기능이 유지되는 범위를 나타내는 내구성(Robustness)과 시스템 운영 및 생산성이 회복되는 시간인 신속성(Rapidity) 등으로 구성되어 있다.","","Hazard","Exposure","Vulnerability","Resilience","4"
