"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2024","C","안전관리론","1","하인리히(H. W. Heinrich)의 재해손실비 산정이론에서 직접비가 1억 원인 경우 간접비는?","","2억 원","4억 원","5억 원","11억 원","2"
"지방9급","2024","C","안전관리론","2","위험예지훈련의 4라운드 진행방법에 해당하는 것만을 모두 고르면?\nㄱ. 현상파악\nㄴ. 본질추구\nㄷ. 비판금지\nㄹ. 자유분방","","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","1"
"지방9급","2024","C","안전관리론","3","어느 사업장의 총요양근로손실일수가 10일이고 연근로시간수가 1,000시간일 때 강도율은?","","1","10","100","1,000","2"
"지방9급","2024","C","안전관리론","4","산업재해예방의 4원칙에 포함되는 것만을 모두 고르면?\nㄱ. 무의 원칙\nㄴ. 참가의 원칙\nㄷ. 원인계기의 원칙\nㄹ. 대책선정의 원칙\nㅁ. 예방가능의 원칙\nㅂ. 손실우연의 원칙","","ㄱ, ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㅁ, ㅂ","ㄴ, ㄷ, ㄹ, ㅂ","ㄷ, ㄹ, ㅁ, ㅂ","4"
"지방9급","2024","C","안전관리론","5","동기부여이론 중 위생요인과 동기요인으로 분류하여 주장한 학자는?","","매슬로우(A. H. Maslow)","블레이크(R. R. Blake)","허즈버그(F. Herzberg)","맥그리거(D. M. McGregor)","3"
"지방9급","2024","C","안전관리론","6","버드(F. Bird Jr.)의 재해발생비율에서 (가), (나)에 들어갈 숫자를 바르게 연결한 것은?\n중상 1회, 경상이 (가) 회, 무상해사고가 (나) 회, 무상해 및 무사고 고장이 600회의 비율로 사고가 발생한다고 한다.","","(가) 10, (나) 30","(가) 10, (나) 300","(가) 29, (나) 30","(가) 29, (나) 300","1"
"지방9급","2024","C","안전관리론","7","가연물의 구비조건에 해당하지 않는 것은?","","표면적이 커야 한다.","연쇄반응이 없어야 한다.","열전도도가 작아야 한다.","활성화에너지가 작아야 한다.","2"
"지방9급","2024","C","안전관리론","8","도로교통법 시행규칙 상 다음 내용에 해당하는 안전표지는?\n도로교통의 안전을 위하여 각종 제한·금지 등의 규제를 하는 경우에 이를 도로사용자에게 알리는 표지","","주의표지","보조표지","지시표지","규제표지","4"
"지방9급","2024","C","안전관리론","9","소방시설 설치 및 관리에 관한 법률 시행령 상 소방시설 중 소화설비에 해당하는 것만을 모두 고르면?\nㄱ. 구조대\nㄴ. 완강기\nㄷ. 소화기\nㄹ. 스프링클러설비","","ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","2"
"지방9급","2024","C","안전관리론","10","재난 및 안전관리 기본법 상 용어 중 안전교육, 안전훈련, 홍보 등을 통하여 안전에 관한 가치와 인식을 높이고 안전을 생활화하도록 하는 등 재난이나 그 밖의 각종 사고로부터 안전한 사회를 만들어가기 위한 활동은?","","재난관리","안전관리","긴급구조","안전문화활동","4"
"지방9급","2024","C","안전관리론","11","화학물질관리법 상 다음 정의에 해당하는 용어는?\n특정 용도로 사용되는 경우 위해성이 크다고 인정되는 화학물질로서 그 용도로의 제조, 수입, 판매, 보관·저장, 운반 또는 사용을 금지하기 위하여 환경부장관이 관계 중앙행정기관의 장과의 협의와 화학물질의 등록 및 평가 등에 관한 법률 제7조에 따른 화학물질평가위원회의 심의를 거쳐 고시한 것을 말한다.","","화학물질","유독물질","허가물질","제한물질","4"
