Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
경비지도사2차,2019,1,소방학,1,위험물안전관리법령상 위험물의 유별 성질에 관한 설명으로 옳은 것은?,,제1류는 산화성 액체이다.,제2류는 가연성 액체이다.,제4류는 자연발화성 물질이다.,제5류는 자기반응성 물질이다.,4
경비지도사2차,2019,1,소방학,2,목조건축물의 일반적인 화재특성에 관한 내용으로 옳은 것은?,,습도가 높을수록 연소확대는 빠르다.,종방향보다는 횡방향의 화재성장이 빠르다.,저온장기형 화재이다.,바람의 세기가 클수록 연소확대가 빠르다.,4
경비지도사2차,2019,1,소방학,3,마그네슘 금속분과 숯의 일반적인 연소형태로 옳은 것은?,,증발연소,분해연소,표면연소,자기연소,3
경비지도사2차,2019,1,소방학,4,다음은 연소에 관한 내용이다. ( )에 알맞은 것은?\n\n- ( ㄱ )는 점화에너지에 의해 화염이 발생하기 시작하는 최저온도이다.\n- ( ㄴ )는 직접적인 점화원 없이 가열된 열만으로 스스로 점화되는 최저 온도이다.,,"ㄱ: 인화점, ㄴ: 발화점","ㄱ: 인화점, ㄴ: 연소점","ㄱ: 발화점, ㄴ: 인화점","ㄱ: 발화점, ㄴ: 연소점",1
경비지도사2차,2019,1,소방학,5,다음 중 점화원이 아닌 것은?,,중합열,산화열,기화열,분해열,3
경비지도사2차,2019,1,소방학,6,다음 중 메탄(CH$_4$)과 산소의 완전연소에서 최종 생성되는 물질의 종류를 모두 고른 것은?\n\nㄱ. H$_2$O     ㄴ. CO     ㄷ. O$_2$\nㄹ. CO$_2$     ㅁ. H$_2$,,ㄴ,"ㄱ, ㄹ","ㄷ, ㄹ, ㅁ","ㄱ, ㄴ, ㄷ, ㅁ",2
경비지도사2차,2019,1,소방학,7,굴뚝효과(Stack Effect)의 주된 영향요인이 아닌 것은?,,건축물의 내·외 온도차,건축물의 높이,건축물의 바닥면적,건축물 외벽의 기밀도,3
경비지도사2차,2019,1,소방학,8,복사에 의한 열전달과 관계있는 것은?,,뉴톤(Newton)의 법칙,푸리에(Fourier)의 법칙,패러데이(Faraday)의 법칙,스테판-볼츠만(Stefan-Boltzmann)의 법칙,4
경비지도사2차,2019,1,소방학,9,분진폭발이 발생할 수 있는 물질을 모두 고른 것은?\n\nㄱ. 밀가루     ㄴ. 건조사\nㄷ. 팽창질석     ㄹ. 석탄가루,,"ㄱ, ㄴ","ㄱ, ㄹ","ㄴ, ㄷ","ㄷ, ㄹ",2
경비지도사2차,2019,1,소방학,10,아세틸렌가스를 압축하거나 가열할 때 일어날 수 있는 폭발은?,,분진폭발,분해폭발,분무폭발,중합폭발,2
경비지도사2차,2019,1,소방학,11,"위험물안전관리법령상 제4류 위험물 운반용기의 외부에 표시하여야 하는 주의사항은? (단, 운반용기의 용적은 100리터 임)",,물기엄금,충격주의,화기엄금,가연물접촉주의,3
경비지도사2차,2019,1,소방학,12,위험물안전관리법령상 위험물 품명과 지정수량의 연결이 옳은 것은?,,유황 – 200킬로그램,나트륨 - 50 킬로그램,적린 – 100킬로그램,질산 - 500 킬로그램,3
경비지도사2차,2019,1,소방학,13,피난계획의 일반적인 원칙으로 옳지 않은 것은?,,피난설비는 쉽게 조작할 수 있어야 한다.,피난동선은 2방향 이상 확보한다.,피난설비는 이동식을 원칙으로 한다.,피난경로는 단순명료하게 한다.,3
경비지도사2차,2019,1,소방학,14,이산화탄소 소화약제의 주된 소화효과는?,,질식,억제,냉각,제거,1
경비지도사2차,2019,1,소방학,15,"소화 후 오염의 피해가 적어 박물관, 미술관, 통신기기실의 화재에 적합한 소화약제는?",,강화액,할론,포,분말,2
경비지도사2차,2019,1,소방학,16,화재안전기준(NFSC)상 화재에 관한 내용이다. ( )에 알맞은 것은?\n\n( )화재란 주방에서 동식물을 취급하는 조리기구에서 일어나는 화재를 말한다.,,K급,D급,E급,B급,1
경비지도사2차,2019,1,소방학,17,소화에 관한 설명으로 옳지 않은 것은?,,연소의 3요소 중 어느 하나라도 제거하면 화재는 소화된다.,부촉매소화는 물리적인 소화방법이다.,가연성기체의 농도가 연소범위를 벗어나면 연소는 일어나지 않는다.,가연성기체의 분출화재 시 밸브를 잠가서 제거소화한다.,2
경비지도사2차,2019,1,소방학,18,"화재예방, 소방시설 설치·유지 및 안전관리에 관한 법령상 분말소화기의 내용연수는?",,5년,10년,15년,20년,2
경비지도사2차,2019,1,소방학,19,다음에서 설명하고 있는 것은?\n\n- 내화건축물의 실내화재에서 나타나는 현상이다.\n- 실내배 축적된 가연성가스가 한 순간에 폭발적으로 연소하며 실질체가 화염에 휩싸이는 현상이다.,,Boil over,Roll over,Slop over,Flash over,4
경비지도사2차,2019,1,소방학,20,화재안전기준(NFSC)상 소화약제인 IG - 541의 구성성분이 아닌 것은?,,질소,네온,아르곤,이산화탄소,2
경비지도사2차,2019,1,소방학,21,소방기본법령상 다음에 해당하는 소방신호는?\n\n싸이렌신호로 5초 간격을 두고 5초씩 3회,O,경계신호,발화신호,해제신호,훈련신호,2
경비지도사2차,2019,1,소방학,22,화재안전기준(NFSC)상 광원점등식의 피난유도선 설치기준으로 옳지 않은 것은?,,구획된 각 실로부터 주출입구 또는 비상구까지 설치할 것,수신기로부터의 화재신호 및 수동조작에 의하여 광원이 점등되도록 설치할 것,바닥에 설치되는 피난유도 표시부는 매립하는 방식을 사용할 것,피난유도 표시부는 바닥으로부터 높이 1.5m이하의 위치 또는 바닥 면에 설치할 것,4
경비지도사2차,2019,1,소방학,23,화재안전기준(NFSC)상 인명구조기구에 관한 내용이다. ( )에 알맞은 것은?\n\n( )란 화재 부근 상태의 사람에게 외곽공조를 시켜 환자를 보호하거나 구급하는 기구를 말한다.,,방화복,방열복,공기호흡기,인공소생기,4
경비지도사2차,2019,1,소방학,24,건축법상 건축물의 주요구조부가 아닌 것은?,,보,기둥,내력벽,최하층 바닥,4
경비지도사2차,2019,1,소방학,25,화재안전기준(NFSC)상 옥외소화전 노즐선단에서의 방수량 기준은?,,130ℓ/min 이상,230ℓ/min 이상,300ℓ/min 이상,350ℓ/min 이상,4
경비지도사2차,2019,1,소방학,26,"건축물의 피난·방화구조 등의 기준에 관한 규칙상 벽에 관한 내화구조 기준에 해당하는 것은? (단, 외벽 중 비내력벽은 제외함)",,벽돌조로서 두께가 19센티미터 이상인 것,철골철근콘크리트조로서 두께가 8센티미터 이상인 것,경량기포 콘크리트블록조로서 두께가 8센티미터 이상인 것,철재로 보강된 콘크리트블록조·벽돌조 또는 석조로서 철재에 덮은 콘크리트블록등의 두께가 3센티미터 이상인 것,1
경비지도사2차,2019,1,소방학,27,정전기발생 방지대책으로 옳은 것은?,,접지 본딩을 한다.,물체 간에 마찰과 충격을 많이 준다.,상대습도를 50 % 이하로 낮게 한다.,대전방지를 위해 비전도성물질을 사용한다.,1
경비지도사2차,2019,1,소방학,28,화재안전기준(NFSC)상 소방대상물의 설치장소별 피난기구의 적응성 중 노유자시설 2층에 설치해야 할 피난기구가 아닌 것은?,,구조대,피난교,공기안전매트,다수인피난장비,3
