Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방공무원,2020,06,소방학개론,1,가연물의 화학적 연쇄반응 속도를 줄여 소화하는 방법으로 옳은 것은?,,다량의 물을 주수하여 소화한다.,할론소화약제를 사용하여 소화한다.,연소물이나 화원을 제거하여 소화한다.,에멀션(emulsion) 효과를 이용하여 소화한다.,2
소방공무원,2020,06,소방학개론,2,물 소화약제 첨가제 중 주요 기능이 물의 표면장력을 작게하여 심부화재에 대한 적응성을 높여 주는 것은?,,부동제,증점제,침투제,유화제,3
소방공무원,2020,06,소방학개론,3,"가연성 가스 중 위험도가 가장 큰 물질은? (단, 연소범위는 메탄 5 %~15 %, 에탄 3 %~12.4 %, 프로판 2.1 %~9.5 %, 부탄 1.8 %~8.4 %이다.)",,메탄,에탄,프로판,부탄,4
소방공무원,2020,06,소방학개론,4,우리나라 소방 역사에 대한 설명으로 옳지 않은 것은?,,조선 시대인 1426년(세종 8년) 금화도감이 설치되었다.,일제강점기인 1925년 최초의 소방서가 설치되었다.,미군정 시대인 1946년 중앙소방위원회가 설치되었다.,대한민국 정부 수립 이후인 1948년 소방법이 제정·공포되었다.,4
소방공무원,2020,06,소방학개론,5,스프링클러설비의 리타딩 체임버(retarding chamber)의 기능으로 옳은 것은?,,역류방지,가압송수,오작동방지,동파방지,3
소방공무원,2020,06,소방학개론,6,소방시설의 분류와 해당 소방시설의 종류가 옳게 연결된 것은?,,"소화설비 - 옥내소화전설비, 포소화설비, 간이스프링클러설비","경보설비 - 자동화재속보설비, 자동화재탐지설비, 제연설비","소화용수설비 - 상수도소화용수설비, 소화수조, 연결살수설비","소화활동설비 - 시각경보기, 연결송수관설비, 무선통신보조설비",1
소방공무원,2020,06,소방학개론,7,'화재조사 및 보고규정'상 내용으로 옳지 않은 것은?,,방화는 중요화재에 해당한다.,화재조사에는 화재원인조사와 화재피해조사가 있다.,화재조사는 관계 공무원이 화재 사실을 인지하는 즉시 실시하여야 한다.,화재현장에서 부상을 당한 후 72시간 이내에 사망한 경우에는 당해 화재로 인한 사망자로 본다.,1
소방공무원,2020,06,소방학개론,8,우리나라 소방행정에 관한 설명으로 옳은 것은?,,미군정 시대에는 소방행정을 경찰에서 분리하여 자치소방행정체제를 도입하였다.,1972년 전국 시·도에 소방본부를 설치·운영하고 광역소방행정체제로 전환하였다.,소방공무원은 공무원 분류상 경력직 공무원 중 특수경력직 공무원에 해당한다.,"소방공무원의 징계 중 경징계에는 정직, 감봉, 견책이 있다.",1
소방공무원,2020,06,소방학개론,9,"화재에 대한 옳은 설명을 모두 고른 것은?\n\nㄱ. 낮은 산소농도에서 화재가 발생하였을 때 초기에 화염 연이 일어나는 연소를 훈소연소라 한다.\nㄴ. 가연물을 화재는 유류나 가스 화재와는 달리 일반적으로 무염착화로 미이진다.\nㄷ. A급 화재는 일반화재로 면화류, 합성수지 등의 가연물에 의한 화재를 말한다.\nㄹ. 유성 걸레의 70 % 이상이 소실된 화재를 말한다.",,"ㄱ, ㄴ","ㄷ, ㄹ","ㄱ, ㄴ, ㄷ","ㄱ, ㄷ, ㄹ",4
소방공무원,2020,06,소방학개론,10,화재진압 시 주수소화에 적응성 있는 위험물로 옳은 것은?,,황화린,질산에스테르류,유기금속화합물,알칼리금속의 과산화물,2
소방공무원,2020,06,소방학개론,11,폭발에 대한 설명으로 옳지 않은 것은?,,증기폭발은 폭발물질의 물리적 상태에 따른 분류 중 기상폭발에 해당한다.,폭굉은 연소반응으로 발생한 화염의 전파 속도가 음속보다 빠른 것을 말한다.,"블레비(BLEVE)는 액화가스저장탱크 등에서 외부열원에 의해 과열되어 급격한 압력 상승의 원인으로 파열되는 현상이며, 폭발의 분류 중 물리적 폭발에 해당한다.","폭발은 물리적, 화학적 변화의 결과로 발생된 급격한 압력 상승에 의한 에너지가 외계로 전환되는 과정에서 파열, 폭음 등을 동반하는 현상을 말한다.",1
소방공무원,2020,06,소방학개론,12,'재난 및 안전관리 기본법'상 우리나라 재난관리체계에 관한 설명으로 옳지 않은 것은?,,재난 및 안전관리에 관한 중요 정책을 심의하기 위하여 국무총리 소속으로 중앙안전관리위원회를 둔다.,대통령령으로 정하는 대규모 재난의 대응·복구를 총괄하기 위하여 행정안전부에 중앙재난안전대책본부를 둔다.,"소방서는 인명구조, 응급처치 등 긴급 조치를 담당하는 긴급구조지원기관에 해당한다.","시·군·구 재난안전대책본부장은 시장·군수·구청장이며, 시·군·구 긴급구조통제단장은 소방서장이다.",3
소방공무원,2020,06,소방학개론,13,'재난 및 안전관리 기본법'상 재난의 분류가 다른 하나는?,,'감염병의 예방 및 관리에 관한 법률'에 따른 감염병의 확산,황사로 인하여 발생하는 재해,환경오염사고로 인하여 발생하는 대통령령으로 정하는 규모 이상의 피해,'미세먼지 저감 및 관리에 관한 특별법'에 따른 미세먼지 등으로 인한 피해,2
소방공무원,2020,06,소방학개론,14,'재난 및 안전관리 기본법'상 재난관리에 관한 내용으로 옳은 것은?,,"예방 - 재난 발생을 사전에 방지하기 위하여 매년 재난대비훈련 계획을 수립하고, 관계 기관과 합동으로 재난대비훈련을 실시한다.",대비 - 재난을 효율적으로 관리하기 위하여 재난유형에 따라 위기관리 매뉴얼을 작성·운용한다.,"대응 - 재난 피해지역을 재해 이전 상태로 회복시키기 위하여 피해상황을 조사하고, 자체복구계획을 수립·시행한다.",복구 - 재난의 수습활동을 효율적으로 하기 위하여 재난관리자원의 비축·관리 및 긴급통신수단을 마련한다.,2
소방공무원,2020,06,소방학개론,15,고발포인 제2종 기계포의 팽창비에 해당하는 것은?,,10배 이상 20배 이하,100배 이상 200배 이하,300배 이상 400배 이하,500배 이상 600배 이하,3
소방공무원,2020,06,소방학개론,16,"바닥 면적이 200 m$^2$인 구획된 창고에 의류 1,000 kg, 고무 2,000 kg이 적재되어 있을 때 화재하중은 약 몇 kg/m$^2$인가? (단, 의류, 고무, 목재의 단위 발열량은 각각 5,000 kcal/kg, 9,000 kcal/kg, 4,500 kcal/kg이고, 창고 내 의류 및 고무 외의 기타 가연물은 존재하지 않으며, 화재 시 완전연소로 가정한다.)",,15.56,20.56,25.56,30.56,3
소방공무원,2020,06,소방학개론,17,화재가혹도에 관한 설명으로 옳지 않은 것은?,,화재가혹도란 화재발생으로 당해 건물과 내부 수용재산 등을 파괴하거나 손상을 입히는 정도를 말한다.,최고온도는 화재가혹도의 질적 개념으로 화재강도와 관련이 있다.,지속시간은 화재가혹도의 양적 개념으로 화재하중과 관련이 있다.,화재가혹도에 영향을 미치는 환기요소는 개구부 면적의 제곱근에 비례하고 개구부 높이에 비례한다.,4
소방공무원,2020,06,소방학개론,18,고층건축물에서 연기유동을 일으키는 요인을 모두 고른 것은?\n\nㄱ. 부력효과\nㄴ. 바람에 의한 압력차\nㄷ. 굴뚝효과\nㄹ. 공기조화설비의 영향,,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4
소방공무원,2020,06,소방학개론,19,연소에 대한 설명으로 옳지 않은 것은?,,액체가연물의 인화점은 액면에서 증발된 증기의 농도가 연소하한계에 도달하여 점화되는 최저온도이다.,연소하한계가 낮고 연소범위가 넓을수록 가연성 가스의 연소위험성이 증가한다.,액체가연물의 연소점은 점화된 이후 점화원을 제거하여도 자발적으로 연소가 지속되는 최저온도이다.,파라핀계 탄화수소화합물의 경우 탄소수가 적을수록 발화점이 낮아진다.,4
소방공무원,2020,06,소방학개론,20,제4류 위험물에 대한 설명으로 옳지 않은 것은?,,물보다 가볍고 물에 녹지 않는 것이 많다.,일반적으로 부도체 성질이 강하여 정전기 축적이 쉽다.,"발생 증기는 가연성이며, 증기비중은 대부분 공기보다 가볍다.","사용량이 많은 휘발유, 경유 등은 연소하한계가 낮아 매우 인화하기 쉽다.",3
