Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2021,3,인간공학개론,1,신호검출이론에서 판정기준(criterion)이 오른쪽으로 이동할 때 나타나는 현상으로 옳은 것은?,text_only,허위경보(false alarm)가 줄어든다.,신호(signal)의 수가 증가한다.,소음(noise)의 분포가 커진다.,적중 확률(실제 신호를 신호로 판단)이 높아진다.,1
인간공학기사,2021,3,인간공학개론,2,인간공학의 연구 목적과 가장 거리가 먼 것은?,text_only,인간오류의 특성을 연구하여 사고를 예방,인간의 특성에 적합한 기계나 도구의 설계,병리학을 연구하여 인간의 질병퇴치에 기여,인간의 특성에 맞는 작업환경 및 작업방법의 설계,3
인간공학기사,2021,3,인간공학개론,3,조종-반응 비율(C/R ratio)에 관한 설명으로 옳지 않은 것은?,text_only,C/R비가 증가하면 이동시간도 증가한다.,C/R비가 작으면(낮으면) 민감한 장치이다.,C/R비는 조종장치의 이동거리를 표시장치의 반응거리로 나눈 값이다.,C/R비가 감소함에 따라 조종시간은 상대적으로 작아진다.,4
인간공학기사,2021,3,인간공학개론,4,인간 기억의 여러 가지 형태에 대한 설명으로 옳지 않은 것은?,text_only,단기기억의 용량은 보통 7청크(chunk)이며 학습에 의해 무한히 커질 수 있다.,단기기억에 있는 내용을 반복하여 학습(research)하면 장기기억으로 저장된다.,"일반적으로 작업기억의 정보는 시각(visual), 음성(phonetic), 의미(semantic) 코드의 3가지로 코드화 된다.",자극을 받은 후 단기기억에 저장되기 전에 시각적인 정보는 아이코닉 기억(iconic memory)에 잠시 저장된다.,1
인간공학기사,2021,3,인간공학개론,5,시각적 표시장치에 관한 설명으로 옳은 것은?,text_only,정확한 수치를 필요로 하는 경우에는 디지털 표시장치보다 아날로그 표시장치가 우수하다.,"온도, 압력과 같이 연속적으로 변하는 변수의 변화경향, 변화율 등을 알고자 할 때는 정량적 표시장치를 사용하는 것이 좋다.","정성적 표시장치는 동침형 (moving pointer), 동목형 (moving scale) 등의 형태로 구분할 수 있다.","정량적 눈금을 식별하는 데에 영향을 미치는 요소는 눈금 단위의 길이, 눈금의 수열 등이 있다.",4
인간공학기사,2021,3,인간공학개론,6,소리의 차폐효과(masking)란?,text_only,주파수별로 같은 소리의 크기를 표시한 개념,하나의 소리가 다른 소리의 판별에 방해를 주는 현상,내이(inner ear)의 달팽이관(Cochlea) 안에 있는 섬모(fiber)가 소리의 주파수에 따라 민감하게 반응하는 현상,하나의 소리의 크기가 다른 소리에 비해 몇 배나 크게(또는 작게) 느껴지는 지를 기준으로 소리의 크기를 표시하는 개념,2
인간공학기사,2021,3,인간공학개론,7,멀리 있는 물체를 선명하게 보기 위해 눈에서 일어나는 현상으로 옳은 것은?,text_only,홍채가 이완한다.,수정체가 얇아진다.,동공이 커진다.,모양체근이 수축한다.,2
인간공학기사,2021,3,인간공학개론,8,인체측정을 구조적 치수와 기능적 치수로 구분할 때 기능적 치수 측정에 대한 설명으로 옳은 것은?,text_only,형태학적 측정을 의미한다.,나체 측정을 원칙으로 한다.,마틴식 인체측정 장치를 사용한다.,상지나 하지의 운동범위를 측정한다.,4
인간공학기사,2021,3,인간공학개론,9,"손의 위치에서 조종장치 중심까지의 거리가 30cm, 조종장치의 폭이 5cm 일 때 Fitts의 난이도 지수(index of difficulty) 값은 약 얼마인가?",text_only,2.6,3.2,3.6,4.1,3
인간공학기사,2021,3,인간공학개론,10,"인간의 신뢰도가 70%, 기계의 신뢰도가 90%이면 인간과 기계가 직렬체계로 작업할 때의 신뢰도는 몇 %인가?",text_only,30%,54%,63%,98%,3
인간공학기사,2021,3,인간공학개론,11,"1000Hz, 40dB을 기준으로 음의 상대적인 주관적 크기를 나타내는 단위는?",text_only,sone,siemens,bell,phon,1
인간공학기사,2021,3,인간공학개론,12,직렬시스템과 병렬시스템의 특성에 대한 설명으로 옳은 것은?,text_only,직렬시스템에서 요소의 개수가 증가하면 시스템의 신뢰도도 증가한다.,병렬시스템에서 요소의 개수가 증가하면 시스템의 신뢰도는 감소한다.,시스템의 높은 신뢰도를 안정적으로 유지하기 위해서는 병렬시스템으로 설계하여야 한다.,일반적으로 병렬시스템으로 구성된 시스템은 직렬시스템으로 구성된 시스템보다 비용이 감소한다.,3
인간공학기사,2021,3,인간공학개론,13,시(視)감각 체계에 관한 설명으로 옳지 않은 것은?,text_only,동공은 조도가 낮을 때는 많은 빛을 통과시키기 위해 확대된다.,안구의 수정체는 모양체근으로 긴장을 하면 얇아져 가까운 물체만 볼 수 있다.,망막의 표면에는 빛을 감지하는 광수용기인 원추체와 간상체가 분포되어 있다.,1디옵터는 1m 거리에 있는 물체를 보기 위해 요구되는 수정체의 초점 조절능력을 나타낸 값이다.,2
인간공학기사,2021,3,인간공학개론,14,은행이나 관공서의 접수창구의 높이를 설계하는 기준으로 옳은 것은?,text_only,조절식 설계,최소집단치 설계,최대집단치 설계,평균치 설계,4
인간공학기사,2021,3,인간공학개론,15,정보 이론(information theory)에 대한 내용으로 옳은 것은?,text_only,정보를 정량적으로 측정할 수 있다.,정보의 기본 단위는 바이트(byte)이다.,확실한 사건의 출현에는 많은 정보가 담겨있다.,정보란 불확실성의 증가(addition of uncertainty)로 정의한다.,1
인간공학기사,2021,3,인간공학개론,16,시각 표시장치보다 청각 표시장치를 사용하는 것이 유리한 경우는?,text_only,소음이 많은 경우,전하려는 정보가 복잡할 경우,즉각적인 행동이 요구되는 경우,전하려는 정보를 다시 확인해야 하는 경우,3
인간공학기사,2021,3,인간공학개론,17,다음 중 반응시간이 가장 빠른 감각은?,text_only,청각,미각,시각,후각,1
