"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가7급","2017","다","재난관리론","1","재난 및 안전관리 기본법 상 대통령령으로 정하는 대규모 재난의 대응․복구 등에 관한 사항을 총괄․조정하고 필요한 조치를 하기 위하여 행정안전부에 두는 기구는?","","중앙안전관리위원회","중앙재난안전대책본부","재난안전상황실","안전정책조정위원회","2"
"국가7급","2017","다","재난관리론","2","지진․화산재해대책법 상 용어의 정의로 옳지 않은 것은?","","지진위험도는 내진설계의 기초가 되는 지진구역을 설정하기 위하여 과거의 지진기록과 지질 및 지반특성 등을 종합적으로 분석하여 산정한 지진의 위험정도를 말한다.","화산방재는 화산재해의 발생을 방지하고 화산재해가 발생한 경우 피해를 줄이기 위하여 조치하는 것을 말한다.","화산재해는 화산활동으로 인하여 발생하는 피해로서 지진동(地震動)에 의한 직접 피해 및 화재, 폭발, 그 밖의 현상에 따라 발생되는 재해를 말한다.","지진가속도계측은 지진가속도계를 이용하여 각종 구조물과 기기 등을 설치하거나 관리하는 자가 시설물이 지진으로 인한 외부적인 힘에 반응하여 움직이는 특성을 감지하는 행위를 말한다.","3"
"국가7급","2017","다","재난관리론","3","재난 및 안전관리기본법 상 재난의 예방․대비․대응 및 복구의 단계 중 재난의 대응을 위한 활동이 아닌 것은?","","재난대비능력 보강","위험구역의 설정","긴급통신수단 마련","긴급피난처 및 구호품의 확보","3"
"국가7급","2017","다","재난관리론","4","지진파 중 고체와 액체를 모두 통과할 수 있는 실체파(Body Waves)는?","","레일리파(Rayleigh Waves)","러브파(Love Waves)","S파(Secondary Waves)","P파(Primary Waves)","4"
"국가7급","2017","다","재난관리론","5","지진․지진해일․화산의 관측 및 경보에 관한 법률 상 지진 등의 관측이나 경보에 대한 설명으로 옳지 않은 것은?","","지진․지진해일․화산의 관측은 지진․지진해일․화산의 관측장비를 사용하여 실시하는 연속적 자동관측방법을 원칙으로 하고, 자동관측방법으로 관측할 수 없는 지진․지진해일․화산 요소는 육안 및 체감으로 관측할 수 있다.","기상청장은 지진․지진해일․화산의 관측을 위하여 지진관측소, 지진해일관측소, 화산관측소를 각각 설치하고 관측소가 체계적으로 연동될 수 있도록 관측망을 구축․운영하여야 한다.","자연공원법 제4조에 따라 지정된 자연공원은 지진․지진해일․화산 관측소를 설치할 수 없는 장소이다.","국방상의 목적 등 대통령령으로 정하는 경우에는 기상청장이외의 자도 기상청장의 승인을 받아 지진․지진해일․화산에 대한 관측 결과 및 특보를 발표할 수 있다.","3"
"국가7급","2017","다","재난관리론","6","자연재해대책법 상 자연재해에 영향을 미치는 각종 행정계획 및 개발사업으로 인한 재해 유발 요인을 예측․분석하고 이에 대한 대책을 마련하는 것은?","","사전재해영향성검토","지역안전도진단","풍수해저감종합계획","환경영향평가","1"
"국가7급","2017","다","재난관리론","7","재난 및 안전관리 기본법 상 재난예방을 위한 긴급안전점검에 대한 설명으로 옳지 않은 것은?","","공공기관인 재난관리책임기관의 장은 소속 직원이나 다른 재난관리책임기관의 장에게 긴급안전점검을 하도록 요구할 수 있다.","행정안전부장관은 긴급안전점검을 하면 그 결과를 해당 재난관리책임기관의 장에게 통보하여야 한다.","긴급안전점검을 하는 공무원은 그 권한을 표시하는 증표를 지니고 이를 관계인에게 보여주어야 한다.","긴급안전점검을 하는 공무원은 관계인에게 필요한 질문을 하거나 관계 서류 등을 열람할 수 있다.","1"
"국가7급","2017","다","재난관리론","8","재난 및 안전관리 기본법 상 재난의 대응에 대한 설명으로 옳지 않은 것은?","","행정안전부장관은 재난사태가 선포된 지역에 대하여 위험구역 설정, 대피명령을 할 수 있다.","행정안전부장관은 재난이 추가적으로 발생할 우려가 없어진 경우에는 선포된 재난사태를 즉시 해제하여야 한다.","시․도긴급구조통제단의 단장은 재난이 발생하였을 때에는 즉시 피해를 줄이기 위해 경보의 발령이나 피난의 지시와 수방․지진방재에 관한 응급조치를 하여야 한다.","시․군․구긴급구조통제단장은 재난현장에서 치안활동과 관련된 긴급구조활동을 지휘할 경우 관할 경찰관서의 장과 협의하여야 한다.","3"
"국가7급","2017","다","재난관리론","9","재난 및 안전관리 기본법 상 재난관리책임기관의 장의 재난 예방조치에 대한 설명으로 옳지 않은 것은?","","다른 재난관리책임기관의 장에게 재난을 예방하기 위하여 필요한 협조를 요청할 수 있다.","소관 관리대상 업무의 분야에서 재난 발생을 사전에 방지하기 위한 재난예방조치를 효율적으로 시행하기 위하여 필요한 사업비를 확보하여야 한다.","재난발생 위험이 높은 시설을 특정관리대상시설로 지정하여 그 시설의 소유자에게 안전점검을 하게 하고 그 결과를 행정안전부장관에게 즉시 보고하여야 한다.","소관 관리대상 업무의 분야에서 재난 발생을 사전에 방지하기 위하여 재난에 대응할 조직의 구성 및 정비를 하여야 한다.","3"
"국가7급","2017","다","재난관리론","10","재난 및 안전관리 기본법 시행령 상 재난 및 사고유형별 재난 관리주관기관이 옳은 것만을 모두 고른 것은?\nㄱ. 위성항법장치(GPS) 전파혼신 － 과학기술정보통신부\nㄴ. 저수지 사고 － 해양수산부\nㄷ. 가스 수급 및 누출 사고 － 산업통상자원부\nㄹ. 산사태 － 산림청\nㅁ. 인접국가 방사능 누출 사고 － 환경부\nㅂ. 지하철 사고 － 행정안전부\nㅅ. 다중 밀집시설 대형화재 － 국토교통부","","ㄱ, ㄴ, ㅂ","ㄱ, ㄷ, ㄹ","ㄴ, ㄹ, ㅁ, ㅅ","ㄷ, ㄹ, ㅂ, ㅅ","2"
