Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방공무원,2018,10,소방관계법규(경채),1,"'소방기본법 시행령'상 보일러 등의 위치⋅구조 및 관리와 화재예방을 위하여 불의 사용에 있어서 지켜야 하는 사항 중 '난로'에 대한 설명이다. ( ) 안의 내용으로 옳게 연결된 것은?(순서대로 ㉠, ㉡)\n\n연돌은 천장으로부터 ( ㉠ ) m 이상 떨어지고, 굴뚝 밖으로 ( ㉡ ) m 이상 나오게 설치하여야 한다.",,"0.5, 0.6","0.6, 0.6","0.5, 0.5","0.6, 0.5",2
소방공무원,2018,10,소방관계법규(경채),2,'소방기본법 시행령'상 규정하고 있는 특수가연물의 품명과 기준수량의 연결이 옳지 않은 것은?,,"면화류 : 1,000 kg 이상","사류 : 1,000 kg 이상","볏짚류 : 1,000 kg 이상","넝마 및 종이부스러기 : 1,000 kg 이상",1
소방공무원,2018,10,소방관계법규(경채),3,'소방기본법'상 사람을 구출하거나 불이 번지는 것을 막기 위하여 필요한 때에는 강제처분 등을 할 수 있다. 이와 같은 권한을 가진 자로 옳지 않은 것은?,,행정안전부장관,소방본부장,소방서장,소방대장,1
소방공무원,2018,10,소방관계법규(경채),4,'소방기본법'상 화재조사를 할 수 있는 권한을 가진 자로 옳은 것은?,,"행정안전부장관, 소방청장, 소방본부장","행정안전부장관, 소방본부장, 소방서장","소방청장, 소방본부장, 소방서장","소방청장, 경찰청장, 소방서장",3
소방공무원,2018,10,소방관계법규(경채),5,'소방기본법'상 화재의 예방조치 등에 대한 설명이다. ( ) 안의 내용으로 옳은 것은?\n\n소방본부장이나 소방서장은 화재로 버려두거나 그냥 두면 위험물 또는 소방에 방해되는 물건의 소유자 또는 관리자에게 해당 물건의 위치·구조 및 관리에 관하여 필요한 조치를 명령하는 경우에는 그 날부터 ( )일 동안 소방본부 또는 소방서의 게시판에 그 사실을 공고하여야 한다.,,7,10,12,14,4
소방공무원,2018,10,소방관계법규(경채),6,"'소방기본법'상 규정하는 소방지원활동과 생활안전활동을 옳게 연결한 것은?(순서대로 소방지원활동, 생활안전활동)\n\n가. 산불에 대한 예방 진압 등 지원활동\n나. 자연재해에 따른 급수 배수 및 제설 등 지원활동\n다. 집회 공연 등 각종 행사 시 사고에 대비한 근접대기 등 지원활동\n라. 화재, 재난·재해로 인한 피해복구 지원활동\n마. 물고, 낙하 등이 우려되는 고드름, 나무, 위험 구조물 등의 제거활동\n바. 위해동물, 벌 등의 포획 및 퇴치 활동\n사. 끼임, 고립 등에 따른 위험제거 및 구출 활동\n아. 단전사고 시 비상전원 또는 조명의 공급",,"가－나－다－라, 마－바－사－아","가－라－마－사, 나－다－바－아","마－바－사－아, 가－나－다－라","나－다－바－아, 가－라－마－사",1
소방공무원,2018,10,소방관계법규(경채),7,'소방기본법'상 규정하고 있는 소방자동차의 우선 통행 등에 대한 설명으로 옳지 않은 것은?,,모든 차와 사람은 소방자동차가 화재진압 및 구조⋅구급 활동을 위하여 출동을 할 때에는 이를 방해하여서는 아니 된다.,소방자동차의 우선통행에 관하여는 '자동차 관리법'에서 정하는 바에 따른다.,소방자동차는 화재진압 및 구조⋅구급 활동을 위하여 출동하거나 훈련을 위하여 필요할 때에는 사이렌을 사용할 수 있다.,소방자동차의 화재진압 출동을 고의로 방해한 자는 5년 이하의 징역 또는 5천만원 이하의 벌금에 처한다.,2
소방공무원,2018,10,소방관계법규(경채),8,'소방기본법 시행령'상 규정하는 소방자동차 전용구역 방해행위 기준으로 옳지 않은 것은?,,전용구역에 물건 등을 쌓거나 주차하는 행위,'주차장법' 제19조에 따른 부설주차장의 주차구획 내에 주차하는 행위,전용구역 진입로에 물건 등을 쌓거나 주차하여 전용구역으로의 진입을 가로막는 행위,전용구역 노면표지를 지우거나 훼손하는 행위,2
소방공무원,2018,10,소방관계법규(경채),9,"'소방기본법'상 규정하는 용어의 정의를 옳게 연결한 것은?(순서대로 ㉠, ㉡, ㉢, ㉣, ㉤, ㉥)\n\n가. ( ㉠ )이란 건축물, 차량, 선박('선박법', 제1조제2항제1호에 따른 선박으로서 항구에 매달려 선박과 해당된다), 선박 건조 구조물, 산림, 그 밖의 인공 구조물 또는 물건을 말한다.\n나. ( ㉡ )이란 소방대상물이 있는 장소 및 그 이웃지역으로서 화재의 예방·경계·진압, 구조·구급 등의 활동에 필요한 지역을 말한다.\n다. ( ㉢ )이란 소방대상물의 소유자·관리자 또는 점유자를 말한다.\n라. ( ㉣ )이란 특별시 광역시 특별자치시 도 또는 특별자치도에서 화재의 예방·경계·진압·조사 및 구조·구급 등의 업무를 담당하는 부서의 장을 말한다.\n마. ( ㉤ )이란 화재를 진압하고 화재, 재난·재해, 그 밖의 위급한 상황에서 구조·구급 활동 등을 하기 위하여 소방공무원, 의무소방원, 의용소방대원으로 구성된 조직체를 말한다.\n바. ( ㉥ )이란 소방본부장 또는 소방서장 등 화재를 진압하거나 재난·재해, 그 밖의 위급한 상황에서 현장에 소방대를 지휘하는 사람을 말한다.",,"소방대상물, 관계지역, 관계인, 소방본부장, 소방대, 소방조장","방호대상물, 경계지역, 입회인, 소방서장, 지역대, 소방대장","방호대상물, 경계지역, 입회인, 소방서장, 지역대, 소방조장","소방대상물, 관계지역, 관계인, 소방본부장, 소방대, 소방대장",4
소방공무원,2018,10,소방관계법규(경채),10,"'화재예방, 소방시설 설치⋅유지 및 안전관리에 관한 법률' 및 같은법 시행령상 소방특별조사에 관한 설명으로 옳지 않은 것은?",,개인의 주거에 대한 소방특별조사는 관계인의 승낙이 있거나 화재발생의 우려가 뚜렷하여 긴급한 필요가 있는 때에 한정한다.,"소방청장, 소방본부장 또는 소방서장은 소방특별조사를 하려면 7일 전에 관계인에게 조사대상, 조사기간 및 조사사유 등을 서면으로 알려야 한다.","소방청장, 소방본부장 또는 소방서장은 소방특별조사의 대상을 객관적이고 공정하게 선정하기 위하여 필요하면 소방특별조사위원회를 구성하여 소방특별조사 대상을 선정할 수 있다.",소방특별조사위원회는 위원장 1명을 포함한 7명 이내의 위원으로 성별을 고려하여 구성한다.,3
