Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
국가9급,2016,2,재난관리론,1,재난 및 안전관리 기본법 상 용어의 정의로 옳지 않은 것은?,,"긴급구조기관이란 긴급구조에 필요한 인력․시설 및 장비, 운영체계 등 긴급구조능력을 보유한 기관이나 단체로서 대통령령으로 정하는 기관과 단체를 말한다.","안전기준이란 각종 시설 및 물질 등의 제작, 유지관리 과정에서 안전을 확보할 수 있도록 적용하여야 할 기술적 기준을 체계화한 것을 말하며, 안전기준의 분야, 범위 등에 관하여는 대통령령으로 정한다.",재난관리주관기관이란 재난이나 그 밖의 각종 사고에 대하여 그 유형별로 예방․대비․대응 및 복구 등의 업무를 주관하여 수행하도록 대통령령으로 정하는 관계 중앙행정기관을 말한다.,국가재난관리기준이란 모든 유형의 재난에 공통적으로 활용할 수 있도록 재난관리의 전 과정을 통일적으로 단순화․체계화한 것으로서 국민안전처장관이 고시한 것을 말한다.,1
국가9급,2016,2,재난관리론,2,자연재해대책법 상 5년마다 시행하도록 규정하지 않는 것은?,,우수유출저감대책 수립,시․군 풍수해저감종합계획 수립,지구단위 홍수방어기준 설정,자연재해위험개선지구 정비계획 수립,3
국가9급,2016,2,재난관리론,3,자연재해대책법 시행령 상 규정한 재해지도에 해당하지 않는 것은?,,해안침수예상도,홍수범람위험도,토석류발생위험도,방재교육형 재해정보지도,3
국가9급,2016,2,재난관리론,4,자연재해대책법령상 우수유출저감시설에 대한 설명으로 옳지 않은 것은?,,"설치 지역의 연간강수량 및 지형적․지리적 조건, 집수 및 배수계통, 안전성 등을 고려하여 설치하여야 한다.","풍수해 및 가뭄피해 경감을 위하여 우수의 기저유출량을 저감하는 기능을 갖추어야 하며, 종류는 침투시설과 저류시설이 있다.","침투시설에는 투수성 포장, 투수성 보도블록 등이 있으며, 단위설계 침투량 등을 충분히 검토한 후 설치 수량을 설정하여야 한다.","저류시설에는 공사장 임시저류, 습지 등 자연형 저류시설이 포함되며, 해당 지역 내에서 개발 등으로 인하여 증가되는 유출량을 저류할 수 있도록 계획되어야 한다.",2
국가9급,2016,2,재난관리론,5,재난 및 안전관리 기본법 상 재난분야 위기관리 매뉴얼 작성․운용에 대한 설명으로 옳지 않은 것은?,,"재난관리책임기관의 장은 재난유형에 따라 위기관리 매뉴얼을 작성․운용하여야 하며, 재난대응활동계획과 위기관리 매뉴얼이 서로 연계되도록 하여야 한다.","위기관리 표준매뉴얼은 국가적 차원에서 관리가 필요한 재난에 대하여 재난관리 체계와 관계 기관의 임무와 역할을 규정한 문서로, 국무총리의 승인을 받아 이를 확정하고 현장조치 행동매뉴얼과 연계하여 운용하여야 한다.","현장조치 행동매뉴얼은 재난현장에서 임무를 직접 수행하는 기관의 행동조치 절차를 구체적으로 수록한 문서로, 위기대응 실무매뉴얼을 작성한 기관의 장이 지정한 기관의 장이 작성한다.",위기대응 실무매뉴얼은 실제 재난대응에 필요한 조치사항 및 절차를 규정한 문서다.,2
국가9급,2016,2,재난관리론,6,자연재해대책법 시행령 상 자연재해위험개선지구의 지정기준에서 재해위험원인에 따른 분류에 해당하지 않는 것은?,,침수위험지구,취약방재시설지구,산사태위험지구,고립위험지구,3
국가9급,2016,2,재난관리론,7,재난의 특성에 대한 설명으로 옳지 않은 것은?,,엘니뇨는 태평양상의 무역풍이 약화되면서 동태평양 페루 연안의 해수면 온도가 상승하는 현상을 말한다.,"지구온난화를 초래하는 온실가스로서는 이산화탄소, 메탄, 아산화질소 등이 있다.",홍수와 연관된 강우유출모델인 합리식으로 첨두유출량을 구할 수 있으며 주로 소하천 유역에 적용된다.,"황사는 아시아 대륙 중심부의 모래폭풍에서 유래하여 이동과정에서 오염물질이 추가되기도 하며, PM25를 이용하여 계측한다.",4
국가9급,2016,2,재난관리론,8,홍수관리를 위한 검정곡선인 Rating Curve에서 세로축과 가로축에 나타내는 것을 올바르게 짝지은 것은?,,수위 － 하천단면,수위 － 유량,유량 － 하천단면,유량 － 유속,2
국가9급,2016,2,재난관리론,9,감염병의 예방 및 관리에 관한 법률 상 감염병에 대한 설명으로 옳지 않은 것은?,,"제1군 감염병이란 마시는 물 또는 식품을 매개로 발생하고 집단발생의 우려가 커서 발생 또는 유행 즉시 방역대책을 수립해야 하는 감염병으로, 콜레라가 이에 속한다.",제2군 감염병이란 기생충에 감염되어 발생하는 감염병으로 정기적인 조사를 통한 감시가 필요한 감염병이며 쯔쯔가무시증이 이에 속한다.,"제3군 감염병이란 간헐적으로 유행할 가능성이 있어 계속 그 발생을 감시하고 방역대책의 수립이 필요한 감염병으로, 말라리아가 이에 속한다.","제4군 감염병이란 국내에서 새롭게 발생하였거나 발생할 우려가 있는 감염병 또는 국내유입이 우려되는 해외 유행 감염병으로, 중동호흡기증후군(MERS)이 이에 속한다.",2
국가9급,2016,2,재난관리론,10,"어떤 유역에서 집수된 강우가 폭 2 m인 직사각형 수로를 통해서 수심 2 m로 유출되고 있다. 이 때 2점법으로 유속을 측정한 결과 수면하에서 20 %의 점유속이 2.6 m/sec이고, 수면하 80 %의 점유속이 2.4 m/sec일 때, 이 수로의 유량($m^3$/sec)은?",,9.6,10,10.4,10.5,2
국가9급,2016,2,재난관리론,11,"재난 및 안전관리 기본법 상 재난정보의 수집․전파, 상황관리, 재난발생 시 초동조치 및 지휘 등의 업무를 수행하기 위하여 상시 재난안전상황실을 설치․운영하여야 하는 기관에 해당하지 않는 것은?",,국민안전처장관,시․도지사,시장․군수․구청장,국무조정실장,4
