Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2006,3,인간공학개론,1,인간공학에 대한 설명으로 가장 옳은 것은?,text_only,인간공학의 다른 이름인 작업 경제학(ergonomics)은 경제학에서 파생되었다.,인간공학에서 다루는 내용은 상식 수준이다.,인간이 사용할 수 있도록 설계하는 과정이다.,초정이 인간보다는 장비/도구의 설계에 맞추어져 있다.,3
인간공학기사,2006,3,인간공학개론,2,인간이 한 자극 차원 내에서 절대적으로 식별할 수 있는 자극의 수를 나열한 것 중 관계가 먼 것은?,text_only,음량 : 4~5개,단순음 : 5개,휘도 : 7~8개,보는 물체의 크기 : 5~7개,3
인간공학기사,2006,3,인간공학개론,3,다음 중 시각적 표시자이보다 청각적 표시장치를 사용해야 할 경우는?,text_only,전언이 복잡하다.,전언이 길다.,전언이 시간적 사상을 다룬다.,전언이 후에 재창조된다.,3
인간공학기사,2006,3,인간공학개론,4,인체계측치 중 기능적(functional) 치수를 사용하는 이유로 가장 올바른 것은?,text_only,사용 공간의 크기가 중요하기 때문,인간은 닿는 한계가 있기 때문,인간이 다양한 자세를 취하기 때문,각 신체부위는 조화를 이루면서 움직이기 때문,4
인간공학기사,2006,3,인간공학개론,5,작업자세 결정시 고려해야 할 분석자료로 가장 거리가 먼 것은?,text_only,작업자와 작업참의 거리 및 높이,작업자의 힘과 작업자의 성별,기계의 신뢰도,작업 장소의 넓이,3
인간공학기사,2006,3,인간공학개론,6,평균치기준의 설계원칙에서는 조절식 설계가 바람직하다. 이 때의 조절 범위는?,text_only,1~99%,5~95%,5~90%,10~90%,2
인간공학기사,2006,3,인간공학개론,7,신호검출이론(SDT)과 관련이 없는 것은?,text_only,신호검출이론은 신호와 잡음을 구별할 수 있는 능력을 측정하기 위한 이론의 하나이다.,민감도는 신호와 소음분포의 평균간의 거리이다.,신호검출이론 응용분야의 하나는 품질검사 능력의 측정이다.,신호검출이론이 적용될 수 있는 자극은 시각적 자극에 극한된다.,4
인간공학기사,2006,3,인간공학개론,8,구조적 인체치수 측정방법 중 틀린 것은?,text_only,형태학적 측정이라고 한다.,마틴식 인체측정기를 사용한다.,측정은 나체로 측정함을 원칙으로 한다.,일반적으로 하지나 상지의 운동 상태에서 측정한다.,4
인간공학기사,2006,3,인간공학개론,9,"종이의 반사율이 70%이고, 인쇄된 글자의 반사율이 15%일 경우 대비는?",text_only,15%,21%,70%,79%,4
인간공학기사,2006,3,인간공학개론,10,정보량을 구하는 수식 중 틀린 것은?,text_only,H = log$_2$n : n = 대안의 수,$H = \log_2(\frac{1}{p})$ : p = 대안의 실현확률,$H = \sum_{k=0}^{n} p_k + \log_2(\frac{1}{p_k})$ : $p_k$ = 각 대안의 실패확률,$H = \sum_{i=1}^{n} p_i \log_2(\frac{1}{p_i})$ : $p_i$ = 각 대안의 실현 확률,3
