Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
국가9급,2024,가,재난관리론,1,재난이론과 주장한 학자 또는 학파의 연결이 옳은 것만을 모두 고르면?\nㄱ. 고도신뢰이론 － 버클리학파\nㄴ. 재난배양이론 － 페로(Charles B. Perrow)\nㄷ. 정상사고이론 － 터너(Barry A. Turner),,ㄱ,ㄴ,"ㄱ, ㄷ","ㄴ, ㄷ",1
국가9급,2024,가,재난관리론,2,9ㆍ11테러 이후 미국의 재난 및 국가위기를 통합적으로 관리하기 위해 설립된 조직은?,,중앙정보국(CIA),국토안보부(DHS),연방재난관리청(FEMA),연방기술지원단(THW),2
국가9급,2024,가,재난관리론,3,화재발생 시 인간의 본능적 피난행동 특성에 대한 설명으로 옳지 않은 것은?,,"귀소본능 － 화재 시 무의식중에도 평소에 사용하는 출입구, 통로로 가려는 경향",지광본능 － 화재 시 연기와 정전으로 시야가 흐려져서 밝은 곳으로 이동하려는 경향,좌회본능 － 화재 시 판단력 약화로 한 사람의 지도자에 의한 최초의 행동에 전체가 이끌리는 경향,"퇴피본능 － 화재의 확대에 따라 화염, 연기에 대한 공포감으로 발화의 반대 방향으로 이동하려는 경향",3
국가9급,2024,가,재난관리론,4,존스(David K. C. Jones)의 재난분류에서 안개와 폭풍 및 태풍이 해당되는 재난은?,,지질학적 재난,지형학적 재난,기상학적 재난,생물학적 재난,3
국가9급,2024,가,재난관리론,5,재난관리의 분산관리방식에 대한 설명으로 옳지 않은 것은?,,단일 부처 조정하의 병렬적 다수 부처 및 기관을 관리한다.,소관 재난에 대한 관리책임 및 부담이 분산된다.,정보전달체계가 다원화되어 있다.,재난에 대한 인지 능력이 통합관리방식에 비해 상대적으로 미약하고 단편적이다.,1
국가9급,2024,가,재난관리론,6,재난 및 안전관리 기본법 상 재난 예방 단계에서의 활동에 해당하는 것은?,,특별재난지역 선포,재난사태 선포,재난방지시설의 관리,재난관리자원의 관리,3
국가9급,2024,가,재난관리론,7,"다음과 같이 주장한 학자는?\n분산관리방식이 통합관리방식으로 전환되어야 하는 근거는 재난 개념의 변화, 재난 대응의 유사성, 계획 내용의 유사성, 대응 자원의 공통성이다.",,콰란텔리(E. L. Quarantelli),앨더퍼(C. P. Alderfer),맥그리거(D. M. McGregor),매슬로우(A. H. Maslow),1
국가9급,2024,가,재난관리론,8,"다음에서 설명하는 길버트(C. Gilbert)의 재난분류이론의 세부 모형은?\n재난은 실제 또는 가상의 위험을 정의함에 있어서 이에 대한 실패에 기인하며, 현실을 이해하는 데 적합한 프레임이 작동하지 않을 때 발생한다고 정의하는 관점",,불확실성모형,사회적 취약성모형,유사전쟁모형,통합관리모형,1
국가9급,2024,가,재난관리론,9,특별재난지역으로 선포된 사회재난에 해당하는 것만을 모두 고르면?\nㄱ. 대구지하철 화재사고(2003년)\nㄴ. 휴브글로벌 구미 불산사고(2012년)\nㄷ. 제천 스포츠센터 화재사고(2017년),,ㄱ,ㄷ,"ㄱ, ㄴ","ㄴ, ㄷ",3
국가9급,2024,가,재난관리론,10,재난 및 안전관리 기본법 시행령 상 기능별 긴급구조대응계획에 포함되어야 하는 사항 중 세부 사항을 연결한 것으로 옳지 않은 것은?,,재난통신 － 긴급구조기관 및 긴급구조지원기관 간 정보통신체계 운영 등에 관한 사항,"긴급오염통제 － 오염 노출 통제, 긴급 감염병 방제 등 재난현장 공중보건에 관한 사항",피해상황분석 － 재난현장상황 및 피해정보의 수집ㆍ분석ㆍ보고에 관한 사항,지휘통제 － 주민보호를 위한 비상방송시스템 가동 등 긴급 공공정보 제공에 관한 사항 및 재난상황 등에 관한 정보 통제에 관한 사항,4
국가9급,2024,가,재난관리론,11,자연재해대책법 시행령 상 재해지도에 대한 설명으로 옳지 않은 것은?,,홍수에 의한 범람 및 내수배제 불량 등에 의한 침수지역을 예측하여 표시한 지도는 홍수범람위험도에 해당한다.,지방자치단체의 장은 침수 피해가 발생한 날부터 6개월 이내에 재해정보지도를 작성하여 행정안전부장관에게 제출하여야 한다.,지방자치단체의 장은 재해지도를 전산화하여 관리하여야 한다.,지방자치단체의 장은 침수흔적도를 활용하려는 자가 특정 지역ㆍ시설 등에 대하여 침수흔적도에 따른 침수흔적의 확인을 요청하는 경우에는 행정안전부령으로 정하는 바에 따라 확인해 주어야 한다.,2
국가9급,2024,가,재난관리론,12,"지진ㆍ화산재해대책법 상 지진방재종합계획과 국가지진위험지도에 대한 설명으로 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n○ 행정안전부장관은 지진재해로부터 국민의 생명과 재산, 주요 기간시설을 보호하고 지진방재업무의 지속적인 발전을 위하여 (가) 년마다 지진방재종합계획을 수립하여야 한다.\n○ 행정안전부장관은 국가지진위험지도를 공표한 날부터 (나) 년마다 그 타당성을 검토하여 필요한 경우에는 이를 변경할 수 있다.",,"(가) 3, (나) 3","(가) 5, (나) 3","(가) 3, (나) 5","(가) 5, (나) 5",4
