"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2018","D","재난관리론","1","국가 재난위기관리 위험수준 중 재난징후가 활발하고, 주관기관의 조치계획 및 관련기관의 인적․물적 자원의 동원을 준비하는 단계는?","","관심경보(Blue)","주의경보(Yellow)","경계경보(Orange)","심각경보(Red)","3"
"지방9급","2018","D","재난관리론","2","재해경감을 위한 기업의 자율활동 지원에 관한 법률 시행령 상 재해경감 우수기업 평가기준에 해당하지 않는 것은?","","이재민 구호를 위한 재난관리기금을 적립할 것","재난관리 전담조직을 갖출 것","기업 종사자 등에게 적절한 재난관리 교육을 실시할 것","기업 생산설비 및 종사자 등에 대한 적절한 재난위험 및 취약성 검토․분석을 실시할 것","1"
"지방9급","2018","D","재난관리론","3","재난 및 안전관리 기본법 상 중앙안전관리위원회의 심의사항에 해당하지 않는 것은?","","재난 및 안전관리에 관한 중요 정책","국가안전관리기본계획","특별재난지역의 선포","안전을 위한 법률 제정","4"
"지방9급","2018","D","재난관리론","4","재난의 유형이 대형화․복합화되는 미래사회의 재난관리에 대한 설명으로 적절하지 않은 것은?","","재난관리시스템이 외재적 재난과 내재적 재난 모두에 작동되는 종합적 접근방식이어야 한다.","재난관리서비스의 제공이 수요자 중심이 아닌 공급자 중심이 되어야 한다.","사회구성원 전체가 참여하는 재난관리 거버넌스 구축이 요구된다.","과학적인 기술개발과 합리적인 안전정책의 연구개발이 활성화되어야 한다.","2"
"지방9급","2018","D","재난관리론","5","재난 및 안전관리 기본법 상 지방자치단체가 재난관리에 소요되는 비용을 충당하기 위하여 매년 적립하여야 하는 재난관리기금의 최저적립액으로 옳은 것은?","","최근 5년 동안의 지방세법에 의한 보통세의 수입결산액의 평균연액의 100분의 1에 해당하는 금액","최근 3년 동안의 지방세법에 의한 보통세의 수입결산액의 평균연액의 100분의 1에 해당하는 금액","최근 5년 동안의 지방세법에 의한 보통세의 수입결산액의 평균연액의 100분의 3에 해당하는 금액","최근 3년 동안의 지방세법에 의한 보통세의 수입결산액의 평균연액의 100분의 3에 해당하는 금액","2"
"지방9급","2018","D","재난관리론","6","재난관리의 단계 중 재난관리자원의 비축․관리, 재난현장 긴급통신수단의 마련, 기능별 재난대응 활동계획의 작성이 이루어지는 단계는?","","재난의 예방","재난의 대비","재난의 대응","재난의 복구","2"
"지방9급","2018","D","재난관리론","7","황사경보의 발표기준으로 옳은 것은?","","황사로 인해 1시간 평균 미세먼지(PM$_{10}$)농도 400 μg/m$^3$ 이상이 1시간 이상 지속될 것으로 예상될 때","황사로 인해 1시간 평균 미세먼지(PM$_{10}$)농도 800 μg/m$^3$ 이상이 1시간 이상 지속될 것으로 예상될 때","황사로 인해 1시간 평균 미세먼지(PM$_{10}$)농도 400 μg/m$^3$ 이상이 2시간 이상 지속될 것으로 예상될 때","황사로 인해 1시간 평균 미세먼지(PM$_{10}$)농도 800 μg/m$^3$ 이상이 2시간 이상 지속될 것으로 예상될 때","4"
"지방9급","2018","D","재난관리론","8","재난 및 안전관리 기본법령상 국가안전관리기본계획의 수립에 대한 내용으로 옳지 않은 것은?","","국가안전관리기본계획에는 재난에 관한 대책, 생활안전, 교통안전, 산업안전, 시설안전, 범죄안전, 식품안전, 안전취약계층 안전 및 그 밖에 이에 준하는 안전관리에 관한 대책이 포함되어야 한다.","관계 중앙행정기관의 장은 수립지침에 따라 그 소관에 속하는 안전관리업무에 관한 기본계획을 작성한 후 행정안전부장관에게 제출한다.","국가안전관리기본계획과 집행계획, 시․도안전관리계획, 시․군․구안전관리계획은 민방위기본법에 따른 민방위계획 중 재난관리분야의 계획으로 본다.","국무총리는 국가안전관리기본계획을 5년마다 수립하여야 한다.","2"
"지방9급","2018","D","재난관리론","9","국내에서 발생한 자연재난으로 국가재난안전관리 체계상 각 조직 최고 책임자를 옳게 짝지은 것은?\n\nㄱ. 중앙재난안전대책본부   ㄴ. 중앙안전관리위원회\nㄷ. 중앙사고수습본부     ㄹ. 중앙긴급구조통제단","","관계중앙행정기관장 / 행정안전부장관 / 국무총리 / 소방청장","행정안전부장관 / 국무총리 / 관계중앙행정기관장 / 소방청장","관계중앙행정기관장 / 국무총리 / 소방청장 / 행정안전부장관","행정안전부장관 / 관계중앙행정기관장 / 국무총리 / 소방청장","2"
"지방9급","2018","D","재난관리론","10","재난 및 안전관리 기본법 상 재난관리업무 효율성을 위해 연구․개발하는 위기관리에 필요한 매뉴얼 표준안 작성 시 고려해야 할 사항이 아닌 것은?","","자원봉사 지원 및 대응에 관한 중복연구․개발","안전취약계층의 특성을 반영한 연구․개발","재난유형에 따른 예방․대비․대응․복구 단계별 조치사항에 관한 연구 및 표준화","재난유형에 따른 국민행동요령의 표준화","1"
"지방9급","2018","D","재난관리론","11","재난 및 안전관리 기본법 상 해외재난에 대한 설명으로 적절하지 않은 것은?","","외국인의 생명․신체 및 재산에 피해를 주거나 줄 수 있는 재난으로서 중앙재난안전대책본부의 본부장은 이에 대응을 해야한다.","해외재난의 경우에는 외교부장관이 중앙재난안전대책본부의 본부장의 권한을 행사한다.","재외공관의 장은 관할 구역에서 해외재난이 발생하거나 발생할 우려가 있으면 즉시 그 상황을 외교부장관에게 보고하여야 한다.","중앙재난안전대책본부의 본부장은 해외에서 발생한 대규모재난의 수습을 지원하기 위하여 관계 중앙행정기관 및 관계 기관․단체의 재난관리에 관한 전문가 등으로 수습지원단을 구성하여 현지에 파견할 수 있다.","1"
"지방9급","2018","D","재난관리론","12","지진․화산재해대책법 상 지진․지진해일 및 화산활동 관측에 대한 설명으로 옳지 않은 것은?","","기상청장은 해양수산부장관과 공동으로 지진해일 관측망 종합계획을 수립하여 추진하여야 한다.","한국원자력안전기술원의 장은 지진 관측시설을 설치하려면 기상청장과 미리 협의해서 지진관측계획서를 작성하여야 한다.","지진으로 인한 피해가 우려되는 주요 시설물의 지진가속도 계측을 실시한 자는 계측자료를 기상청장에게 제출하여야 한다.","기상청장은 국내외의 지진․지진해일과 화산활동에 대한 예측 및 관측결과를 행정안전부장관에게 통보하여야 한다.","3"
"지방9급","2018","D","재난관리론","13","특별재난지역의 선포 사례에 해당하지 않는 것은?","","강원도 고성 산불피해(1996년)","태풍 에위니아(2006년)","허베이 스피리트호 유류 유출 사고(2008년)","9.12 지진(2016년)","1"
"지방9급","2018","D","재난관리론","14","재난 및 안전관리 기본법 상 중앙행정기관의 장이 소관 분야의 기반시설 중 국가기반체계를 보호하기 위하여 계속적으로 관리할 필요가 있다고 인정되는 시설에 대해 조정위원회의 심의를 거쳐 지정할 수 있는 기준이 아닌 것은?","","재난의 발생 가능성 또는 그 복구의 용이성","다른 기반시설이나 체계 등에 미치는 연쇄효과","통합된 지방행정기관의 단독 대응 필요성 및 범위","재난이 발생하는 경우 국가안전보장과 경제․사회에 미치는 피해 규모 및 범위","3"
"지방9급","2018","D","재난관리론","15","자연재해대책법 상 재난 및 안전관리 기본법에 따른 재난관리 책임기관의 장이 자연재해 예방을 위하여 조치해야 할 재해정보 및 긴급지원에 관한 책무에 해당하지 않는 것은?","","비상대처계획 수립","재해 대비 긴급지원체계 구축","자연재해위험개선지구 지정 및 관리","재해 예방 정보체계 구축","3"
"지방9급","2018","D","재난관리론","16","국민의 안전의식 수준을 높이기 위하여 지정한 국민안전의 날, 안전점검의 날, 방재의 날을 순서대로 바르게 나열한 것은?","","매년 4월 4일, 매월 4일, 매년 10월 25일","매년 4월 4일, 매월 15일, 매년 10월 25일","매년 4월 16일, 매월 4일, 매년 5월 25일","매년 4월 16일, 매월 15일, 매년 5월 25일","3"
