Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2018,1,인간공학개론,1,청각의 특성 중 2개음 사이의 진동수 차이가 얼마 이상이 되면 울림(beat)이 들리지 않고 각각 다른 두 개의 음으로 들리는가?,text_only,5Hz,11Hz,22Hz,33Hz,4
인간공학기사,2018,1,인간공학개론,2,작업대 공간의 배치 원리와 가장 거리가 먼 것은?,text_only,기능성의 원리,사용 순서의 원리,중요도의 원리,오류 방지의 원리,4
인간공학기사,2018,1,인간공학개론,3,사용자의 기억단계에 대한 설명으로 맞는 것은?,text_only,잔상은 단기기억(short-term memory)의 일종이다.,인간의 단기기억(short-term memory)용량은 유한하다.,장기 기억을 작업기억(working memory)이라고도 한다.,정보를 수초동안 기억하는 것을 장기기억(long-term memory)이라 한다.,2
인간공학기사,2018,1,인간공학개론,4,시스템의 성능 평가척도의 설명으로 맞는 것은?,text_only,적절성-평가척도가 시스템의 목표를 잘 반영해야 한다.,실제성-기대되는 차이에 적합한 단위로 측정할 수 있어야 한다.,무오염성-비슷한 환경에서 평가를 반복할 경우에 일정한 결과를 나타낸다.,신뢰성-측정하려는 변수 이외의 다른 변수들의 영향을 받지 않아야 한다.,1
인간공학기사,2018,1,인간공학개론,5,최소치를 이용한 인체 측정치 원리를 적용해야 할 것은?,text_only,문의 높이,안전대의 하중강도,비상탈출구의 크기,기구조작에 필요한 힘,4
인간공학기사,2018,1,인간공학개론,6,그림은 인간-기계 통합 체계의 인간 또는 기계에 의해서 수행되는 기본 기능의 유형이다. 그림의 A부분에 가장 적합한 내용은?,O,통신,정보수용,정보보관,신체제어,3
인간공학기사,2018,1,인간공학개론,7,동적 표시장치에 해당하는 것은?,text_only,도표,지도,속도계,도로표지판,3
인간공학기사,2018,1,인간공학개론,8,조종장치에 대한 설명으로 맞는 것은?,text_only,C/R비가 크면 민감한 장치이다.,C/R비가 작은 경우에는 조종 장치의 조종시간이 적게 필요하다.,"C/R비가 감소함에 따라 이동시간은 감소하고, 조종시간은 증가한다.",C/R비가 반응장치의 움직인 거리를 조종장치의 움직인 거리로 나눈 값이다.,3
인간공학기사,2018,1,인간공학개론,9,빛이 어떤 물체에 반사되어 나온 양을 지칭하는 용어는?,text_only,휘도(Brightness),조도(Illumination),반사율(Reflectance),광량(Luminous intensity),1
인간공학기사,2018,1,인간공학개론,10,"출입문, 탈출구, 통로의 공간, 줄사다리의 강도 등은 어떤 설계기준을 적용하는 것이 바람직한가?",text_only,조절식 원칙,최소치수의 원칙,평균치수의 원칙,최대치수의 원칙,4
인간공학기사,2018,1,인간공학개론,11,음압수준이 100dB인 1000Hz 순음이 sone값은 얼마인가?,text_only,32,64,128,256,2
인간공학기사,2018,1,인간공학개론,12,인간공학과 관련된 용어로 사용되는 것이 아닌 것은?,text_only,Ergonomics,Just In Time,Human Factors,User Interface Design,2
인간공학기사,2018,1,인간공학개론,13,양립성에 관한 설명으로 틀린 것은?,text_only,직무에 알맞은 자극과 응답방식에 대한 것을 직무 양립성이라고 한다.,표시장치와 제어장치의 움직임에 관련된 것을 운동 양립성이라고 한다.,코드와 기호를 인간들의 사고에 일치시키는 것을 개념적 양립성이라고 한다.,제어장치와 표지장치의 물리적 배열이 사용자 기대와 일치하도록 하는 것을 공간적 양립성이라고 한다.,1
인간공학기사,2018,1,인간공학개론,14,반응시간이 가장 빠른 감각은?,text_only,미각,후각,시각,청각,4
인간공학기사,2018,1,인간공학개론,15,시스템의 평가척도 유형으로 볼 수 없는 것은?,text_only,인간 기준(Human criteria),관리 기준(management criteria),시스템 기준(system-descriptive criteria),작업 성능기준(task performance criteria),2
인간공학기사,2018,1,인간공학개론,16,시각장치를 사용하는 경우보다 청각장치가 더 유리한 경우는?,text_only,전언이 복잡할 때,전언이 후에 재참조 될 때,전언이 즉각적인 행동을 요구할 때,직무상 수신자가 한 곳에 머무를 때,3
인간공학기사,2018,1,인간공학개론,17,"표시장치를 사용할 때 자극 전체를 직접 나타내거나 재생 시키는 대신, 정보나 자극을 암호화하는 경우가 흔하다. 이와 같이 정보를 암호화하는 데 있어서 지켜야 할 일반적 지침으로 볼 수 없는 것은?",text_only,암호의 민감성,암호의 양립성,암호의 변별설,암호의 검출성,1
