"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2021","A","재난관리론","1","국가위기경보 4단계 중 징후활동이 매우 활발하고 위기발생이 확실시되는 상태는?","","관심(Blue)","주의(Yellow)","경계(Orange)","심각(Red)","4"
"지방9급","2021","A","재난관리론","2","태풍에 대한 설명으로 옳지 않은 것은?","","고기압 중심의 최대 풍속이 14 m/sec 이상 되는 열대성 고기압을 말한다.","태풍의 강도는 중심최대풍속을 기준으로 약, 중, 강, 매우 강으로 분류한다.","우리나라는 2002년 제15호 태풍 루사로 인해 5조 원 이상의 재산피해를 보았다.","지역에 따라 다른 이름으로 불리는데 북대서양․카리브해에서는 허리케인(Hurricane), 인도양에서는 사이클론(Cyclone)이라고 한다.","1"
"지방9급","2021","A","재난관리론","3","1990년대 이후 국내에서 발생한 재난을 시기순으로 바르게 나열한 것은?\n(가) 대구지하철 화재 참사 (나) 삼풍백화점 붕괴\n(다) 서해 페리호 침몰 (라) 숭례문 화재 사건","","(나) → (다) → (가) → (라)","(나) → (다) → (라) → (가)","(다) → (나) → (가) → (라)","(다) → (나) → (라) → (가)","3"
"지방9급","2021","A","재난관리론","4","댐․저수지 그리고 하천에 물이 고갈되고 수자원 부족의 피해가 일어나는 가뭄은?","","화학적 가뭄","생물학적 가뭄","물리학적 가뭄","수문학적 가뭄","4"
"지방9급","2021","A","재난관리론","5","재난 및 안전관리 기본법령상 중앙재난방송협의회에 대한 설명으로 옳지 않은 것은?","","중앙재난방송협의회는 구성원 과반수의 출석과 출석위원 과반수의 찬성으로 의결한다.","방송통신위원회위원장은 중앙재난방송협의회를 대표하며, 중앙재난방송협의회의 사무를 총괄한다.","중앙재난방송협의회의 간사는 과학기술정보통신부의 재난 방송 업무를 담당하는 공무원 중에서 과학기술정보통신부 장관이 지명하는 사람이 된다.","재난에 관한 예보․경보․통지나 응급조치 및 재난관리를 위한 재난방송이 원활히 수행될 수 있도록 중앙안전관리위원회에 중앙재난방송협의회를 둘 수 있다.","2"
"지방9급","2021","A","재난관리론","6","자연재해대책법령상 재난관리책임기관의 장이 작성하는 재해 유형별 행동 요령에 포함되어야 할 사항의 구분으로 옳지 않은 것은?","","주민 행동 요령: 도시․농어촌․산간지역 주민 등의 행동 요령","단계별 행동 요령: 재난의 예방․대비․대응․복구단계별 행동 요령","담당사무별 행동 요령: 실과별 재해복구활동의 지원에 관한 행동 요령","업무 유형별 행동 요령: 재난취약시설 점검, 시설물 응급복구 등의 행동 요령","3"
"지방9급","2021","A","재난관리론","7","'미세먼지 저감 및 관리에 관한 특별법'에 대한 설명으로 옳지 않은 것은?","","이산화탄소(CO$_2$)와 메탄(CH$_4$)은 미세먼지 생성물질에 해당한다.","환경부장관은 시․도지사로부터 보고받은 시행계획의 추진실적을 종합한 추진실적보고서를 작성하여 국회에 제출하여야 한다.","미세먼지 저감 및 관리의 원활한 추진과 위원회의 사무 및 운영의 효율적인 지원을 위하여 국무총리 소속으로 미세먼지 개선기획단을 설치한다.","환경부장관은 미세먼지등의 발생원인, 정책영향 분석, 배출량 관련 정보의 수집․분석 및 체계적인 관리를 위하여 국가 미세먼지정보센터를 설치․운영하여야 한다.","1"
"지방9급","2021","A","재난관리론","8","'자연재해대책법'상 풍수해에 대한 설명으로 옳지 않은 것은?","","지하 공간의 침수를 방지하기 위한 수방기준은 행정안전부 장관이 관계 중앙행정기관의 장과 협의하여 정한다.","풍수해란 태풍, 홍수, 호우, 강풍, 풍랑, 해일, 조수, 대설, 그 밖에 이에 준하는 자연현상으로 인하여 발생하는 재해를 말한다.","홍수통제소의 장과 지방자치단체의 장은 매년도 8월 31일을 기준으로 자연재해 관련 기록 등을 종합하여 재해연보를 발행하여야 한다.","홍수통제소의 장은 홍수의 예보․경보, 각종 수문 관측 및 수문정보 등에 관한 사항에 대하여 행정안전부장관 및 지방 자치단체의 장과 협조하여야 한다.","3"
"지방9급","2021","A","재난관리론","9","재난 및 안전관리 기본법령상 재난안전분야 종사자 교육에 대한 설명으로 옳지 않은 것은?","","재난안전분야 종사자 전문교육은 관리자 전문교육과 실무자 전문교육으로 구분한다.","행정안전부장관은 정당한 사유 없이 전문교육을 받지 아니한 자에 대하여 소속 재난관리책임기관의 장에게 징계할 것을 요구할 수 있다.","행정안전부장관은 필요하다고 인정하면 대통령령으로 정하는 전문인력 및 시설기준을 갖춘 교육기관으로 하여금 전문교육을 대행하게 할 수 있다.","재난관리책임기관에서 재난 및 안전관리업무를 담당하는 공무원은 행정안전부장관이 실시하는 전문교육을 대통령령으로 정하는 바에 따라 매월 받아야 한다.","4"
"지방9급","2021","A","재난관리론","10","'재난 및 안전관리 기본법'상 용어의 정의로 옳지 않은 것은?","","'재난관리정보'란 비상방송시스템 가동 및 정보통제에 관한 정보를 말한다.","'국가재난관리기준'이란 모든 유형의 재난에 공통적으로 활용할 수 있도록 재난관리의 전 과정을 통일적으로 단순화․ 체계화한 것으로서 행정안전부장관이 고시한 것을 말한다.","'국가핵심기반'이란 에너지, 정보통신, 교통수송, 보건의료 등 국가경제, 국민의 안전․건강 및 정부의 핵심기능에 중대한 영향을 미칠 수 있는 시설, 정보기술시스템 및 자산 등을 말한다.","'재난안전통신망'이란 재난관리책임기관․긴급구조기관 및 긴급구조지원기관이 재난관리업무에 이용하거나 재난현장에서의 통합지휘에 활용하기 위하여 구축․운영하는 무선통신망을 말한다.","1"
"지방9급","2021","A","재난관리론","11","'재난 및 안전관리 기본법 시행령'상 안전취약계층으로 지원하는 대상에 해당하지 않는 경우는?","","68세인 노인","12세인 남자 어린이","「장애인복지법」 제2조에 따른 장애인","「농업․농촌 및 식품산업 기본법」 제3조제2호에 따른 54세인 여성농업인","4"
"지방9급","2021","A","재난관리론","12","재난관리방식에 대한 설명으로 옳지 않은 것은?","","분산관리방식은 재난 유형별 관리를 강조하는 관리방식으로 다수 부처가 연관된다.","분산관리방식은 모든 재난에 대한 관리책임이 집중되고 부처 이기주의가 발생할 가능성이 높다.","통합관리방식은 지휘체계가 단일화되고 광범위한 체계를 통합적으로 운영할 수 있다.","통합관리방식은 재난 유형별로 관리하는 방식이 아니라 모든 종류의 재난위험 요소들을 통합적으로 관리하는 방식이다.","2"
