Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2017,3,인간공학개론,1,음의 한 성분이 다른 성분의 청각 감지를 방해하는 현상을 무엇이라 하는가?,text_only,밀폐효과,은폐효과,소멸효과,방해효과,2
인간공학기사,2017,3,인간공학개론,2,인간의 시식별 능력에 영향을 주는 외적 인자와 가장 거리가 먼 것은?,text_only,휘도,과녁의 이동,노출시간,최소분간 시력,4
인간공학기사,2017,3,인간공학개론,3,코드화 시스템 사용상의 일반적인 지침과 가장 거리가 먼 것은?,text_only,정보를 코드화한 자극은 검출이 가능해야 한다.,2가지 이상의 코드차원을 조합해서 사용하면 정보전달이 촉진된다.,자극과 반응간의 관계가 인간의 기대와 모순되지 않아야 한다.,모든 코드 표시는 감지장치에 의하여 다른 코드 표시와 구별되어서는 안된다.,4
인간공학기사,2017,3,인간공학개론,4,시배분(time-sharing)에 대한 설명으로 적절하지 않은 것은?,text_only,시배분이 요구되는 경우 인간의 작업능률은 떨어진다.,청각과 시각이 시배분 되는 경우에는 일반적으로 시각이 우월하다.,시배분 작업은 처리해야 하는 정보의 가지수와 속도에 의하여 영향을 받는다.,음악을 들으며 책을 읽는 것처럼 동시에 2가지 이상을 수행해야 하는 상황을 의미한다.,2
인간공학기사,2017,3,인간공학개론,5,"제품, 공구, 장비 등의 설계 시에 적용하는 인체측정 자료의 응용원칙에 해당하지 않는 것은?",text_only,조절식 설계,기계식 설계,극단값을 기준으로 한 설계,평균값을 기준으로 한 설계,2
인간공학기사,2017,3,인간공학개론,6,실현 가능성이 같은 N개의 대안이 있을 때 총 정보량(H)을 구하는 식으로 맞는 것은?,text_only,$H=\log N^2$,$H=\log_2 N$,$H=2\log N^2$,$H=\log_2 N$,2
인간공학기사,2017,3,인간공학개론,7,효율적인 공간의 배치를 위하여 적용되는 원리와 가장 거리가 먼 것은?,text_only,중요도의 원리,사용빈도의 원리,사용순서의 원리,작업방법의 원리,4
인간공학기사,2017,3,인간공학개론,8,인간-기계 시스템의 설계원칙으로 가장 거리가 먼 것은?,text_only,인간의 신체적 특성에 적합하여야 한다.,시스템은 인간의 예상과 양립하여야 한다.,기계의 효율과 같은 경제적 원칙을 우선시한다.,"계기반이나 제어장치의 중요성, 사용빈도, 사용순서, 기능에 따라 배치가 이루어져야 한다.",3
인간공학기사,2017,3,인간공학개론,9,인체치수 데이터가 개인에 따라 차이가 발생하는 요인과 가장 거리가 먼 것은?,text_only,나이,성별,인종,작업환경,4
인간공학기사,2017,3,인간공학개론,10,인간의 오류모형에 있어 상황이나 목표해석은 제대로 하였으나 의도와는 다른 행동을 하는 경우에 발생하는 오류는?,text_only,실수(slip),착오(mistake),위반(violation),건망증(forgetfulness),1
인간공학기사,2017,3,인간공학개론,11,인간의 후각 특성에 대한 설명으로 틀린 것은?,text_only,후각은 청각에 비해 반응속도가 더 빠르다.,훈련을 통하면 식별 능력을 향상시킬 수 있다.,특정한 냄새에 대한 절대적 식별 능력은 떨어진다.,후각은 특정 물질이나 개인에 따라 민감도에 차이가 있다.,1
인간공학기사,2017,3,인간공학개론,12,통계적 분석에서 사용되는 제1종 오류를 설명한 것으로 틀린 것은?,text_only,$1-\alpha$를 검출력(power)이라고 한다.,제1종 오류를 통계적 기각역이라고도 한다.,발견한 결과가 우연에 의한 것일 확률을 의미한다.,일한 데이터의 분석에서 제1종 오류를 작게 설정할수록 제2종 오류가 증가할 수 있다.,1
인간공학기사,2017,3,인간공학개론,13,어떤 물체나 표면에 도달하는 빛의 밀도를 무엇이라 하는가?,text_only,시력,순응,조도,간상체,3
인간공학기사,2017,3,인간공학개론,14,인간공학의 연구 목적과 가장 거리가 먼 것은?,text_only,인간오류의 특성을 연구하여 사고를 예방,인간의 특성에 적합한 기계나 도구의 설계,병리학을 연구하여 인간의 질병퇴치에 기여,인간의 특성에 맞는 작업환경 및 작업방법의 설계,3
인간공학기사,2017,3,인간공학개론,15,"정상조명 하에서 5m 거리에서 볼 수 있는 원형 바늘 시계를 설계하고자 한다. 시계의 눈금단위를 1분 간격으로 표시하고자 할 때, 권장되는 눈금간의 간격은 최소 몇 mm정도인가?",text_only,9.15,18.31,45.75,91.55,1
인간공학기사,2017,3,인간공학개론,16,표시장치와 제어장치를 포함하는 작업장을 설계할 때 우선 고려사항에 해당되지 않는 것은?,text_only,작업시간,제어장치와 표시장치와의 관계,주 시각 임무와 상호작용하는 주제어장치,자주 사용되는 부품을 편리한 위치에 배치,1
인간공학기사,2017,3,인간공학개론,17,sone과 phon에 대한 설명으로 틀린 것은?,text_only,20phon은 0.5sone 이다.,10phon은 증가시마다 sone의 2배가 된다.,phon은 1000Hz 순음과의 상대적인 음량비교이다.,phon은 음량과 주파수를 동시에 고려하여 도출된 수치이다.,1
인간공학기사,2017,3,인간공학개론,18,신호검출이론(SDT)에서 신호의 유무를 판별함에 있어 4가지 반응 대안에 해당하지 않는 것은?,text_only,긍정(Hit),채택(Acceptation),누락(Miss),허위(False alarm),2
인간공학기사,2017,3,인간공학개론,19,"선형 제어장치를 20cm 이동시켰을 때 선형표시장치에서 지침이 5cm 이동 되었다면, 제어반응(C/R)비는 얼마인가?",text_only,0.2,0.25,4,5,3
인간공학기사,2017,3,인간공학개론,20,Norman이 제시한 사용자 인터페이스 설계원칙에 해당하지 않는 것은?,text_only,가시성(Visibility)의 원칙,피드백(feedback)의 원칙,양립성(compatibility)의 원칙,유지보수 경제성(maintenance economy)의 원칙,4
인간공학기사,2017,3,작업생리학,21,"다음 그림과 같이 작업할 때 팔꿈치의 반작용력과 모멘트의 값은 얼마인가? (단, CG$_1$은 물체의 무게중심, CG$_2$는 하박의 무게중심, W$_1$은 물체의 하중, W$_2$는 하박의 하중이다.)",O,"반작용력 : 79.3N, 모멘트 : 22.42N∙m","반작용력 : 79.3N, 모멘트 : 37.5N∙m","반작용력 : 113.7N, 모멘트 : 22.42N∙m","반작용력 : 113.7N, 모멘트 : 37.5N∙m",4
인간공학기사,2017,3,작업생리학,22,광원으로부터의 직사 휘광 처리가 틀린 것은?,text_only,"가리개, 갓, 차양을 사용한다.",광원을 시선에서 멀리 위치시킨다.,광원의 휘도를 높이고 수를 줄인다.,휘광원 주위를 밝게 하여 광도비를 줄인다.,3
인간공학기사,2017,3,작업생리학,23,교대작업의 주의사항에 관한 설명으로 틀린 것은?,text_only,12시간 교대제가 적정하다.,야간근무는 2~3일 이상 연속하지 않는다.,야간근무의 교대는 심야에 하지 않도록 한다.,야간근무 종료 후에는 48시간 이상의 휴식을 갖도록 한다.,1
인간공학기사,2017,3,작업생리학,24,산업안전보건법령상 소음작업이란 1일 8시간작업을 기준으로 몇 데시벨 이상의 소음이 발생하는 작업을 말하는가?,text_only,75,80,85,90,3
인간공학기사,2017,3,작업생리학,25,골격근(skeletel muscle)에 대한 설명으로 틀린 것은?,text_only,골격근은 체중의 약 40%를 차지하고 있다.,골격근은 건(tendon)에 의해 뼈에 붙어 있다.,골격근의 기본구조는 근원섬유(myofibril)이다.,골격근은 400개 이상이 신체 양쪽에 쌍으로 있다.,3
인간공학기사,2017,3,작업생리학,26,소음에 의한 청력손실이 가장 심하게 발생할 수 있는 주파수는?,text_only,1000 Hz,4000 Hz,10000 Hz,20000 Hz,2
인간공학기사,2017,3,작업생리학,27,생리적 활동의 척도 중 Borg의 RPE(Ratings of Perceived Exertion)척도에 대한 설명으로 틀린 것은?,text_only,육체적 작업부하의 주관적 평가방법이다.,NASA-TLX와 동일한 평가척도를 사용한다.,척도의 양끝은 최소 심장 박동수와 최대 심장 박동수를 나타낸다.,작업자들이 주관적으로 지각한 신체적 노력의 정도를 6~20 사이의 척도로 평가한다.,2
인간공학기사,2017,3,작업생리학,28,근육 운동에 있어 장력이 활발하게 생기는 동안 근육이 가시적으로 단축되는 것을 무엇이라 하는가?,text_only,연축(twitch),강축(tenanus),원심성 수축(eccentric contraction),구심성 수축(concentric contraction),4
인간공학기사,2017,3,작업생리학,29,저온 스트레스의 생리적 영향에 대한 설명 중 틀린 것은?,text_only,저온 환경에 노출되면 혈관수축이 발생한다.,저온 환경에 노출되면 발한(發汗)이 시작된다.,저온 스트레스를 받으면 피부가 파랗게 보인다.,저온 환경에 노출되면 떨기반사(shivering reflex)가 나타난다.,2
인간공학기사,2017,3,작업생리학,30,인체활동이나 작업종료 후에도 체내에 쌓인 젖산을 제거하기 위해 산소가 더 필요하게 되는데 이를 무엇이라 하는가?,text_only,산소 빚(oxygen debt),산소 값(oxygen value),산소 피로(oxygen fatigue),산소 대사(oxygen metabolism),1
인간공학기사,2017,3,작업생리학,31,윤환관절(synovial joint)인 팔굽관절(elbow joint)은 연결 형태를 기준으로 어느 관절에 해당되는가?,text_only,관절구(condyloid),경첩관절(hinge joint),안장관절(saddle joint),구상관절(ball and socket joint),2
인간공학기사,2017,3,작업생리학,32,근력에 관련된 설명 중 틀린 것은?,text_only,여성의 평균 근력은 남성의 약 65% 정도이다.,50세가 지나면 서서히 근력이 감소하기 시작한다.,성별에 관계없이 25~35세에서 근력이 최고에 도달한다.,운동을 통해서 약 30~40%의 근력증가효과를 얻을 수 있다.,2
인간공학기사,2017,3,작업생리학,33,중량물 취급 시 쪼그려 앉아(squat) 들기와 등을 굽혀(stoop) 들기를 비교할 경우 에너지 소비량에 영향을 미치는 인자 중 가장 관련이 깊은 것은?,text_only,작업 자세,작업 방법,작업 속도,도구 설계,1
인간공학기사,2017,3,작업생리학,34,생체반응 측정에 관한 설명으로 틀린 것은?,text_only,혈압은 대동맥에서의 압력을 의미한다.,"심전도는 P, Q, R, S, T 파로 구성된다.",1리터의 산소 소비는 4kcal 의 에너지 소비와 같다.,중간 정도의 작업에서 나타나는 심장박동률은 산소소비량과 선형적인 관계가 있다.,3
인간공학기사,2017,3,작업생리학,35,신체에 전달되는 진동은 전신진동과 국소진동으로 구분되는데 진동원의 성격이 다른 것은?,text_only,크레인,대형 운송차량,지게차,휴대용 연삭기,4
