"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2014","B","재난관리론","1","재난 및 안전관리 기본법과 관련하여 다음 ㉠과 ㉡에 들어갈 내용으로 옳은 것은?\n\n( ㉠ )은 대통령령으로 정하는 규모의 재난이 발생하여 국가의 안녕 및 사회질서의 유지에 중대한 영향을 미치거나 피해를 효과적으로 수습하기 위하여 특별한 조치가 필요하다고 인정하는 경우에는 중앙안전관리위원회의 심의를 거쳐 해당 지역을 ( ㉡ )으로 선포할 것을 대통령에게 건의할 수 있다.","","중앙재난안전대책본부장 - 특별재난지역","중앙긴급구조통제단장 - 특별재난지역","중앙재난안전대책본부장 - 특별재해지역","중앙긴급구조통제단장 - 특별재해지역","1"
"지방9급","2014","B","재난관리론","2","재해경감을 위한 기업의 자율활동 지원에 관한 법률에 대한 설명으로 옳지 않은 것은?","","'재해경감활동계획'이란 기업이 재난으로부터 피해를 최소화하기 위하여 수립하는 전략계획, 경감계획, 사업연속성확보계획, 대응계획 및 복구계획을 말한다.","'재난관리표준'이란 기업의 재해경감활동계획 수립을 위하여 자연재해대책법 제14조에 따른 중앙긴급구조통제단의 단장이 작성·고시하는 표준을 말한다.","'재해경감활동계획 수립대행자'란 기업의 재해경감활동을 위하여 계획수립 및 활동 등을 전문적으로 대행하는 법인 또는 단체를 말한다.","동법은 재난이 발생하는 경우 기업활동이 중단되지 아니하고 안정적으로 유지될 수 있도록 하기 위하여 기업의 재해경감활동을 지원함으로써 국가의 재난관리 능력을 증진함을 목적으로 한다.","2"
"지방9급","2014","B","재난관리론","3","재난 및 안전관리 기본법상 재난의 정의 및 유형에 대한 설명으로 옳지 않은 것은?","","재난관리를 위하여 필요한 재난상황정보, 동원가능 자원정보, 시설물정보, 지리정보를 재난관리정보라 한다.","감염병의 예방 및 관리에 관한 법률에 따른 감염병도 재난의 일종이다.","대한민국의 영역 밖에서 대한민국 국민의 생명·신체 및 재산에 피해를 주거나 줄 수 있는 재난으로서 정부차원에서 대처할 필요가 있는 재난을 해외재난이라고 한다.","재난은 자연재난, 인적재난, 사회재난으로 구분된다.","4"
"지방9급","2014","B","재난관리론","4","재난 및 안전관리 기본법상 다음의 기능을 하는 안전관리기구의 장은?\n\n○ 재난 및 안전관리에 관한 중요 정책에 관한 사항 심의\n○ 국가안전관리기본계획에 관한 사항 심의\n○ 중앙행정기관의 장이 수립·시행하는 계획 등 재난 및 안전관리업무의 조정에 관한 사항 심의","","소방방재청장","안전행정부장관","국무총리","대통령","3"
"지방9급","2014","B","재난관리론","5","존스(David K. C. Jones)는 재난의 종류를 자연재난, 준자연재난, 인위재난으로 분류한다. 이에 대한 설명으로 옳지 않은 것은?","","지구물리학적 재난에는 지형학적 재난이 포함되지 않는다.","지질학적 재난에는 지진, 화산, 쓰나미 등이 포함된다.","생물학적 재난은 세균 질병과 유독 동·식물에 의한 재난을 말한다.","인위재난에는 공해, 광화학연무, 폭동, 교통사고 등이 포함된다.","1"
"지방9급","2014","B","재난관리론","6","재난 및 안전관리 기본법상 국가기반시설의 지정 기준에 해당하지 않는 것은?","","다른 기반시설이나 체계 등에 미치는 연쇄효과","둘 이상의 중앙행정기관의 공동대응 필요성","민간기업과 개인의식에 미치는 피해규모와 범위","재난의 발생 가능성 또는 그 복구의 용이성","3"
"지방9급","2014","B","재난관리론","7","자연재해대책법상 자연재해에 영향을 미치는 각종 행정계획 및 개발사업으로 인한 재해 유발 요인을 예측·분석하고 이에 대한 대책을 마련하는 것은?","","사전환경영향성검토","사전재해영향성검토","사후환경영향성평가","사후재해영향성평가","2"
"지방9급","2014","B","재난관리론","8","재난 및 안전관리 기본법 시행령상 안전책임관의 업무에 해당하지 않는 것은?","","재난 및 안전관리 유관기관, 민간 등과의 협력체제 구축에 관한 사항","재난·안전사고 대응을 위한 긴급구조기관의 신설과 운영에 관한 사항","재난·안전사고 통계의 기록 및 관리에 관한 사항","재난 및 안전관리 연간 활동계획의 수립 및 평가에 관한 사항","2"
"지방9급","2014","B","재난관리론","9","자연재해대책법상 우수유출저감시설 설치대상 개발 사업이 아닌 것은?","","국토·지역 계획 및 도시의 개발","우수 유출에 영향을 미치는 사업으로서 지방자치단체장이 정하는 사업","산업 및 유통 단지 조성","관광지 및 관광단지 개발","2"
"지방9급","2014","B","재난관리론","10","2001년 미국 9·11 테러 이후, 분산된 국가 위기관리 관련 조직을 통합하기 위하여 창설된 국토안보부(Department of Homeland Security)에 포함(소속)되지 않는 조직은?","","연방재난관리청(Federal Emergency Management Agency)","교통안전국(Transportation Security Administration)","해안경비대(United States Coast Guard)","중앙정보국(Central Intelligence Agency)","4"
