Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
화재감식평가기사,2020,"1,2",화재조사론,1,다음 중 A급 화재에서만 발생할 수 있는 위험현상으로 옳은 것은?,,보일 오버(boil over),슬롭 오버(slop over),플레임 오버(flame over),프로스 오버(froth over),3
화재감식평가기사,2020,"1,2",화재조사론,2,"가솔린의 연소범위(vol%)가 1.4~7.6일 때 위험도로 옳은 것은? (단, 소수 둘째자리에서 반올림할 것)",,0.8,1.2,4.4,6.4,3
화재감식평가기사,2020,"1,2",화재조사론,3,화재현장의 관찰 방법으로 틀린 것은?,,소실 붕괴된 부분에서는 복원적인 관점에서 관찰한다.,발화원인이 될 수 있는 가연물에 유의하여 조사한다.,건물 구조재 수용품 등의 소실 상황을 통하여 연소의 방향을 고려한다.,소손 및 탄화 정도가 강한 부분에서 약한 부분으로 이동하며 관찰한다.,4
화재감식평가기사,2020,"1,2",화재조사론,4,다음 중 화재현장 출입금지구역의 범위를 확대하여야 할 이유로 옳지 않은 것은?,,진화 후에 행방불명자를 확인한 경우,구조물 등이 광범위하게 소손되어 바닥에 연소 낙하물이나 퇴적물이 많이 쌓인 경우,건물 전체가 소손된 상황으로 연소 진행방향이 확인되지 않을 때,발화지점 부근의 목격상황에 대한 진술이 제각기 달라 발화지점이 불명확할 때,1
화재감식평가기사,2020,"1,2",화재조사론,5,소방기본법령상 화재조사전담부서에서 갖추어야 할 발굴 장비로 옳지 않은 것은?,,전동그라인더,슈미트해머,다용도 칼,빗자루,2
화재감식평가기사,2020,"1,2",화재조사론,6,다음 중 가연성 물질에 해당하는 것은?,,아르곤,산화알루미늄,일산화탄소,헬륨,3
화재감식평가기사,2020,"1,2",화재조사론,7,화재조사 및 보고규정상 건물의 동수 산정방법에 관한 설명 중 옳은 것은?,,목조 또는 내화조 건물이 격벽으로 방화구획되어 있는 경우 2개의 동으로 본다.,구조에 관계없이 지붕 및 실이 하나로 연결되어 있는 것은 2개의 동으로 본다.,"건물의 외벽을 이용하여 실을 만들어 헛간, 작업실 및 사무실 등의 용도로 사용하고 있는 것은 주건물과 1동으로 본다.","독립된 건물과 건물 사이에 차광막, 비막이 등의 덮개를 설치하고 그 밑을 통로 등으로 사용하는 경우는 동일동으로 본다.",3
화재감식평가기사,2020,"1,2",화재조사론,8,다음 중 폭발 위력의 지표로 사용될 수 있는 자료로 옳지 않은 것은?,,파편의 비행거리,무너진 벽의 종류와 구조,폭발 시점,폭심부의 크기 및 깊이,3
화재감식평가기사,2020,"1,2",화재조사론,9,이산화탄소 소화약제의 주된 소화효과로 옳은 것은?,,냉각효과,질식효과,부촉매효과,억제효과,2
화재감식평가기사,2020,"1,2",화재조사론,10,다음 중 화재현장에서 확보해야하는 화재현장의 관계자의 특징으로 가장 거리가 먼 것은?,,화상을 입었거나 의류가 타버린 자,의류가 물에 젖어 있거나 오손되어 있는 자,현장부근에 말쑥한 정장차림의 구경하고 있는 자,가재도구를 집어 들고 있거나 물건을 반출하고 있는 자,3
화재감식평가기사,2020,"1,2",화재조사론,11,다음 중 발굴이 끝난 후의 화재 전 상황으로 복원하는 요령으로 옳지 않은 것은?,,"형체가 소실되어 배치가 불가능한 것은 대용품을 사용하되, 대용품이라는 것이 인식되도록 한다.",관계인을 입회시켜 복원상황을 확인시킨다.,잔존물이 파손되지 않도록 잦은 위치이동은 하지 않는다.,불명확한 것은 예측을 통하여 복원한다.,4
화재감식평가기사,2020,"1,2",화재조사론,12,"소방기본법령상 '화재조사전담부서의 설치, 운영 등'의 조항에 명시된 내용으로 옳지 않은 것은?",,화재조사자의 포상,화재조사자의 자격,화재조사전담부서장의 업무,화재조사에 필요한 장비 및 시설,1
화재감식평가기사,2020,"1,2",화재조사론,13,다음 중 화재플럼(Fire Plume)에 의해 수직벽면에 생성되는 패턴으로 옳지 않은 것은?,,V 패턴,모래시계 패턴,도넛형태 패턴,U 패턴,3
화재감식평가기사,2020,"1,2",화재조사론,14,다음의 건물 구획실 화재에 대한 설명 중 옳은 것은?,,일반적으로 최성기의 구획실 화재 온도는 500~600℃까지 도달한다.,연기의 이동은 소화작용에서 발생하는 부력에 의존한다.,환기지배형 화재에서는 CO와 연기의 발생량이 많아진다.,대부분의 구획실과 건물은 최성기에서 연료지배형이 된다.,3
화재감식평가기사,2020,"1,2",화재조사론,15,화재 시 발생하는 박리 현상(spalling)의 원인에 대한 설명으로 옳은 것은?,,콘크리트에 포함된 수분의 증발 및 팽창,철근 또는 철망 및 주변 콘크리트 간의 불균일한 수축,콘크리트 혼합물과 골재 간의 균일한 팽창,화재에 노출된 표면과 슬래브 내장재 간의 균일한 팽창,1
화재감식평가기사,2020,"1,2",화재조사론,16,다음의 구획실 화재 성장단계에 대한 설명 중 옳은 것은?,,초기→플래시오버→쇠퇴기→최성기→자유연소 순으로 진행된다.,자유연소단계는 환기지배형 연소이며 복사열에 의해 확산된다.,플래시오버 현상은 최성기 전에 주로 발생한다.,"최성기는 연료지배형 연소단계이며, 접염방식으로 확산된다.",3
화재감식평가기사,2020,"1,2",화재조사론,17,다음 중 환기지배형 화재에 대한 설명으로 옳은 것은?,,대부분 화재 초기에 발생한다.,연료공급에 좌우된다.,환기량이 크다.,불완전연소에 가깝다.,4
화재감식평가기사,2020,"1,2",화재조사론,18,목재 균열흔의 종류로 옳지 않은 것은?,,고소흔,열소흔,완소흔,감소흔,1
화재감식평가기사,2020,"1,2",화재조사론,19,전도 열전달 형태와 관계되는 법칙으로 적합한 것은?,,퓨리에(Fourier)의 법칙,플랭크(Planck)의 법칙,뉴튼(Newton)의 법칙,피크(Fick)의 법칙,1
화재감식평가기사,2020,"1,2",화재조사론,20,다음 중 화재조사자가 유의해야 할 사항으로 옳은 것은?,,관계자 또는 목격자의 진술에 근거하여 주관적 방법으로 접근한다.,정확한 화재조사를 위해서는 개인의 권리를 침해할 수도 있다.,조사결과에 대한 보안 유지와 언론보도에 신중해야 한다.,타 조사기관 상호간에는 비밀을 유지하여야 한다.,3
화재감식평가기사,2020,"1,2",화재감식론,21,가스사고 형태별 분류에 해당하지 않는 것은?,,폭발,질식,중독,재질 불량,4
화재감식평가기사,2020,"1,2",화재감식론,22,발화요인 분류 중 화학적 요인에 해당되지 않는 것은?,,역화,혼촉발화,자연발화,금수성 물질이 물과 접촉,1
