"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2015","A","안전관리론","1","강도율 공식으로 옳은 것은?","","$\frac{\text{재해건수}}{\text{연근로시간수}} \times 1,000,000$","$\frac{\text{총근로손실일수}}{\text{연근로시간수}} \times 1,000$","$\frac{\text{재해자수}}{\text{근로자수}} \times 1,000$","$\frac{\text{사망자수}}{\text{근로자수}} \times 10,000$","2"
"지방9급","2015","A","안전관리론","2","연소의 4요소에는 가연물, 산소공급원, 점화원(점화에너지), 연쇄반응이 있는데 각 요소에 대응하는 4대 소화원리로 옳지 않은 것은?","","가연물 － 제거소화법","산소공급원 － 질식소화법","점화원(점화에너지) － 냉각소화법","연쇄반응 － 피복소화법","4"
"지방9급","2015","A","안전관리론","3","일반적으로 안전진단이 필요한 경우라고 보기 어려운 것은?","","안전성적이 좋은 경우","새로운 안전대책을 찾으려고 할 경우","자기 사업장의 안전성적을 동종 업종과 비교하고자 할 경우","안전관리자 또는 경영관리층이 구상하는 시책에 대해 자신감을 얻고자 할 경우","1"
"지방9급","2015","A","안전관리론","4","자동차의 정지거리에 대한 설명으로 옳은 것은?","","공주거리와 제동거리의 합","공주거리와 안전거리의 합","위험거리와 제동거리의 합","위험거리와 안전거리의 합","1"
"지방9급","2015","A","안전관리론","5","재해발생 간접원인 중 관리적 원인이 아닌 것은?","","기계장치의 결함","안전수칙의 불비","부적절한 인원배치","불명확한 작업지시","1"
"지방9급","2015","A","안전관리론","6","화재진압 시 이산화탄소 소화설비를 사용할 경우에 유의할 점으로 옳은 것은?","","전기화재의 경우 반응 위험성이 있어 사용하지 않아야 한다.","산소결핍으로 인한 질식 위험이 있으므로 인체에 대한 안전성을 고려해야 한다.","유류화재의 경우 화재에 폭발성을 더 가중시킬 수 있기 때문에 사용하지 않아야 한다.","화재의 심부까지 침투가 어렵고, 독성이 크기 때문에 인체에 대한 안전성을 고려해야 한다.","2"
"지방9급","2015","A","안전관리론","7","자동차의 충돌로 인한 인체 사상률이 자동차의 운행속도에너지와 비례한다면 운행속도를 100 km/hr에서 120 km/hr로 높이면 고정된 물체와 정면 충돌사고 발생 시 인체 사상률은 얼마나 증가하는가?","","20 %","24 %","44 %","73 %","3"
"지방9급","2015","A","안전관리론","8","재해예방의 4원칙에 대한 설명으로 옳은 것은?","","예방가능의 원칙 － 모든 인재는 천재와는 달리 예방가능하며 인재의 원인조사에서 불가항력이라는 문자를 사용해서는 안 된다.","손실우연의 원칙－재해손실은 사고발생조건에 따라 비슷하여 동일한 높이에서 추락한 사고는 현장조건에 관계없이 우연적으로 비슷한 손실크기로 결정된다.","원인연계의 원칙－사고와 손실의 관계는 우연적이므로 사고와 그 원인과의 관계도 우연적으로 이루어지고 과학적으로 해결할 수 없는 문제도 있다.","대책선정의 원칙 － 사고예방을 위해서는 기술적, 교육적, 규제적 대책이 있으며, 일반적인 사고는 이들 중 어느 한 분야를 집중적으로 관리하면 충분히 예방할 수 있다.","1"
"지방9급","2015","A","안전관리론","9","가스상 오염물질인 일산화탄소(CO)와 질소산화물(NO$_x$)에 대한 설명으로 옳은 것은?","","일산화질소는 이산화질소보다 독성이 강하고 헤모글로빈과의 결합으로 혈액 중에서 산화되어 메타헤모글로빈을 형성하므로 중추신경계 장애를 초래한다.","이산화질소는 혈액 중 헤모글로빈과의 결합력이 일산화탄소와 비슷하지만 인체 노출로 호흡기 심부에 도달하면 폐렴, 폐수종 등이 발생할 위험이 있다.","일산화탄소가 헤모글로빈과 결합하는 속도는 산소가 헤모글로빈과 결합하는 속도보다 느리지만 다량의 일산화탄소－헤모글로빈이 형성되면 저산소증의 중독 위험성을 유발한다.","연소로 인한 질소산화물(NO$_x$)의 발생 메커니즘에는 고온의 연소열에 의하여 대기 중 질소가 산소와 결합하여 생성되는 열적 NO$_x$(thermal NO$_x$)와 연료 중의 질소 성분이 원인이 되는 연료 NO$_x$(fuel NO$_x$) 등이 있다.","4"
"지방9급","2015","A","안전관리론","10","위험물안전관리법 시행령 상 제2류 위험물로서 가연성 고체에 해당하지 않는 것은?","","철분","황화린","적린","황린","4"
