"산업위생관리기사","2004","2","작업환경관리대책","43","사이크론의 설계시에 블로다운시스템(Blowdown system)을 설치하면 집진효율을 증가시킬 수 있다. 일반적인 블로다운량은?","","처리가스량의 1~5%","처리가스량의 5~10%","처리가스량의 10~15%","처리가스량의 15~20%","2"
"산업위생관리기사","2004","2","작업환경관리대책","44","터보송풍기에 관한 설명으로 알맞지 않는 것은?","","소요 풍압이 떨어져도 마력은 크게 올라가지 않는 이점이 있다.","풍압이 바뀌어도 풍량의 변화가 비교적 작다.","장소의 제약은 받지만 효율면에서는 송풍기 중 가장 좋다.","송풍기를 병렬해도 풍량에는 지장이 없다.","3"
"산업위생관리기사","2004","2","작업환경관리대책","45","국소환기시스템의 닥트설계에 있어서 덕트 합류시 균형 유지방법인 '설계에 의한 정압균형 유지법'의 장단점으로 맞지 않는 것은?","","설계시 잘못된 유량을 고치기가 용이하다.","설계가 복잡하고 시간이 걸린다.","때에 따라 전체 필요한 최소유량보다 더 초과될 수 있다.","임의로 유량을 조절하기 어렵다.","1"
"산업위생관리기사","2004","2","작업환경관리대책","46","압력손실계산법 중에서 분지관이 작고 먼지를 대상으로 하는 경우 설계의 표준이 되는 것은?","","저항조절평형법","유속조절평형법","vane control법","damper부착법","2"
"산업위생관리기사","2004","2","작업환경관리대책","47","장방형송풍관의 단경 0.13m, 장경 0.26m, 길이 15m, 속도압 20mmH$_2$O, 관마찰계수(λ )가 0.004일 때 덕트의 압력손실은?","","6.9mmH$_2$O","7.9mmH$_2$O","8.9mmH$_2$O","9.9mmH$_2$O","1"
"산업위생관리기사","2004","2","작업환경관리대책","48","국소배기시설의 일반적 배열순서로 가장 적절한 것은?","","후드-덕트-송풍기-공기정화장치-배기구","후드-송풍기-공기정화장치-덕트-배기구","후드-덕트-공기정화장치-송풍기-배기구","후드-공기정화장치-덕트-송풍기-배기구","3"
"산업위생관리기사","2004","2","작업환경관리대책","49","새우등을 이용하여 곡관을 제작할 때 관의 직경이 15cm 이상인 경우, 새우등은 몇 개 이상을 사용하는 것이 가장적절한가?","","2개","3개","4개","5개","4"
"산업위생관리기사","2004","2","작업환경관리대책","50","용접 흄이 발생하는 공정의 작업대에 부착 고정하여 개구면적이 0.6m$^2$인 측방 외부식 플랜지 부착 장방형 후드를 설치하고자 한다 제어속도가 0.4m/s, 소요 송풍량이 37.2m$^3$/min이라면, 발생원으로부터 어느 정도 떨어진 위치에 후드를 설치해야 하는가?","","0.25m","0.5m","0.75m","1.0m","2"
"산업위생관리기사","2004","2","작업환경관리대책","51","귀마개와 귀덮개를 동시에 사용하여야 할 경우의 소음 정도는?","","80㏈ 이상","95㏈ 이상","110㏈ 이상","120㏈ 이상","4"
"산업위생관리기사","2004","2","작업환경관리대책","52","다음의 송풍기중 원심력 송풍기가 아닌 것은?","","튜브형(Tubeaxial)","전향형(Forward - curved)","후향형(Backward - curved)","레디알형(Radial)","1"
"산업위생관리기사","2004","2","작업환경관리대책","53","선반제조 공정에서 선반을 에나멜에 담갔다가 건조시키는 작업이 있다. 이 공정의 온도는 177℃이고 에나멜이 건조 될 때 Xylene 2ℓ /hr가 증발한다. 폭발 방지를 위한 실제 환기량은? (단, Xylene의 LEL=1%, SG=0.88, MW=106, C=10)","","약 10 m$^3$/min","약 15 m$^3$/min","약 20 m$^3$/min","약 25 m$^3$/min","2"
"산업위생관리기사","2004","2","작업환경관리대책","54","후드의 유입계수를 구하여 보니 0.9 이었고 닥트의 기류를 측정해 보니 14m/sec이었다. 이 후드의 유입손실은? (단, 오염공기의 밀도: 1.2kgf/m$^3$ )","","약 1.0mmH$_2$O","약 3.0mmH$_2$O","약 6.0mmH$_2$O","약 10.0mmH$_2$O","2"
"산업위생관리기사","2004","2","작업환경관리대책","55","재순환 공기의 CO$_2$ 농도는 800ppm이고, 급기의 CO$_2$ 농도는 700ppm이었다. 급기 중의 외부공기 포함량은? (단, 외부공기의 CO$_2$ 농도는 330ppm이다.)","","15.2%","17.5%","19.2%","21.3%","4"
