Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2014,1,인간공학개론,1,인간-기계 시스템에서 정보 전달과 조종이 이루어지는 접합면인 인간-기계 인터페이스(man-machine interface)의 종류에 해당하지 않는 것은?,text_only,지적 인터페이스,역학적 인터페이스,감성적 인터페이스,신체적 인터페이스,2
인간공학기사,2014,1,인간공학개론,2,다음 중 최적의 C/R비 설계시 고려사항으로 틀린 것은?,text_only,계기의 조절시간이 가장 짧게 소요되는 크기를 선택한다.,짧은 주행시간 내에서 공차의 안전범위를 초과하지 않는 계기를 마련한다.,작업자의 눈과 표시장치의 거리는 주행과 조절에 크게 관계된다.,조종장치의 조작시간 지연은 직접적으로 C/R비와 관계없다.,4
인간공학기사,2014,1,인간공학개론,3,다음 중 인간의 후각 특성에 대한 설명으로 틀린 것은?,text_only,훈련을 통하면 식별 능력을 향상시킬 수 있다.,특정한 냄새에 대한 절대적 식별 능력은 떨어진다.,후각은 특정 물질이나 개인에 따라 민감도의 차이가 있다.,후각은 냄새 존재 여부보다는 특정 자극을 식별하는데 사용되는 것이 효과적이다.,4
인간공학기사,2014,1,인간공학개론,4,다음 중 음 세기(Sound Intensity)에 관한 설명으로 옳은 것은?,text_only,음 세기의 단위는 Hz이다.,음 세기는 소리의 고저와 관련이 있다.,음 세기는 단위시간에 단위 면적을 통과하는 음의 에너지를 말한다.,음압수준(Sound Pressure Level) 측정시 주로 1000Hz 순음을 기준으로 음압으로 사용한다.,3
인간공학기사,2014,1,인간공학개론,5,다음 중 시각적 표시장치보다 청각적 표시장치를 사용해야 유리한 경우는?,text_only,정보의 내용이 긴 경우,정보의 내용이 복잡한 경우,정보의 내용이 후에 재참조되는 경우,정보의 내용이 시간적 사상을 다루는 경우,4
인간공학기사,2014,1,인간공학개론,6,다음 중 인체계측지에 있어 기능적(functional)치수를 사용하는 이유로 가장 올바른 것은?,text_only,인간은 닿는 한계가 있기 때문,사용 공간의 크기가 중요하기 때문,인간이 다양한 자세를 취하기 때문,각 신체부위는 조화를 이루면서 움직이기 때문,4
인간공학기사,2014,1,인간공학개론,7,다음 중 인간공학의 개념과 가장 거리가 먼 것은?,text_only,효율성 제고,안전성 제고,독창성 제고,편리성 제고,3
인간공학기사,2014,1,인간공학개론,8,"동일한 조건에서 선택가능한 대안의 수가 2에서 8로 증가하였다. 선택반응시간은 몇 배 늘었는가? (단, 대안의 수가 없을 때 반응시간은 0이라고 가정한다.)",text_only,1,2,3,4,3
인간공학기사,2014,1,인간공학개론,9,각각의 변수가 다음과 같을 때 정보량을 구하는 식으로 틀린 것은?\n\nn: 대안의 수\n$\rho$: 대안의 실현확률\n$P_E$: 각 대안의 실현확률\n$P_i$: 각 대안의 실현확률,O,$H = \log_2 n$,$H = \sum_{k=0}^{n} P_k + \log_2 \left( \frac{1}{p_k} \right)$,$H = \log_2 \left( \frac{1}{p} \right)$,$H = \sum_{k=1}^{n} p_i \log_2 \left( \frac{1}{p_i} \right)$,2
인간공학기사,2014,1,인간공학개론,10,다음 중 청각적 신호의 식별에 관한 설명으로 틀린 것은?,text_only,JND가 클수록 자극 차원의 변화를 쉽게 검출할 수 있다.,"1kHz 이하의 순음들에 대한 JND는 작으나, 그 이상의 주파수에서 JND는 급격히 커진다.",청각적 코드로 전달할 정보량이 많을 때에는 다차원 코드 시스템을 사용한다.,주변 소음이 있는 경우 음의 은폐효과가 나타날 수 있다.,1
인간공학기사,2014,1,인간공학개론,11,다음 중 작업공간에 각종 장비 및 장치들의 배치하기 위해 사용하는 원칙이 아닌 것은?,text_only,비용 절감의 원리,중요도의 원리,사용 순서의 원리,사용 빈도의 원리,1
인간공학기사,2014,1,인간공학개론,12,다음 중 시식별에 영향을 주는 요소로서 관련이 가장 적은 것은?,text_only,시력,표적의 형태,밝기,물체 크기,2
인간공학기사,2014,1,인간공학개론,13,다음 중 시스템의 성능 평가척도를 옳게 설명한 것은?,text_only,적절성-평가척도가 시스템의 목표를 잘 반영해야 한다.,신뢰성-측정하려는 변수 이외의 다른 변수들의 영향을 받지 않아야 한다.,무오염성-비슷한 관경에서 평가를 반복할 경우에 일정한 결과를 나타낸다.,실제성-기대되는 차이에 적합한 단위로 측정할 수 있어야 한다.,1
인간공학기사,2014,1,인간공학개론,14,다음 중 일반적인 인간-기계 시스템 내에서의 기본 4가지 기능에 해당되지 않는 것은?,text_only,정보저장(Information storage),정보감지(Information sensing),정보처리(Information processing),정보변환(Information transformation),4
인간공학기사,2014,1,인간공학개론,15,다음 중 눈의 구조와 관련된 시각기능에 대한 설명으로 올바르지 않은 것은?,text_only,빛에 대한 감도변화를 '조응'이라 한다.,디옵터(diopter)는 '1/초점거리(m)'로 정의된다.,정상인에게 정상 시각에서의 원점은 거의 무한하다.,암순응은 명순응보다 빨리 진행되어 1분 정도에 끝난다.,4
인간공학기사,2014,1,인간공학개론,16,다음 중 인간의 작업 기억(working memory)에 관한 설명으로 틀린 것은?,text_only,정보를 감지하여 작업 기억으로 이전하기 위해서 주의(attention) 자원이 필요하다.,청각정보보다 시각정보를 작업 기억 내에 더 오래 기억할 수 있다.,"작업 기억의 정보는 감각, 신체, 작업코드의 세 가지로 코드화된다.",작업 기억 내에 정보의 의미 있는 단위(chunk)로 저장이 가능하다.,3
인간공학기사,2014,1,인간공학개론,17,다음 중 암호체계 사용상의 일반적인 지침과 가장 거리가 먼 것은?,text_only,정보를 암호화한 자극은 검출이 가능해야 한다.,모든 암호 표시는 감지장치에 의하여 다른 암호표시와 구별되어서는 안 된다.,자극과 반응간의 관계가 인간의 기대와 모순되지 않아야 한다.,2가지 이상의 암호차원을 조합해서 사용하면 정보전달이 촉진된다.,2
인간공학기사,2014,1,인간공학개론,18,청각의 특성 중 2개음 사이의 진동수 차이가 얼마 이상이 되면 울림(beat)이 들리지 않고 각각 다른 두 개의 음으로 들리는가?,text_only,33Hz,50Hz,81Hz,101Hz,1
인간공학기사,2014,1,인간공학개론,19,"어떤 인체측정 데이터가 정규분포를 따른다고 한다. 제50백분위수(percentile)가 100mm이고, 표준편차가 5mm일 때 정규분포곡선에서 제95백분위수는 얼마인가?\n\n| 구분 | 1%tile | 5%tile | 10%tile |\n| --- | --- | --- | --- |\n| F | -2.326 | -1.645 | -1.2821 |",O,88.37mm,91.775mm,106.41mm,108.225mm,4
인간공학기사,2014,1,인간공학개론,20,글자체의 인간공학적 설계에 관한 설명으로 적합하지 않은 것은?,text_only,문자나 숫자의 높이에 대한 획 굵기의 비를 획폭비라 한다.,"흰 숫자의 경우, 최적 독해성을 주는 획폭비는 1:3정도이다.",흰 모양이 주의의 검은 배경으로 번지어 보이는 현상을 광상(Irradiation) 현상이라 한다.,"숫자의 경우, 표준 종횡비로 약 3:5를 권장하고 있다.",2
인간공학기사,2014,1,작업생리학,21,일정(constant) 부하를 가진 작업수행 시 인체의 산소 소비변화를 나타낸 그래프는?,O,image_2014_1_21_1,image_2014_1_21_2,image_2014_1_21_3,image_2014_1_21_4,4
인간공학기사,2014,1,작업생리학,22,다음 중 산소를 이용한 유기성(호기성) 대사과정으로 인한 부산물이 아닌 것은?,text_only,H$_2$O,젖산,CO$_2$,에너지,2
인간공학기사,2014,1,작업생리학,23,다음 중 1촉광(candle power)이 발하는 광량은 약 어느 정도인가?,text_only,$1\pi$루멘,$2\pi$루멘,$4\pi$루멘,$8\pi$루멘,3
인간공학기사,2014,1,작업생리학,24,생리적 활동의 척도 중 Borg의 RPE척도에 대한 설명으로 적절하지 않은 것은?,text_only,육체적 작업부하의 주관적 평가기법이다.,NASA-TLX와 동일한 평가척도를 사용한다.,척도의 양끝은 최소 심장 박동률과 최대 심장박동률을 나타낸다.,작업자들이 주관적으로 지각한 신체적 노력의 정도를 6~20 사이의 척도로 평정한다.,2
인간공학기사,2014,1,작업생리학,25,다음 중 작업장 실내에서 일반적으로 추천반사율이 가장 높은 곳은?,text_only,천정,바닥,벽,책상면,1
인간공학기사,2014,1,작업생리학,26,"네 모서리에 저울 역할을 하는 무게 센서가 설치된 힘판(force plate) 위에 한 사람이 서 있다. 네 모서리에서 무게가 각각 20, 20, 30, 30kg이라면 이 사람의 몸무게는 얼마인가? (단, 아무런 물체가 없을 때의 네 모서리 무게는 0으로 설정되어 있다.)",text_only,50kg,70kg,100kg,120kg,3
인간공학기사,2014,1,작업생리학,27,다음 중 신체의 관상 면을 따라 팔이나 다리 옆으로 들어 올리는 동작 유형을 무엇이라 하는가?,text_only,외전(abduction),회전(rotation),굴곡(flexion),내전(adduction),1
인간공학기사,2014,1,작업생리학,28,다음 중 육체 활동에 따른 에너지소비량이 가장 큰 것은?,O,image_2014_1_28_1,image_2014_1_28_2,image_2014_1_28_3,image_2014_1_28_4,1
인간공학기사,2014,1,작업생리학,29,다음 중 은폐(masking) 현상에 관한 설명으로 옳은 것은?,text_only,일정한 강도 및 진동수 이상의 소음에 노출되었을 때 점차 청각 기능을 잃게 되는 현상이다.,음의 한 성분이 다른 성분에 대한 귀의 감수성을 감소시키는 상황이다.,동일한 소음을 내는 설비 2대가 동시에 가동될 때 소음 수준이 3dB 정도 증가하는 현상이다.,소음 수준(dB)이 같은 3가지 음이 합쳐졌을 때 음의 강도가 일정하게 증가되는 현상이다.,2
인간공학기사,2014,1,작업생리학,30,다음 중 상온에서 추운 환경으로 바뀔 때 신체의 조절 작용이 아닌 것은?,text_only,피부 온도가 내려간다.,몸이 떨리고 소름이 돋는다.,직장(直腸)온도가 약간 올라간다.,피부를 순환하는 혈액량은 증가한다.,4
인간공학기사,2014,1,작업생리학,31,다음 중 점멸융합수파수에 관한 설명으로 옳은 것은?,text_only,중추신경계의 정신피로의 척도로 사용된다.,마음이 긴장되었을 때나 머리가 맑을 때의 점멸융합주파수는 낮아진다.,쉬고 있을 때 점멸융합주파수는 대략 10~20Hz이다.,작업시간이 경과할수록 점명융합주파수는 높아진다.,1
인간공학기사,2014,1,작업생리학,32,다음 중 기체 교환에 의해 혈액으로 유입된 산소가 전신으로 운반되는 형태로 올바른 것은?,text_only,산화 혈색소 형태,중탄산 이온 형태,용해 이산화탄소 형태,혈장단백질과 결합된 형태,1
