Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2010,1,인간공학개론,1,다음 중 [보기]와 같은 사항을 설계하고자 할 때 인체 측정 자료에 대하여 적용할 수 있는 설계원리는?\n\n- 버스의 출퇴 입자 위치 간격\n- 비행기의 비상 탈출구 크기\n- 출사다리의 지지 장치 정도,text_only,최대 집단치에 의한 설계 원리,최소 집단치에 의한 설계 원리,평균치에 의한 설계 원리,가변적 설계 원리,1
인간공학기사,2010,1,인간공학개론,2,다음 중 인간공학에 관한 설명으로 가장 적절하지 않은 것은?,text_only,인간의 특성 및 한계를 고려한다.,인간을 기계와 작업에 맞추는 학문이다.,인간 활동의 최적화를 연구하는 학문이다.,"편리성, 안정성, 효율성을 제고하는 학문이다.",2
인간공학기사,2010,1,인간공학개론,3,다음 중 인간-기계 시스템의 설계원칙으로 틀린 것은?,text_only,인체 특성에 적합하여야 한다.,"계기반이나 제어장치의 중요성, 사용빈도, 사용순서, 기능에 따라 배치가 이루어져야 한다.",시스템은 인간의 예상과 양립시켜야 한다.,기계의 효율과 같은 경제적 원칙을 우선시한다.,4
인간공학기사,2010,1,인간공학개론,4,각각의 변수가 다음과 같을 때 정보량을 구하는 식으로 틀린 것은?\n\nn : 대안의 수\np : 각 대안의 실현확률\n$p_k$ : 각 대안의 실패확률\n$p_i$ : 각 대안의 실현확률,text_only,$H = \log_2 n$,$H = \sum_{k=0}^{n} p_k + \log_2(\frac{1}{p_k})$,$H = \log_2(\frac{1}{p})$,$H = \sum_{i=1}^{n} p_i \log_2(\frac{1}{p_i})$,2
인간공학기사,2010,1,인간공학개론,5,다음 중 부품배치의 원칙에 해당하지 않는 것은?,text_only,기능별 배치의 원칙,부품 신뢰성의 원칙,사용빈도의 원칙,중요성의 원칙,2
인간공학기사,2010,1,인간공학개론,6,다음 중 피부의 감각수용 기관의 종류에 해당되지 않는 것은?,text_only,압력 수용 감각,고통 감각,온도 변화 감각,진동 감각,4
인간공학기사,2010,1,인간공학개론,7,다음 중 신호검출이론에서 판정기준(criterion)이 오른쪽으로 이동할 때 나타나는 현상으로 옳은 것은?,text_only,허위경보(false alarm)가 줄어든다.,신호(signal)의 수가 증가한다.,소음(noise)의 분포가 커진다.,적중 확률(실제 신호를 신호로 판단)이 높아진다.,1
인간공학기사,2010,1,인간공학개론,8,다음 중 소리의 차폐효과(masking)에 관한 설명으로 옳은 것은?,text_only,주파수 별로 같은 소리의 크기를 표시한 개념,내이(inner ear)의 달팽이관(Cochlea) 안에 있는 섬모(fiber)가 소리의 주파수에 따라 민감하게 반응하는 현상,하나의 소리의 크기가 다른 소리에 비해 몇 배나 크게(또는 작게) 느껴지는 지를 기준으로 소리의 크기를 표시하는 개념,하나의 소리가 다른 소리의 판별에 방해를 주는 현상,4
인간공학기사,2010,1,인간공학개론,9,다음 중 직렬시스템과 병렬시스템의 특성에 대한 설명으로 옳은 것은?,text_only,직렬시스템에서 요소의 개수가 증가하면 시스템의 신뢰도도 증가한다.,병렬시스템에서 요소의 개수가 증가하면 시스템의 신뢰도는 감소한다.,시스템의 높은 신뢰도를 안정적으로 유지하기 위해서는 병렬시스템으로 설계하여야 한다.,일반적으로 병렬시스템으로 구성된 시스템은 직렬시스템으로 구성된 시스템보다 비용이 감소한다.,3
인간공학기사,2010,1,인간공학개론,10,다음 중 암호 체계 사용상의 일반적 지침으로 적절하지 않은 것은?,text_only,다차원의 적응성,암호의 검출성,암호의 표준화,암호의 변별성,1
인간공학기사,2010,1,인간공학개론,11,반경 10cm의 조정구를 30°를 움직일 때 표시장치의 지침이 약 1cm 이동하였다. 이 장치의 조종-반응비율(C/R ratio)은 약 얼마인가?,text_only,2.56,3.12,40.5,5.23,4
인간공학기사,2010,1,인간공학개론,12,"다음의 13개의 철자를 외워야 하는 과업이 주어질 때 일반적으로 몇 개의 청크(chunk)를 생성하게 되겠는가?\n\nV,E,R,Y,W,E,L,L,C,O,L,O,R",text_only,1개,2개,3개,5개,3
인간공학기사,2010,1,인간공학개론,13,다음 중 회전 제어장치와 회전 표시장치에서 이동 눈금에 고정 지침이 있는 경우 일반적인 적용원칙으로 적절하지 않은 것은?,text_only,눈금을 조절 노브와 같은 방향으로 회전시킨다.,제어장치와 표시장치는 별도로 구동되도록 한다.,눈금수치는 왼쪽에서 오른쪽으로 돌릴 때 증가하도록 한다.,증가량을 설정할 때 제어장치를 시계방향으로 돌리도록 한다.,2
인간공학기사,2010,1,인간공학개론,14,다음 중 인간공학의 자료분석에서 '통계적 유의성'을 의미하는 것으로 틀린 것은?,text_only,관찰한 영향이나 방법의 차이가 우연적일 확률이 낮음을 의미한다.,"종속변수에 대한 영향이 우연적인 것이 아니라면, 그 영향은 독립변수에 의한 것이다.",평균치의 차이는 없다.,독립변수는 그 종속변수에 대하여 유의적 영향이 있다.,3
인간공학기사,2010,1,인간공학개론,15,다음 중 인체치수 측정에 관한 설명으로 옳은 것은?,text_only,구조적 치수는 활동 중인 신체의 자세를 측정한 치수이다.,"신체 측정치는 나이, 성, 인종에 따라 다르게 나타난다.",기능적 치수는 정적 자세에서 측정한 신체치수이다.,동적 상태의 부위 측정은 KS 규격에 따라 마틴(Martin) 인체 측정기를 이용한 직접 측정법을 사용한다.,2
인간공학기사,2010,1,인간공학개론,16,인간기억 체계 중 감각보관에 대한 설명으로 틀린 것은?,text_only,가장 잘 알려진 감각보관 기구는 상보관(iconic storage)과 향보관(echoic storage)이 있다.,상보관은 시각적인 잔상이 유지되어 나타난다.,향보관은 청각 자극이 수 초 동안 유지되는 것을 말한다.,감각보관은 비교적 수동적으로 이루어진다.,4
인간공학기사,2010,1,인간공학개론,17,세부적인 내용을 시각적으로 식별할 수 있는 능력을 무엇이라 하는가?,text_only,시력,조절능력,초자체,중심와,1
인간공학기사,2010,1,인간공학개론,18,"1000Hz, 20dB 음에 비하여 1000Hz, 80dB 음의 음량은 몇 배가 되는가?",text_only,8배,16배,32배,64배,4
인간공학기사,2010,1,인간공학개론,19,다음 중 물체의 상이 망막의 앞에서 맺히는 것은?,text_only,정상시,원시,근시,난시,3
인간공학기사,2010,1,인간공학개론,20,전화기 사용시 번호 버튼을 누를 때마다 눌리는 소리가 사용자에게 들리게 하는 설계원리와 관계있는 것은?,text_only,가시성,양립성의 원칙,제약과 행동유도성,피드백의 원칙,4
인간공학기사,2010,1,작업생리학,21,단일자극에 의해 발생하는 1회의 수축과 이완과정을 무엇이라 하는가?,text_only,연축(twitch),강축(tetanus),긴장(tones),강축(rigor),1
인간공학기사,2010,1,작업생리학,22,다음 중 근력에 관한 설명으로 틀린 것은?,text_only,정적 근력은 신체를 움직이지 않으면서 자발적으로 가할 수 있는 최대힘이다.,동적 근력은 등척력(isometric strength)으로 근육이 낼 수 있는 최대 힘이다.,근력은 힘을 발휘하는 조건에 따라 정적근력과 동적근력으로 구분한다.,"정적근력의 측정은 고정된 물체에 대해 최대힘을 하고, 일정 시간 휴식하는 과정을 반복하여 처음 3초동안 발휘된 근력의 평균을 계산하여 측정한다.",2
인간공학기사,2010,1,작업생리학,23,물체가 정적 평형상태(static equilibrium)를 유지하기 위한 조건으로 작용하는 모든 힘의 총합과 외부 모멘트의 총합을 바르게 나열한 것은?,text_only,"힘의 총합 : 0, 모멘트의 총합 : 0","힘의 총합 : 1, 모멘트의 총합 : 0","힘의 총합 : 0, 모멘트의 총합 : 1","힘의 총합 : 1, 모멘트의 총합 : 1",1
인간공학기사,2010,1,작업생리학,24,공기정화시설을 갖춘 사무실에서의 환기기준으로 옳은 것은?,text_only,환기횟수는 시간당 2회 이상으로 한다.,환기횟수는 시간당 3회 이상으로 한다.,환기횟수는 시간당 4회 이상으로 한다.,환기횟수는 시간당 6회 이상으로 한다.,3
인간공학기사,2010,1,작업생리학,25,"건강한 근로자가 부품 조립작업을 8시간 동안 수행하고, 대사량을 측정한 결과 산소소비량이 분당 1.5L 이었다. 이 작업에 대하여 8시간의 총 작업 시간 내에 포함되어야 하는 휴식시간은 몇 분인가? (단, 이 작업의 권장평균에너지소모량은 5kcal/min, 휴식시의 에너지소비량은 1.5kcal/min 이며, Murrell의 방법을 적용한다.)",text_only,60분,72분,144분,200분,4
