Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
지방9급,2023,B,안전관리론,1,"교통안전법 상 용어 정의로서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n\n(가) 이란 교통행정기관이 이 법 또는 관계 법령에 따라 소관 교통수단에 대하여 교통안전에 관한 위험요인을 조사ㆍ점검 및 (나) 하는 모든 활동을 말한다.",,"교통수단안전점검, 평가","교통수단안전점검, 분석","교통시설안전진단, 평가","교통시설안전진단, 분석",1
지방9급,2023,B,안전관리론,2,국민보호와 공공안전을 위한 테러방지법 시행령 상 테러위협의 정도에 따라 구분하는 테러경보의 4개 단계에 해당하지 않는 것은?,,관심,주의,대응,심각,3
지방9급,2023,B,안전관리론,3,"산업안전보건법 상 용어 정의로서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n\n'중대재해'란 (가) 중 사망 등 재해 정도가 심하거나 다수의 재해자가 발생한 경우로서 (나) 으로 정하는 재해를 말한다.",,"자연재해, 고용노동부령","산업재해, 고용노동부령","자연재해, 산업통상자원부령","산업재해, 산업통상자원부령",2
지방9급,2023,B,안전관리론,4,시설물의 안전 및 유지관리에 관한 특별법 시행령 상 시설물의 안전등급 기준 중 '주요부재에 결함이 발생하여 긴급한 보수ㆍ보강이 필요하며 사용제한 여부를 결정하여야 하는 상태'는?,,B(양호),C(보통),D(미흡),E(불량),3
지방9급,2023,B,안전관리론,5,위험예지훈련에서 문제해결을 위한 라운드를 순서대로 바르게 나열한 것은?,,본질추구 → 현상파악 → 대책수립 → 목표설정,본질추구 → 대책수립 → 현상파악 → 목표설정,현상파악 → 대책수립 → 본질추구 → 목표설정,현상파악 → 본질추구 → 대책수립 → 목표설정,4
지방9급,2023,B,안전관리론,6,하인리히(H. W. Heinrich)의 사고발생 연쇄과정에서 (가) ～ (다)에 들어갈 내용이 바르게 연결된 것은?\n\n(가) → (나) → (다) → 사고 → 상해\n\nA. 사회적 환경 및 유전적 요소\nB. 불안전한 행동과 상태\nC. 개인적 결함,,"A, B, C","A, C, B","B, A, C","B, C, A",2
지방9급,2023,B,안전관리론,7,산업안전보건법 시행규칙 상 '근로자 안전보건교육' 중 '근로자 정기교육'의 교육내용으로 명시되지 않은 것은?,,관리감독자의 역할과 임무에 관한 사항,건강증진 및 질병 예방에 관한 사항,직무스트레스 예방 및 관리에 관한 사항,"직장 내 괴롭힘, 고객의 폭언 등으로 인한 건강장해 예방 및 관리에 관한 사항",1
지방9급,2023,B,안전관리론,8,화학물질관리법 상 유해화학물질을 취급하는 자가 해당 유해화학물질의 용기나 포장에 표시를 하여야 하는 유해화학물질에 관한 사항으로 명시되지 않은 것은?,,명칭,신호어,그림문자,사용자정보,4
지방9급,2023,B,안전관리론,9,"전기용품 및 생활용품 안전관리법 상 용어 정의로서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n\n○ (가) (이)란 제품시험 및 공장심사를 거쳐 제품의 안전성을 증명하는 것을 말한다.\n○ (나) 이란 안전확인시험기관으로부터 안전확인시험을 받아 안전기준에 적합한 것임을 확인하는 것을 말한다.",,"안전인증, 안전확인","안전인증, 공급자적합성확인","안전성검사, 안전확인","안전성검사, 공급자적합성확인",1
지방9급,2023,B,안전관리론,10,도로교통법 상 모든 차의 운전자가 서행하여야 하는 곳에 해당하는 것만을 모두 고르면?\n\nㄱ. 도로가 구부러진 부근\nㄴ. 가파른 비탈길의 내리막\nㄷ. 비탈길의 고갯마루 부근,,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ",4
지방9급,2023,B,안전관리론,11,"동기부여이론에서 인간의 욕구를 존재(Existence) 욕구, 관계(Relation) 욕구, 성장(Growth) 욕구로 제시한 학자는?",,알더퍼(C. P. Alderfer),매슬로우(A. H. Maslow),허즈버그(F. Herzberg),맥그리거(D. M. McGregor),1
지방9급,2023,B,안전관리론,12,스웨인(A. D. Swain)의 인적오류(Human error) 중 작업 수행과정에 필요한 조작이나 행동을 빠트리는 것에 해당하는 오류는?,,불필요한 수행오류(Extraneous error),순서오류(Sequence error),생략오류(Omission error),시간오류(Time error),3
지방9급,2023,B,안전관리론,13,위험물안전관리법 시행령 상 제3류 위험물의 성질에 해당하는 것은?,,산화성고체,산화성액체,자기반응성물질,자연발화성물질 및 금수성물질,4
