Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2016,1,인간공학개론,1,사용성에 대한 설명으로 틀린 것은?,text_only,실험 평가로 사용성을 검증할 수 있다.,편리하게 제품을 사용하도록 하는 원칙이다.,비용절감 위주로 인간의 행동을 관찰하고 시스템을 설계한다.,"학습성, 에러방지, 효율성, 만족도 등의 원칙이 있다.",3
인간공학기사,2016,1,인간공학개론,2,정보이론의 응용과 거리가 먼 것은?,text_only,다중가업,Hick - Hyman 법칙,Magic number = 7 $\pm$ 2,자극의 수에 따른 반응시간 설정,1
인간공학기사,2016,1,인간공학개론,3,인간 기억 체계에 대한 설명 중 틀린 것은?,text_only,단위시간당 영구 보관할 수 있는 정보량은 7bit/sec 이다.,감각 저장(sensory storage)에서는 정보에 코드화가 이루어지지 않는다.,장기 기억(long-term memory)내의 정보는 의미적으로 코드화된 정보이다.,작업 기억(working memory)은 현재 또는 최근의 정보를 장기간 기억하기 위한 저장소의 역할을 한다.,1
인간공학기사,2016,1,인간공학개론,4,정보의 전달량에 관한 공식으로 맞는 것은?,text_only,"Noise=H(X)-T(X, Y)","Noise=H(X)+T(X, Y)","Equivocation=H(X)+T(X, Y)","Equivocation=H(X)-T(X, Y)",4
인간공학기사,2016,1,인간공학개론,5,신호검출의 민감도를 늘리는 방법이 아닌 것은?,text_only,교육 훈련,결과의 피드백,신호검출 실패 비용의 증가,신호의 비신호의 구별성 증가,3
인간공학기사,2016,1,인간공학개론,6,병렬 시스템의 특성에 관한 설명으로 틀린 것은?,text_only,요소의 중복도가 늘수록 시스템의 수명은 짧아진다.,요소의 개수가 증가될수록 시스템 고장의 기회는 감소된다.,요소 중 어느 하나가 정상이면 시스템은 정상으로 작동된다.,시스템의 수명은 요소 중 수명이 가장 긴 것에 의하여 결정된다.,1
인간공학기사,2016,1,인간공학개론,7,인간의 눈이 완전 암조응(암순응) 되기까지 소요되는 시간은 어느 정도인가?,text_only,1~3분,10~20분,30~40분,60~90분,3
인간공학기사,2016,1,인간공학개론,8,회전운동을 하는 조종장치의 레버를 20° 움직였을 때 표시장치의 커서는 2cm 이동하였다. 레버의 길이가 15cm일 때 이 조종장치의 C/R비는 약 얼마인가?,text_only,2.62,5.24,8.33,10.48,1
인간공학기사,2016,1,인간공학개론,9,피험자간 설계(between subject design)에 대한 설명 중 틀린 것은?,text_only,피험자간 설계는 독립변인의 다른 수준들이 서로 다른 피험자 집단을 사용하여 평가하는 것을 뜻한다.,피험자간 설계는 피험자내 설계보다 실험조건들 사이의 통계적 유의미한 차이를 더 쉽고 더 민감하게 찾을 수 있다.,"자동차 운전 훈련에서 시뮬레이터를 사용하는 경우와 실제 자동차를 사용하는 경우의 효과를 비교하려고 한다면, 피험자간 설계가 필요하다.",교통이 혼잡한 지역에서 휴대폰을 사용한 피험자 집단과 교통 소통이 원활한 지역에서 휴대폰을 사용하는 또 다른 피험자 집단으로 구분하여 실험하는 것을 피험자간 설계라 한다.,2
인간공학기사,2016,1,인간공학개론,10,"1000Hz, 80dB인 음을 phon과 sone으로 환산한 것은?",text_only,"40phon, 4sone","60phon, 3sone","80phon, 2sone","80phon, 16sone",4
