"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가7급","2019","다","안전관리론","1","브레인스토밍(Brainstorming)의 4원칙에 해당하는 것만을 모두 고르면?\nㄱ. 문제인식 ㄴ. 자유분방 ㄷ. 규칙준수\nㄹ. 대량발언 ㅁ. 비판금지 ㅂ. 수정발언","","ㄱ, ㄴ, ㄷ, ㄹ","ㄱ, ㄷ, ㄹ, ㅂ","ㄴ, ㄷ, ㅁ, ㅂ","ㄴ, ㄹ, ㅁ, ㅂ","4"
"국가7급","2019","다","안전관리론","2","화재가 발생하여 가연성 물질에서 발생된 가연성 가스가 천장 부근에 축적되고, 축적된 가연성 가스가 발화온도에 도달하여 발화함으로써 연소하기 시작하면 불덩어리가 천장을 따라 굴러다니는 것처럼 뿜어져 나오는 현상은?","","보일오버(Boil-over)","롤오버(Rollover)","슬롭오버(Slop-over)","백드래프트(Backdraft)","2"
"국가7급","2019","다","안전관리론","3","화재의 분류 중 D급 화재에 대한 설명으로 옳지 않은 것은?","","칼륨, 나트륨의 화재를 말한다.","냉각소화 방법이 효과적이므로 물과 분말 소화기로 소화한다.","알킬알루미늄의 소규모 화재 시 적합한 소화제는 팽창질석이나 팽창진주암이다.","금속을 가공하는 작업 시 열의 축적, 금속분진 발생 등에 대한 방지 대책이 필요하다.","2"
"국가7급","2019","다","안전관리론","4","식품안전기본법 상 식품안전정책위원회에 대한 설명으로 옳지 않은 것은?","","위원의 임기는 2년으로 하되, 연임할 수 있다. 다만, 공무원인 위원은 그 직위에 재직하는 기간동안 재임한다.","위원회는 위원장 1명을 포함한 20명 이내의 위원으로 구성한다.","위원회는 식품안전정책을 종합·조정하기 위하여 식품의약품안전처 소속으로 둔다.","위원회는 중대한 식품등의 안전사고에 대한 종합대응방안에 관한 사항을 심의·조정한다.","3"
"국가7급","2019","다","안전관리론","5","다중이용업소의 안전관리에 관한 특별법 상 영업장 내부를 구획하고자 할 때 불연재료로 천장(반자속)까지 구획하여야 하는 영업장에 해당하지 않는 것은?","","고시원업","노래연습장업","유흥주점영업","단란주점영업","1"
"국가7급","2019","다","안전관리론","6","화학물질관리법 상 유해화학물질을 취급하는 자가 유해화학물질의 용기나 포장에 표시하여야 하는 사항에 해당하지 않는 것은?","","공급자 정보","예방조치 문구","유해화학물질 배출량","유해·위험문구","3"
"국가7급","2019","다","안전관리론","7","화재가혹도(Fire Severity)에 대한 설명으로 옳지 않은 것은?","","화재 시 건물 내 수용재산 및 건물 자체에 손상이 생기는 정도를 말한다.","최고온도에서 연소시간이 지속될수록 화재가혹도는 커진다.","화재가혹도는 최고온도와 연소지속시간의 곱으로 나타낸다.","단위시간당 축적되는 열의 값을 말한다.","4"
"국가7급","2019","다","안전관리론","8","산업안전보건법 상 정부의 책무에 해당하지 않는 것은?","","산업재해에 관한 조사 및 통계의 유지·관리","해당 사업장의 안전·보건에 관한 정보를 근로자에게 제공","안전·보건의식을 북돋우기 위한 홍보·교육 및 무재해운동 등 안전문화 추진","유해하거나 위험한 기계·기구·설비 및 방호장치·보호구 등의 안전성 평가 및 개선","2"
"국가7급","2019","다","안전관리론","9","화재예방, 소방시설 설치·유지 및 안전관리에 관한 법률 시행령 상 소방시설 중 피난구조설비에 해당하지 않는 것은?","","완강기","통로유도등","공기호흡기","연소방지설비","4"
"국가7급","2019","다","안전관리론","10","화학물질 및 물리적 인자의 노출기준 상 유해물질의 허용농도인 단시간노출기준(STEL; Short Term Exposure Limit)에 대한 설명으로 ㉠, ㉡에 들어갈 내용을 바르게 연결한 것은?\n\n단시간노출기준(STEL)이란 15분간의 시간가중평균노출값으로서 노출농도가 시간가중평균노출기준(TWA)을 초과하고 단시간노출기준(STEL) 이하인 경우에는 1회 노출 지속시간이 15분 미만이어야 하고, 이러한 상태가 1일 ( ㉠ ) 이하로 발생하여야 하며, 각 노출의 간격은 ( ㉡ ) 이상이어야 한다.","","2회 30분","3회 45분","4회 60분","5회 75분","3"
"국가7급","2019","다","안전관리론","11","다음에서 설명하는 안전활동 기법은?\n\n감독자를 대상으로 한 안전관찰 훈련과정으로 미국의 듀폰(Du Pont) 회사에서 개발한 것이다. 이 기법의 목적은 각 계층의 감독자들이 숙련된 안전관찰을 행할 수 있도록 훈련을 실시함으로써 사고의 발생을 미연에 방지하고자 함에 있다.","","STOP(Safety Training Observation Program)","PSM(Process Safety Management)","ECR(Error-Cause Removal)","TBM(Tool Box Meeting)","1"
"국가7급","2019","다","안전관리론","12","건축물의 방화계획에서 공간적 대응에 해당하지 않는 것은?","","도피성","가외성","회피성","대항성","2"
"국가7급","2019","다","안전관리론","13","프랭크 버드 주니어(Frank Bird Jr.)의 수정 도미노(Domino) 이론에 대한 설명으로 ㉠, ㉡에 들어갈 내용을 바르게 연결한 것은?\n\n| 구분 | 설명 |\n| --- | --- |\n| ( ㉠ ) | 개인적 및 작업상 요인으로 분류되며, 개인적 요인으로는 지식 및 기능의 부족 등이 있고, 작업상 요인으로는 기계·설비의 결함 등이 있다. |\n| ( ㉡ ) | 불안전한 행동 또는 불안전한 상태를 말하는 것으로, 사고의 연쇄반응 과정에서 가장 중요한 요인이 된다. |","","기본 원인 제어 부족","기본 원인 직접 원인","직접 원인 제어 부족","직접 원인 기본 원인","2"
"국가7급","2019","다","안전관리론","14","교통안전법령상 교통문화지수의 조사 항목 및 방법에 대한 설명으로 옳은 것만을 모두 고르면?\n\nㄱ. 국토교통부장관은 교통문화지수를 조사하기 위하여 필요하다고 인정되는 경우에는 해당 지방자치단체의 장에게 자료 및 의견의 제출 등 필요한 협조를 요청할 수 있다.\nㄴ. 교통문화지수의 조사 항목 및 방법 등에 관하여 필요한 사항은 대통령령으로 정한다.\nㄷ. 교통문화지수는 기초지방자치단체별 교통안전 실태와 교통사고 발생 정도를 조사하여 산정한다. 다만, 도로 교통분야 외의 분야는 국토교통부장관이 조사방법을 다르게 정하여 조사할 수 있다.","","ㄱ","ㄱ, ㄴ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ","4"
"국가7급","2019","다","안전관리론","15","국민보호와 공공안전을 위한 테러방지법 시행령 상 국가테러대책위원회의 위원에 해당하지 않는 자는?","","소방청장","금융위원회 위원장","환경부장관","중소벤처기업부장관","4"
