"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"위험물기능사","2016","2","화재 예방과 소화방법","1","다음 중 제4류 위험물의 화재 시 물을 이용한 소화를 시도하기 전에 고려해야 하는 위험물의 성질로 가장 옳은 것은?","","수용성, 비중","증기비중, 끓는점","색상, 발화점","분해온도, 녹는점","1"
"위험물기능사","2016","2","화재 예방과 소화방법","2","다음 점화에너지 중 물리적 변화에서 얻어지는 것은?","","압축열","산화열","중합열","분해열","1"
"위험물기능사","2016","2","화재 예방과 소화방법","3","금속분의 연소 시 주수소화 하면 위험한 원인으로 옳은 것은?","","물에 녹아 산이 된다.","물과 작용하여 유독가스를 발생한다.","물과 작용하여 수소가스를 발생한다.","물과 작용하여 산소가스를 발생한다.","3"
"위험물기능사","2016","2","화재 예방과 소화방법","4","다음 중 유류저장 탱크화재에서 일어나는 현상으로 거리가 먼 것은?","","보일오버","플래쉬오버","슬롭오버","bleve","2"
"위험물기능사","2016","2","화재 예방과 소화방법","5","다음 중 정전기 방지대책으로 가장 거리가 먼 것은?","","접지를 한다.","공기를 이온화한다.","21% 이상의 산소농도를 유지하도록 한다.","공기의 상대습도를 70% 이상으로 한다.","3"
"위험물기능사","2016","2","화재 예방과 소화방법","6","폭발의 종류에 따른 물질이 잘못 짝지어진 것은?","","분해폭발 - 아세틸렌, 산화에틸렌","분진폭발 - 금속분. 밀가루","중합폭발 - 시안화수소, 염화비닐","산화폭발 - 히드라진, 과산화수소","4"
"위험물기능사","2016","2","화재 예방과 소화방법","7","착화 온도가 낮아지는 원인과 가장 관계가 있는 것은?","","발열량이 적을 때","압력이 높을 때","습도가 높을 때","산소와의 결합력이 나쁠 때","2"
"위험물기능사","2016","2","화재 예방과 소화방법","8","제5류 위험물의 화재예방상 유의사항 및 화재 시 소화방법에 관한 설명으로 옳지 않은 것은?","","대 량의 주수에 의한 소화가 좋다.","화재초기에는 질식소화가 효과적이다.","일부 물질의 경우 운반 또는 저장시 안정제를 사용해야 한다.","가연물과 산소공급원이 같이 있는 상태이므로 점화원의 방지에 유의하여야 한다.","2"
"위험물기능사","2016","2","화재 예방과 소화방법","9","과염소산의 화재 예방에 요구되는 주의사항에 대한 설명으로 옳은 것은?","","유기물과 접촉 시 발화의 위험이 있기 때문에 가연물과 접촉시키지 않는다.","자연발화의 위험이 높으므로 냉각시켜 보관한다.","공기 중 발화하므로 공기와의 접촉을 피해야 한다.","액체 상태는 위험하므로 고체 상태로 보관한다.","1"
"위험물기능사","2016","2","화재 예방과 소화방법","10","15℃의 기름 100g에 8000J의 열량을 주면 기름의 온도는 몇 ℃가 되겠는가? (단, 기름의 비열은 2J/g·℃이다.)","","25","45","50","55","4"
"위험물기능사","2016","2","화재 예방과 소화방법","11","제6류 위험물의 화재에 적응성이 없는 소화설비는?","","옥내소화전설비","스프링클러설비","포소화설비","불활성가스소화설비","4"
"위험물기능사","2016","2","화재 예방과 소화방법","12","소화약제로서 물의 단점인 동결현상을 방지하기 위하여 주로 사용되는 물질은?","","에틸알콜","글리세린","에틸렌글리콜","탄산칼슘","3"
"위험물기능사","2016","2","화재 예방과 소화방법","13","다음 중 D급 화재에 해당하는 것은?","","플라스틱 화재","휘발유 화재","나트륨 화재","전기 화재","3"
"위험물기능사","2016","2","화재 예방과 소화방법","14","위험물안전관리법령상 철분, 금속분, 마그네슘에 적응성이 있는 소화설비는?","","불활성가스소화설비","할로겐화합물소화설비","포소화설비","탄산수소염류소화설비","4"
