"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"화재감식평가기사","2022","1","화재조사론","1","화재조사 및 보고규정상 명시된 화재조사본부장의 책임을 모두 고른 것은?\n\na. 조사기록 서류 등의 분석 및 관리\nb. 조사본부 운영 및 출동대 관한 사항처리\nc. 현장보존, 정보관리 관계기관에의 협조\nd. 조사요원 등의 지휘감독 및 화재조사 결말","","a, b, c","a, b, d","b, c, d","a, b, c, d","3"
"화재감식평가기사","2022","1","화재조사론","2","화재조사 시 조사관이 분석한 데이터를 토대로 화재확산, 발화점의 규명, 화재 원인 등에 대한 가설을 만들어 내는 과정은?","","주관적 추론","연역적 추론","귀납적 추론","객관적 추론","3"
"화재감식평가기사","2022","1","화재조사론","3","폴리우레탄폼 벽체를 관통하는 단위면적당 열유동률은 약 몇 W/m$^2$인가? (단, 폴리우레탄폼의 열전도율은 0.034W/m·K이며, 벽의 두께는 0.05m, 벽 양면의 온도는 각각 50℃와 20℃이다.)","","15.3","20.4","24.5","28.9","2"
"화재감식평가기사","2022","1","화재조사론","4","화재 플럼(Fire Plume)에 의해 수직벽면에 생성되는 패턴이 아닌 것은?","","V 패턴","U 패턴","모래시계 패턴","레인보우 이펙트 패턴(Rainbow Effect Pattern)","4"
"화재감식평가기사","2022","1","화재조사론","5","물질의 환원반응에 관한 설명 중 틀린 것은?","","산소를 잃는 반응이다.","전자를 얻는 반응이다.","수소와 결합하는 반응이다.","산화수가 증가하는 반응이다.","4"
"화재감식평가기사","2022","1","화재조사론","6","화재현장에서 조사자의 자세로 틀린 것은?","","개인의 민사관계에 적극 관여하여야 한다.","부당하게 개인의 권리를 침해하고 자유를 제한하지 않도록 한다.","기술적으로 타당성에 입각하여 조사하여야 한다.","화재조사는 물적 증거를 객체로 하여 과학적 방법으로 합리적으로 사실을 규명하여야 한다.","1"
"화재감식평가기사","2022","1","화재조사론","7","소방기본법령상 화재조사의 책임과 권한에 관한 사항으로 옳은 것은?","","소방청장, 소방본부장 또는 소방서장은 화재조사를 위하여 관계인에게 자료 제출을 명할 수 없다.","소방청장, 소방본부장 또는 소방서장은 수사기관이 방화(放火)의 혐의가 있어서 이미 피의자를 체포하였을 때에 그 피의자에 대하여 조사할 수 없다.","화재조사를 하는 관계 공무원은 화재조사를 수행하면서 알게 된 비밀을 언론에 알려야 한다.","소방본부장이나 소방서장은 화재조사 결과 방화 또는 실화의 혐의가 있다고 인정하면 지체 없이 관할 경찰서장에게 그 사실을 알려야 한다.","4"
"화재감식평가기사","2022","1","화재조사론","8","가정용 LPG 보일러 배관에서 LPG가 누출되어 폭발이 발생하였다. 발화원인으로서 화재의 4요소 중 가장 집중해서 조사하여야 하는 것은?","","점화원","가연물","산소 농도","자립연쇄반응","2"
"화재감식평가기사","2022","1","화재조사론","9","구획실 화재 현상에 관한 설명 중 틀린 것은?","","플레임오버나 롤오버는 플래시오버에 선행하는 것이 일반적이다.","플레임오버나 롤오버 이후에는 반드시 플래시오버가 일어난다.","화재가 성장하면서 복사열이 화재를 지배하게 한다.","환기지배형화재의 경우에는 고온 가스층에 미연소 열분해물과 일산화탄소의 수치가 증가한다.","2"
"화재감식평가기사","2022","1","화재조사론","10","목재의 탄화모양과 형상에 대한 설명 중 틀린 것은?","","탄화된 골은 폭이 좁고 얕다.","표면은 요철부가 많고 거칠어진다.","표면이 박리와 회화(恢化)를 반복한다.","연소가 계속되면 타서 가늘게 되고 박리되어 소실되어 간다.","1"
