"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"화재감식평가기사","2019","2","화재조사론","1","다음에서 설명하는 용어로 적합한 것은?\n\n화재가 진행되고 있는 동안 석고벽 표면에서 발생하는 물리ㆍ화학적 변화","","박리(Spalling)","중합(Polymerization)","탄화(Carbonization)","하소(Calcination)","4"
"화재감식평가기사","2019","2","화재조사론","2","벽의 두께 0.05m, 벽 양면의 온도는 각각 40℃와 20℃일 때 폴리우레탄 폼 벽체를 관통하는 단위면적당 열유동율은? (단, 열전도율 k=0.034 W/m이다.)","","0.136 W/m$^2$","1.36 W/m$^2$","13.6 W/m$^2$","136 W/m$^2$","3"
"화재감식평가기사","2019","2","화재조사론","3","화재 시 연기의 이동속도 및 특성에 대한 설명으로 옳지 않은 것은?","","연기 층의 두께는 연소가 진행됨에 따라 달라진다.","화재실에서 분출된 연기는 공기보다 가벼워 통로의 상부를 따라 유동한다.","연기는 발화층으로부터 위층으로 확산된다.","일반적으로 연기의 이동속도는 수평이동 속도가 수직이동 속도보다 빠르다.","4"
"화재감식평가기사","2019","2","화재조사론","4","다음 중 산화반응에 대한 설명으로 옳은 것은?","","산소와 분리되는 반응","수소와 결합하는 반응","산화수가 감소하는 반응","전자수가 감소하는 반응","4"
"화재감식평가기사","2019","2","화재조사론","5","화재조사 및 보고규정상 조사본부장의 책임으로 옳지 않은 것은?","","조사요원 등의 지휘감독과 화재조사 집행","현장보존, 정보관리 및 관계기관에서의 협조","조사본부 운영 및 총괄에 관한 사항처리","조사기록 서류 등의 검토 분석 및 관리","4"
"화재감식평가기사","2019","2","화재조사론","6","가연성기체 중 위험성의 척도인 위험도가 가장 큰 것은?","","메탄","에탄","프로판","아세틸렌","4"
"화재감식평가기사","2019","2","화재조사론","7","소방기본법령상 화재조사를 위한 권리와 의무에 대한 설명으로 옳지 않은 것은?","","방화 또는 실화의 혐의가 있다고 인정되면 증거를 수집ㆍ보존하여 범죄수사에 협력의무가 있다.","관계인을 임의 동행하여 조사할 수 있다.","수사기관이 압수한 증거물에 대하여 조사할 수 있다.","수사기관에 체포된 피의자에 대하여 조사할 수 있다.","2"
"화재감식평가기사","2019","2","화재조사론","8","다음 중 현장관찰 요령으로 옳지 않은 것은?","","소손상황을 관찰할 때는 연소가 강한곳으로부터 약한 방향으로 점차 이동하며 관찰한다.","소실, 연소, 붕괴된 부분에 대해서는 복원적인 관점에서 관찰한다.","현장에 남아 있는 물건의 일체는 관찰 대상의 것이므로 주의 깊게 관찰한다.","최후까지 연소된 부분 및 연소확대 경로를 유념해서 관찰한다.","1"
"화재감식평가기사","2019","2","화재조사론","9","화재조사에 대한 조사관의 유의사항으로 옳지 않은 것은?","","과학적인 근거에 의한 조사에 중점을 두고 질문조사는 보조적인 방법으로 실시한다.","사건을 조사할 때는 팀을 구성하여 활동하는 것이 좋다.","지득한 비밀을 누설해서는 안된다.","조사관은 선입견을 피하고 현장에 관한 과도한 정보를 수집하면 안된다.","4"
"화재감식평가기사","2019","2","화재조사론","10","다음 중 분진폭발의 위험성이 없는 것은?","","티타늄 분말","알루미늄 분말","아스피린 분말","시멘트 분말","4"
"화재감식평가기사","2019","2","화재조사론","11","각 구성 성분 가스의 폭발한계를 알면 혼합가스의 폭발한계를 구할 수 있는 법칙은?","","보일의 법칙","샤를의 법칙","아보가드로 법칙","르샤틀리에 법칙","4"
"화재감식평가기사","2019","2","화재조사론","12","다음 중 분진폭발(Dust Explosion)에 대한 설명으로 옳지 않은 것은?","","공기 중을 부유하고 있거나 퇴적된 상태인 분진의 폭발을 의미한다.","가스폭발이나 화약폭발과는 달리 착화에 필요한 에너지가 작다.","분진의 입경은 폭발의 최소착화에너지 및 화염전면의 이동속도에 영향을 미친다.","1차 폭발 후 부유된 가연성분진이 연소하면서 2차적 폭발이 일어날 수 있다.","2"
"화재감식평가기사","2019","2","화재조사론","13","소방기본법령상 화재조사를 실시할 수 있는 자격으로 옳지 않은 것은?","","소방공무원 중 국가기술자격법에 따른 건축ㆍ위험물ㆍ전기ㆍ안전관리 분야 산업기사 이상의 자격을 취득한 자","소방공무원으로서 화재조사분야에서 1년 이상 근무한 자","소방교육기관에서 8주 이상 화재조사에 관한 전문교육을 이수한 자","국립과학수사연구원 또는 외국의 화재조사관련 기관에서 6주 이상 화재조사에 관한 전문교육을 이수한 자","4"
"화재감식평가기사","2019","2","화재조사론","14","다음의 구획실 화재에 대한 설명 중 옳은 것은?","","대부분 노출된 가연물 표면에 착화되어 가연물이 소진될 때까지 최고의 열방출을 보이는 것은 최성기이다.","유염착화에 이르기에는 온도가 낮거나 산소가 부족한 상황에서 연소가 소극적으로 지속되는 것을 롤오버(Rollover)라고 한다.","최성기에는 실내에 있는 산소를 거의 소비시키고 외부로부터 유입된 공기의 영향을 받는 가연물지배형 화재의 양상이 나타난다.","일반적으로 화염 전파 속도는 수평방향이 수직방향에 비하여 약 20배정도 빠르다.","1"
"화재감식평가기사","2019","2","화재조사론","15","소방기본법령상 화재원인 및 피해조사의 권한이 없는 자는?","","소방청장","소방본부장","소방서장","소방진압대장","4"
"화재감식평가기사","2019","2","화재조사론","16","다음 중 연소생성물에 대한 설명으로 옳지 않은 것은?","","일반화재 시, 플래시오버 후에 산소가 부족한 조건이 되면 발생하는 연기는 검은색을 띤다.","일산화탄소는 연료지배형 화재보다 환기지배형 화재에서 많이 발생한다.","연기는 액체와 기체로 구성되며 고체는 포함되지 않는다.","폴리우레탄은 화재 시 시안화수소와 질소산화물 등의 유독성 기체를 발생시킨다.","3"
