"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가7급","2024","나","재난관리론","1","다음의 전략으로 사고를 예방할 수 있다고 주장한 버클리 학파의 재난 이론은?\n○ 가외성 전략\n○ 의사결정 분권화 전략\n○ 관점의 유연화 전략\n○ 조직학습 전략","","사고연쇄반응이론","재난배양이론","정상사건이론","고도신뢰이론","4"
"국가7급","2024","나","재난관리론","2","우리나라 소방조직의 변천 과정을 시기순으로 바르게 나열한 것은?","","(가) → (나) → (다) → (라)","(가) → (나) → (라) → (다)","(나) → (가) → (다) → (라)","(나) → (가) → (라) → (다)","1"
"국가7급","2024","나","재난관리론","3","재난 및 안전관리 기본법 상 자연재난에 해당하는 것은?","","황사(黃砂)로 인하여 발생하는 재해","화생방사고로 인하여 발생하는 대통령령으로 정하는 규모 이상의 피해","환경오염사고로 인하여 발생하는 대통령령으로 정하는 규모 이상의 피해","미세먼지 저감 및 관리에 관한 특별법에 따른 미세먼지로 인한 피해","1"
"국가7급","2024","나","재난관리론","4","재난 및 안전관리 기본법 상 중앙긴급구조통제단의 단장은?","","국무총리","행정안전부장관","소방청장","시·도지사","3"
"국가7급","2024","나","재난관리론","5","재난관리방식 중 통합관리방식의 특징에 해당하는 것만을 모두 고르면?\nㄱ. 정보전달체계의 다원화\nㄴ. 소관 재난에 대한 관리책임 및 부담의 분산\nㄷ. 통합 대응 및 지휘통제의 용이","","ㄱ","ㄷ","ㄱ, ㄴ","ㄴ, ㄷ","2"
"국가7급","2024","나","재난관리론","6","미국의 재난관리 관련 법령을 제정된 시기순으로 바르게 나열한 것은?\n(가) 스태퍼드 재난구조 및 긴급지원법(Robert T. Stafford Disaster Relief and Emergency Assistance Act)\n(나) 국토안보법(Homeland Security Act)\n(다) 포스트-카트리나 재난개혁법(Post-Katrina Emergency Management Reform Act)","","(가) → (나) → (다)","(가) → (다) → (나)","(나) → (가) → (다)","(다) → (가) → (나)","1"
"국가7급","2024","나","재난관리론","7","재난 및 안전관리 기본법 상 안전관리기구에 대해 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n○ 재난 및 안전관리에 관한 중요 정책에 관한 사항 등을 심의하기 위하여 (가) 소속으로 중앙안전관리위원회를 둔다.\n○ 중앙안전관리위원회에 상정될 안건을 사전에 검토하기 위하여 안전정책조정위원회를 두며, 안전정책조정위원회의 위원장은 (나) 이 된다.","","국무총리 - 행정안전부장관","국무총리 - 소방청장","대통령 - 행정안전부장관","대통령 - 소방청장","1"
"국가7급","2024","나","재난관리론","8","지표면 아래의 부식층이 타는 것으로서 산소 공급량이 적어서 천천히 타지만 오랜 시간에 걸쳐 화재면적이 확대되는 산불은?","","지표화(地表火)","수간화(樹幹火)","지중화(地中火)","수관화(樹冠火)","3"
"국가7급","2024","나","재난관리론","9","지진의 크기를 평가하는 방법에 해당하는 것만을 모두 고르면?\nㄱ. 리히터 스케일(Richter Scale)\nㄴ. 사피어-심슨 스케일(Saffir-Simpson Scale)\nㄷ. 수정 메르칼리 진도 스케일(Modified Mercalli Intensity Scale)","","ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄷ","ㄱ, ㄴ, ㄷ","2"
"국가7급","2024","나","재난관리론","10","재난 및 안전관리 기본법 상 재난 대비 단계에 해당하는 것은?","","재난관리책임기관의 장의 재난예방조치","재난분야 위기관리 매뉴얼 작성·운용","동원명령","특별재난지역의 선포","2"
"국가7급","2024","나","재난관리론","11","인도양에서 발생하는 최대풍속 33 m/s 이상(세계기상기구 기준)의 열대성 저기압의 명칭은?","","태풍(Typhoon)","허리케인(Hurricane)","토네이도(Tornado)","사이클론(Cyclone)","4"
"국가7급","2024","나","재난관리론","12","연소의 3요소에 해당하지 않는 것은?","","가연물","산소","점화원","연쇄반응","4"
"국가7급","2024","나","재난관리론","13","자연재해대책법령상 재해 유형별 행동 요령에 있어 단계별 행동 요령 중 재난의 복구단계 행동 요령에 포함되어야 할 세부 사항에 해당하지 않는 것은?","","방역 등 보건위생 및 쓰레기 처리에 관한 사항","복구를 위한 민간단체 및 지역 군부대의 인력·장비의 동원에 관한 사항","통신·전력·가스·수도 등 국민생활에 필수적인 시설의 응급복구에 관한 사항","이재민 수용시설의 운영 등에 관한 사항","3"
"국가7급","2024","나","재난관리론","14","지진·화산재해대책법 시행령 상 지진가속도계측 대상 건축물로 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n○ 중앙행정기관 및 지방자치단체의 청사\n○ 고등교육법 및 그 밖의 다른 법률에 따라 설립된 국립대학교\n○ 높이 (가) 미터 또는 (나) 층 이상 공공건축물","","100 - 30","100 - 50","200 - 30","200 - 50","4"
"국가7급","2024","나","재난관리론","15","기상법 시행령 상 호우주의보의 발표기준으로 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n3시간 누적강우량이 (가) mm 이상 예상되거나 12시간 누적강우량이 (나) mm 이상 예상될 때","","60 - 110","60 - 180","90 - 110","90 - 180","1"
"국가7급","2024","나","재난관리론","16","재난 및 안전관리 기본법 상 재난분야 위기관리 매뉴얼에 대한 설명이다. (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n(가)은 국가적 차원에서 관리가 필요한 재난에 대하여 재난관리 체계와 관계 기관의 임무와 역할을 규정한 문서로 (나)의 작성 기준이 되며, 재난관리주관기관의 장이 작성한다.","","위기대응 실무매뉴얼 - 현장조치 행동매뉴얼","위기관리 표준매뉴얼 - 위기대응 실무매뉴얼","현장조치 행동매뉴얼 - 위기대응 실무매뉴얼","위기관리 표준매뉴얼 - 현장조치 행동매뉴얼","2"
"국가7급","2024","나","재난관리론","17","가축전염병 예방법령상 외국에서 가축전염병이 발생하는 경우 국내 유입을 예방하기 위한 정보공개 대상 가축전염병에 해당하지 않는 것은? (단, 농림축산식품부장관이 정하여 고시하는 가축전염병은 제외)","","구제역","아프리카돼지열병","고병원성조류인플루엔자","돼지일본뇌염","4"
