Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2012,1,인간공학개론,1,다음 중 양립성에 적합하게 조종장치와 표시장치를 설계할 때 얻는 효과로 볼 수 없는 것은?,text_only,반응시간의 감소,학습시간의 단축,사용자 만족도 향상,인간실수 증가,4
인간공학기사,2012,1,인간공학개론,2,다음 중 인간의 기억을 증진시키는 방법으로 적절하지 않은 것은?,text_only,가급적이면 절대식별을 늘이는 방향으로 설계하도록 한다.,기억에 의해 판별하도록 하는 가지 수는 5가지 미만으로 한다.,여러 자극차원을 조합하여 설계하도록 한다.,개별적인 정보는 효과적인 청크(chunk)로 조직되게 한다.,1
인간공학기사,2012,1,인간공학개론,3,다음 중 청각적 암호화 방법에 관한 설명으로 틀린 것은?,text_only,진동수가 많을수록 좋다.,음의 방향은 두 귀 간의 강도차를 확실하게 해야 한다.,"지속시간은 2~3수준으로 하고, 확실한 차이를 두어야 한다.","강도는 4~5수준이 좋고, 순음의 경우는 1000~4000 Hz로 한정할 필요가 있다.",1
인간공학기사,2012,1,인간공학개론,4,다음 중 Weber의 법칙에 관련된 사항을 올바르게 설명한 것은?,text_only,특정 감각기관의 기준 자극과 변화를 감지하기 위해 필요한 자극의 차이는 원래 제시된 자극의 수준에 비례한다.,자극 사이의 변화를 감지할 수 있는 두 자극 사이의 가장 큰 차이값을 변화감지역이라 한다.,Weber비는 기준 자극을 변화감지역으로 나눈 값이다.,특정감각기관의 변화감지역이 클수록 감지능력은 높아진다.,1
인간공학기사,2012,1,인간공학개론,5,다음 중 음압수준이 120dB인 1000Hz 순음의 sone 값은?,text_only,256,128,64,32,1
인간공학기사,2012,1,인간공학개론,6,다음 중 인체측정의 정적 치수 측정에 관한 설명으로 틀린 것은?,text_only,형태학적 측정을 의미한다.,마틴식 인체측정 장치를 사용한다.,나체 측정을 원칙으로 한다.,상지나 하지의 운동범위를 측정한다.,4
인간공학기사,2012,1,인간공학개론,7,다음 중 시력의 척도와 그에 대한 설명으로 틀린 것은?,text_only,Vernier 시력 - 한 선과 다른 선의 측방향 변위(미세한 치우침)를 식별하는 능력,최소 가분 시력 - 대비가 다른 두 배경의 접점을 식별하는 능력,최소 인식 시력 - 배경으로부터 한 점을 식별하는 능력,입체 시력 - 깊이가 있는 하나의 물체에 대해 두 눈의 망막에서 수용할 때 상이나 그림의 차이를 분간하는 능력,2
인간공학기사,2012,1,인간공학개론,8,다음 중 인간공학 연구에 사용되는 변수에 관한 설명으로 옳은 것은?,text_only,독립변수는 평가 척도로 관심의 대상이 되는 변수이다.,종속변수는 조사 연구되어야 할 인자(factor)이다.,"조명 수준, 작업 자세, 정보 전달 방법은 독립변수이다.",종속변수의 값은 연구자가 변화시킬 수 있다.,3
인간공학기사,2012,1,인간공학개론,9,"인체측정자료의 응용원칙 중 출입문, 통로 등의 설계시 가장 적합한 원칙은?",text_only,조절식 범위를 이용한 설계,최소치를 이용한 설계,평균치를 이용한 설계,최대치를 이용한 설계,4
인간공학기사,2012,1,인간공학개론,10,다음 중 최적의 조종-반응비율(C/R비) 설계시 고려해야 할 사항으로 적절하지 않은 것은?,text_only,목시거리가 길면 길수록 조절의 정확도는 낮아진다.,작업자의 조절 동작과 계기의 반응 사이에 지연이 발생한다면 C/R비를 높여야 한다.,조정장치의 조작 방향과 표시장치의 운동 방향을 일치시켜야 한다.,계기의 조절시간이 가장 짧아지는 크기를 선택하되 크기가 너무 작아지는 단점도 고려해야 한다.,2
