Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
경비지도사2차,2012,1,소방학,1,폴리염화비닐(PVC)이 연소할 때 발생하는 독성가스는?,,이산화질소,시안화수소,포스겐,황화수소,3
경비지도사2차,2012,1,소방학,2,가연물에 따른 화재종류 및 표시색상이 옳게 연결된 것은?,,폴리에틸렌 - 유류화재 - 황색,아세톤 - 유류화재 - 황색,마그네슘 - 일반화재 - 청색,석탄 - 일반화재 - 청색,2
경비지도사2차,2012,1,소방학,3,건성유가 함유된 기름걸레를 장시간 보관 중 자연발화에 의해 화재가 발생했다. 이 화재의 원인이 된 열은?,,산화열,발효열,용융열,흡착열,1
경비지도사2차,2012,1,소방학,4,물질 자체가 가연물인 동시에 산소공급원 역할을 하는 것은?,,산화성 고체,가연성 고체,자연발화성 물질,자기반응성 물질,4
경비지도사2차,2012,1,소방학,5,위험물안전관리법령상 제5류 위험물 중 니트로화합물에 해당하지 않는 것은?,,니트로글리세린,디니트로나프탈렌,트리니트로페놀,트리니트로톨루엔,1
경비지도사2차,2012,1,소방학,6,수소화알루미늄리튬이 물과 반응할 때 생성되는 가스는?,,메탄,포스핀,수소,에탄,3
경비지도사2차,2012,1,소방학,7,과산화수소에 관한 설명으로 옳지 않은 것은?,,저장용기는 완전히 밀전해야 한다.,지정수량은 300kg이다.,다량 누출 시에는 마른 토사로 막아 차단한다.,히드라진과 접촉하면 분해 폭발한다.,1
경비지도사2차,2012,1,소방학,8,소화약제로 사용되는 불연성·불활성기체혼합가스인 IG-541의 구성 물질에 해당하지 않는 것은?,,헬륨,아르곤,질소,이산화탄소,1
경비지도사2차,2012,1,소방학,9,소방기본법상 화재 발생 시 화재의 원인 및 피해 등에 대하여 조사할 의무가 없는 자는?,,소방서장,소방본부장,소방방재청장,행정안전부장관,4
경비지도사2차,2012,1,소방학,10,방호구역으로 방출된 소화약제가 심장의 역반응(심장장애현상)을 일으키지 않는 최고농도를 의미하는 것은?,,TLV,LC$_{50}$,LOAEL,NOAEL,4
경비지도사2차,2012,1,소방학,11,포소화약제 중 저발포형과 고발포형으로 모두 사용할 수 있는 것은?,,단백포소화약제,불화단백포소화약제,합성계면활성제포소화약제,알코올형포소화약제,3
경비지도사2차,2012,1,소방학,12,가스계 소화약제에 해당하지 않는 것은?,,포소화약제,청정소화약제,이산화탄소소화약제,할로겐화합물소화약제,1
경비지도사2차,2012,1,소방학,13,건축물의 방화계획 수립 시 고려해야 할 사항 중 공간적 대응에 해당하는 것은?,,"대항성, 안정성, 회피성","대항성, 회피성, 도피성","회피성, 안정성, 도피성","대항성, 안정성, 도피성",2
경비지도사2차,2012,1,소방학,14,액화천연가스(LNG)의 특성에 관한 설명으로 옳지 않은 것은?,,액화석유가스(LPG) 보다 위험도가 크다.,주성분인 메탄은 공기보다 가볍다.,액화 시 부피가 약 1/600로 감소된다.,액화석유가스(LPG) 보다 증기 비중이 작다.,1
경비지도사2차,2012,1,소방학,15,건축물의 주요구조부에 해당되는 것을 옳게 나열한 것은?,,"기둥, 내력벽, 최하층 바닥","바닥, 지붕틀, 옥외 계단","내력벽, 보, 주계단","지붕틀, 기둥, 차양",3
경비지도사2차,2012,1,소방학,16,석고판 위에 시멘트모르타르 또는 회반죽을 바른 것으로서 그 두께의 합계가 최소 몇 cm 이상이면 건축물의 방화구조에 해당하는가?,,2.0,2.5,3.0,3.5,2
경비지도사2차,2012,1,소방학,17,"아래 조건과 같은 건축물에서 11층의 면적별 방화구획은 최대 몇 m$^2$ 이내로 하여야 하는가?\n\n- 건축구조 : 내화구조\n- 건축규모 : 지상 13층\n- 건물용도 : 업무시설\n- 각 층의 바닥면적 : 전용 각각 2,500m$_2$\n- 벽·반자 등 실내마감은 불연재료로 되어 있음\n- 전층에 스프링클러소화설비가 설치되어 있음",,200,500,600,"1,500",4
경비지도사2차,2012,1,소방학,18,1급 소방안전관리대상물의 소방안전관리자로 선임될 수 없는 자는?,,소방설비기사 또는 소방설비산업기사의 자격이 있는 자,소방공무원으로 7년 이상 근무한 경력이 있는 자,산업안전기사의 자격을 가진 자로서 2년 이상 2급 소방안전관리자로 근무한 실무경력이 있는 자,3년 이상 2급 소방안전관리대상물의 소방안전관리에 관한 실무경력이 있는 자,4
경비지도사2차,2012,1,소방학,19,화재 시 이산화탄소를 방출하여 산소의 농도를 10vol%로 낮추어 소화하려면 공기 중의 이산화탄소의 농도는 약 몇 vol%가 되어야 하는가?,,32,42,52,62,3
경비지도사2차,2012,1,소방학,20,소방기본법상 화재경계지구 안의 소방대상물의 위치·구조 및 설비 등에 대한 소방특별조사를 하여야 하는 자는?,,시·도지사,행정안전부장관,소방서장,소방방재청장,3
