"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2017","A","안전관리론","1","Staff(참모)형 안전관리조직에 대한 설명으로 옳지 않은 것은?","","안전에 대한 지식 및 기술축적이 용이하다.","안전업무의 표준화가 용이하다.","명령계통이 간단명료하고 신속하다.","경영자에게 지도 또는 조언과 자문을 할 수 있다.","3"
"지방9급","2017","A","안전관리론","2","다음 중 점화원의 종류가 다른 것은?","","마찰 스파크(Frictional Spark Heat)","정전기열(Static Electricity Heat)","저항열(Resistance Heat)","낙뢰에 의한 열(Heat Generated by Lightning)","1"
"지방9급","2017","A","안전관리론","3","연소 중인 유류 탱크에 유류 표면의 온도보다 낮은 비등점의 액체(물 또는 포소화약제)를 방사했을 때 물 또는 포수용액이 급격히 증발하면서 유류가 팽창되어 넘쳐흐르는 현상은?","","프로스오버(Froth Over)","블레비(BLEVE)","보일오버(Boil Over)","슬롭오버(Slop Over)","4"
"지방9급","2017","A","안전관리론","4","정전기로 인한 폭발을 방지하기 위한 대책으로 옳지 않은 것은?","","폭발성 분체 혹은 액체 분출 시 파이프 내 유속을 줄여 대전량을 적게 한다.","기계설비 금속부분을 접지한다.","가능한 도전성 재료를 사용하고, 그렇지 못할 경우 부도체의 표면을 도전성 재료로 대전 방지 조치한다.","실내 기온을 높여 상대습도를 낮춘다.","4"
"지방9급","2017","A","안전관리론","5","인간의 방어기제 중 자신이 수용할 수 없는 감정과 욕구들이 표출되는 것을 막기 위하여 상반되는 행동을 하는 것은?","","투사(Projection)","전위(Displacement)","반동 형성(Reaction Formation)","합리화(Rationalization)","3"
"지방9급","2017","A","안전관리론","6","자동차 및 자동차부품의 성능과 기준에 관한 규칙 상 보행자 및 운전자의 안전을 확보하기 위해 설치되는 자동차등(Automotive Lights)에 대한 설명으로 옳지 않은 것은?","","자동차의 뒷면에 안개등을 설치할 경우에는 2개 이하로 설치하여야 하며 그 등광색은 적색이어야 한다.","자동차의 외부에 바닥조명등을 설치할 경우에는 자동차가 정지하고 있는 상태에서만 점등되어야 하며 그 등광색은 황색이어야 한다.","주간운전 시 자동차를 쉽게 인지할 수 있도록 자동차의 앞면의 주간주행등은 좌․우에 각각 1개를 설치해야 하며 그 등광색은 백색이어야 한다.","자동차의 뒷면에는 제동등을 좌․우에 각각 1개를 설치해야 하며 그 등광색은 적색이어야 한다.","2"
"지방9급","2017","A","안전관리론","7","사업주가 자율경영방침에 안전보건정책을 반영하고, 이에 대한 세부 실행지침과 기준을 규정화하여 주기적으로 안전보건계획에 대한 실행 결과를 자체평가 후 개선하도록 하는 등 재해 예방과 기업손실감소 활동을 추진하도록 하기 위한 자율안전보건경영체계는?","","ISO 22000","KS A 9001","KS A 14001","KOSHA 18001","4"
"지방9급","2017","A","안전관리론","8","유해위험요인에 대한 감소대책을 효과가 높은 것부터 순서대로 나열한 것은?\nㄱ. 제거(유해위험요인을 제거하기 위한 설계변경 등)\nㄴ. 대체(유해성이 낮은 재료로의 대체 등)\nㄷ. 공학적 대책(국소배기장치, 기계·설비의 방호조치 등)\nㄹ. 관리적 대책(안전표지, 위험구역의 표시, 안전절차 등)\nㅁ. 개인보호구(보호안경, 귀마개, 안전대 등)","","ㄱ → ㄴ → ㄷ → ㄹ → ㅁ","ㄴ → ㄱ → ㄷ → ㄹ → ㅁ","ㄴ → ㄱ → ㄷ → ㅁ → ㄹ","ㄷ → ㄱ → ㄴ → ㅁ → ㄹ","1"
"지방9급","2017","A","안전관리론","9","찰스 페로(Charles Perrow)가 기술한 정상사고(Normal Accident)에 대한 설명으로 옳지 않은 것은?","","인간은 실수하게 되어 있다.","대형 사고라도 원인은 대부분 작은 것에서 시작된다.","실패는 기술을 다루는 인간조직보다는 기술자체에서 나타난다.","원자력 발전소, 화학 공장 등 인간이 만든 복잡한 시스템은 참사의 위험을 대부분 안고 있다.","3"
"지방9급","2017","A","안전관리론","10","500명의 근로자가 연간 2,000시간을 근무하는 공장에서 2건의 재해가 발생했을 때 도수율은?","","0.1","1","2","4","3"
"지방9급","2017","A","안전관리론","11","위험물안전관리법 시행령에서 지정된 산화성 고체에 대한 설명으로 옳지 않은 것은?","","자신은 불연성 물질로 환원성 물질 또는 가연성 물질에 대하여 강한 산화성을 갖는다.","비중이 1보다 크며 산소를 함유한 강력한 환원제이다.","가연물의 연소를 돕는 지연성 물질이며 반응성이 있다.","무기과산화물 중 알칼리 금속의 과산화물은 물과 반응하여 산소를 발생하고 발열한다.","2"
"지방9급","2017","A","안전관리론","12","LNG(Liquefied Natural Gas)와 LPG(Liquefied Petroleum Gas)에 대한 설명으로 옳은 것은?","","LNG의 주성분인 메탄은 상온에서 약간의 압력만 가해도 쉽게 액화된다.","LPG용 가스검지기는 바닥 쪽에 설치한다.","LNG 주성분의 증기비중은 약 1.5이다.","LNG의 주성분은 프로판이고, LPG의 주성분은 메탄이다.","2"
"지방9급","2017","A","안전관리론","13","점화원이 될 수 있는 전기설비의 용기 안에 보호기체를 압입시켜 가연성 가스의 침입을 방지하는 방폭구조는?","","압력 방폭구조","안전증 방폭구조","본질안전 방폭구조","유입 방폭구조","1"
"지방9급","2017","A","안전관리론","14","산업안전보건기준에 관한 규칙 상 근로자가 혈액노출이 우려되는 작업을 하는 경우에 착용하도록 하여야 하는 보호구로서 ㉠~㉢의 내용으로 옳은 것은?\n○ 다량의 혈액이 의복을 적시고 피부에 노출될 우려가 있는 작업 : ( ㉠ )\n○ 혈액 또는 혈액오염물을 취급하는 작업 : ( ㉡ )\n○ 혈액이 분출되거나 분무될 가능성이 있는 작업 : ( ㉢ )","","보호복, 보호앞치마, 보안경과 보호마스크","보호복, 보호앞치마, 보안면과 보호마스크","보호앞치마, 보호장갑, 보안면과 보호마스크","보호앞치마, 보호장갑, 보안경과 보호마스크","4"
"지방9급","2017","A","안전관리론","15","화재예방, 소방시설 설치ㆍ유지 및 안전관리에 관한 법률 시행령 상 화재를 진압하거나 인명구조활동을 위하여 사용하는 소화활동설비만을 모두 고른 것은?\nㄱ. 비상방송설비  ㄴ. 연결송수관설비  ㄷ. 제연설비\nㄹ. 비상콘센트설비  ㅁ. 옥내소화전설비","","ㄱ, ㄴ, ㅁ","ㄱ, ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄷ, ㄹ, ㅁ","3"
"지방9급","2017","A","안전관리론","16","소방기본법 시행규칙 상 화재예방과 소방활동 또는 소방훈련을 위하여 사용되는 소방신호의 종류가 아닌 것은?","","예방신호","발화신호","해제신호","훈련신호","1"
"지방9급","2017","A","안전관리론","17","도로교통법 상 운전자가 앞차 또는 다른 차를 앞지르지 못하는 경우만을 모두 고른 것은?\nㄱ. 앞차의 좌측에 다른 차가 앞차와 나란히 가고 있는 경우\nㄴ. 앞차가 다른 차를 앞지르고 있거나 앞지르려고 하는 경우\nㄷ. 터널 안을 운행 중일 경우\nㄹ. 다리 위를 운행 중일 경우","","ㄱ, ㄴ","ㄷ, ㄹ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ","4"
"지방9급","2017","A","안전관리론","18","국가대테러활동지침 상 다음 조치에 해당하는 테러경보 단계는?\n○ 테러대상 시설 및 테러에 이용될 수 있는 위험물질에 대한 안전관리의 강화\n○ 국가중요시설에 대한 경비의 강화\n○ 관계기관별 자체 대비태세의 점검","","관심","주의","경계","심각","2"
