"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2022","A","재난관리론","1","존스(David K. C. Jones)에 의한 재난 분류에서 산사태가 해당하는 재난 유형은?","","준자연 재난","지형학적 재난","지질학적 재난","기상학적 재난","2"
"지방9급","2022","A","재난관리론","2","재난관리의 4단계에 해당하지 않는 것은?","","경보단계","예방단계","대응단계","복구단계","1"
"지방9급","2022","A","재난관리론","3","하천, 저수지, 지하수 등의 수위를 기준으로 정의하는 가뭄은?","","기상학적 가뭄","농업적 가뭄","기후학적 가뭄","수문학적 가뭄","4"
"지방9급","2022","A","재난관리론","4","재난 및 안전관리 기본법 시행령 상 재난 및 사고유형과 재난관리주관기관의 연결이 바르지 않은 것은?","","다중 밀집시설 대형화재 － 소방청","해양 선박 사고 － 해양경찰청","항공기 사고 － 국토교통부","사업장에서 발생한 대규모 인적 사고 － 고용노동부","2"
"지방9급","2022","A","재난관리론","5","재난의 개념상 위험도(Risk)에 대하여 (가), (나)에 들어갈 내용으로 바르게 연결한 것은?\n위험도(Risk) = 위험요인(Hazard) × (가) / (나)","","지속성(Sustainability) 취약성(Vulnerability)","재난관리(Disaster Management) 위기(Crisis)","반응(Response) 지속성(Sustainability)","취약성(Vulnerability) 재난관리(Disaster Management)","4"
"지방9급","2022","A","재난관리론","6","지진․화산재해대책법 상 지진으로부터 각종 시설물이 견딜 수 있는 성능을 향상시키는 일체의 행위를 말하는 것은?","","지진방재","내진보강","화산방재","지진가속도계측","2"
"지방9급","2022","A","재난관리론","7","자연재해대책법 상 풍수해에 대한 설명으로 옳지 않은 것은?","","대설로 인한 재해는 풍수해에 해당한다.","시장 및 군수는 지역별 방재성능목표를 공표한 날부터 10년마다 그 타당성 여부를 검토하여 필요한 경우에는 설정된 방재성능목표를 변경․공표하여야 한다.","행정안전부장관은 기후변화에 따른 재해에 선제적이고 효과적으로 대응하기 위하여 방재기준 가이드라인을 정한다.","행정안전부장관은 상습침수지역, 홍수피해예상지역, 그 밖의 수해지역의 재해 경감을 위하여 필요하면 지구단위 홍수방어기준을 정하여야 한다.","2"
"지방9급","2022","A","재난관리론","8","재난 및 안전관리 기본법령상 중앙안전관리위원회에 대한 설명으로 옳은 것은?","","국무조정실장은 중앙안전관리위원회 위원이다.","행정안전부 소속으로 중앙안전관리위원회를 둔다.","회의는 위원의 요청에 의하여 소집될 수 없다.","회의는 재적위원 과반수의 출석으로 개의(開議)하고, 출석위원 3분의 2 이상의 찬성으로 의결한다.","1"
"지방9급","2022","A","재난관리론","9","재난 및 안전관리 기본법 상 국가핵심기반의 지정 또는 관리에 대한 설명으로 옳지 않은 것은?","","행정안전부장관은 국가핵심기반의 보호 및 관리 실태의 확인․점검을 할 수 없다.","소관 재난관리책임기관의 해당 업무 변경은 국가핵심기반의 지정을 취소할 수 있는 사유에 해당한다.","국가핵심기반의 지정은 일정 기준에 따라 조정위원회의 심의를 거쳐 관계 중앙행정기관의 장이 할 수 있다.","국가핵심기반에 대한 데이터베이스 구축․운영은 행정안전부장관이 한다.","1"
"지방9급","2022","A","재난관리론","10","자연재해대책법 시행령 상 재해영향평가심의위원회의 구성 및 운영에 대한 설명으로 옳은 것은?","","위원장은 위원 중에서 호선한다.","위원의 사임 등으로 새로 위촉된 위원의 임기는 2년으로 한다.","위원장 및 부위원장을 포함하여 20명 이상 100명 이하의 위원으로 구성한다.","회의는 위원장과 위원장이 회의마다 사안별로 지정하는 5명 이상 15명 이하의 위원으로 구성한다.","3"
"지방9급","2022","A","재난관리론","11","지진ㆍ화산재해대책법령상 지진․지진해일 및 화산활동 관측에 대한 설명으로 옳지 않은 것은?","","지진․지진해일 및 화산활동 관측기관협의회의 위원장은 기상청장이 된다.","기상청장과 해양수산부장관은 지진해일 관측망 종합계획을 공동으로 수립하여 추진하여야 한다.","기상청장은 국내외의 지진․지진해일과 화산활동에 대한 예측 및 관측결과를 행정안전부장관에게 통보하여야 한다.","한국원자력안전기술원법에 따른 한국원자력안전기술원의 장이 지진 관측시설을 설치하려면 기상청장과 미리 협의하여 지진 관측계획서를 작성하여야 한다.","1"
"지방9급","2022","A","재난관리론","12","감염병의 예방 및 관리에 관한 법률 상 용어의 정의로 감염병병원체 등 위험요인에 노출되어 감염이 우려되는 사람은?","","감염병환자","병원체보유자","감염병의심자","감염병의사환자","3"
