Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
경비지도사2차,2015,1,소방학,1,연소에 관한 설명으로 옳은 것은?,,연소는 빛과 열을 수반하는 환원반응이다.,메탄(CH$_4$)이 완전연소하면 물과 이산화탄소가 생성된다.,철과 산소가 결합하여 녹이 생기는 반응을 연소라 한다.,연소 중 산소가 부족하면 완전연소가 된다.,2
경비지도사2차,2015,1,소방학,2,가연물의 구비조건이 아닌 것은?,,산소와 친화력이 클 것,활성화 에너지가 클 것,열전도도가 작을 것,발열량과 비표면적이 클 것,2
경비지도사2차,2015,1,소방학,3,기체의 주된 연소형태가 아닌 것은?,,폭발연소,확산연소,표면연소,예혼합연소,3
경비지도사2차,2015,1,소방학,4,화재 시 발생되는 연소생성물의 특징에 관한 내용으로 옳은 것은?,,염화수소는 철에 대한 부식성이 없다.,공기 중 농도 50 %이상의 이산화탄소는 인체에 무해하다.,"일산화탄소는 무색, 무취의 유독성 기체이다.",포스겐은 염소계 화합물로 인체에는 큰 피해가 없다.,3
경비지도사2차,2015,1,소방학,5,산화열의 축적에 의해 자연발화의 위험성이 있는 것은?,,대두유,활성탄,생석회,에틸알코올,1
경비지도사2차,2015,1,소방학,6,열전달의 형태 중 복사에 관한 설명으로 옳지 않은 것은?,,두 물체 사이의 복사열은 매개체 없이 전자파 형태로 전달된다.,화재 시 비화나 화염의 영향 없이 인접한 건물로 연소가 확대되는 것도 복사에 의한 열전달 형태다.,뜨거운 커피잔 속에 스푼을 넣고 저을 때 스푼에 열이 전달되는 것도 복사에 의한 열전달 형태다.,두 물체 사이의 복사열은 절대온도 차의 4제곱에 비례한다.,3
경비지도사2차,2015,1,소방학,7,고층건축물화재 시 건축물 내부의 온도가 바깥보다 높고 밀도가 낮을 때 건물 내의 공기가 부력을 받아 이동하는 현상은?,,굴뚝효과(stack effect),플래쉬오버(flash over),백드래프트(back draft),롤오버(roll over),1
경비지도사2차,2015,1,소방학,8,다음 위험물의 화재 시 소화방법으로 옳은 것은?,,나트륨은 물로 냉각소화 한다.,유황은 소규모화재 시 마른모래로 질식소화 한다.,마그네슘은 이산화탄소로 질식소화 한다.,알루미늄분말은 물이나 포로 냉각소화 한다.,2
경비지도사2차,2015,1,소방학,9,위험물안전관리법령상 위험물품명과 지정수량의 연결이 옳지 않은 것은?,,칼륨 - 10 kg,황린 - 20 kg,알칼리금속 - 50 kg,알킬알루미늄 - 300 kg,4
경비지도사2차,2015,1,소방학,10,화재 시 가연물질 주변의 산소농도를 낮추어 소화하는 방법은?,,냉각소화,질식소화,부촉매소화,제거소화,2
