Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
국가7급,2019,다,재난관리론,1,장마철 집중호우로 설계빈도를 초과하는 수량(水量)이 둑을 월류하여 발생하는 홍수는?,,돌발홍수,도시홍수,하천홍수,해안홍수,3
국가7급,2019,다,재난관리론,2,재난 및 안전관리 기본법령상 긴급구조지휘대의 구성에 포함되지 않는 자는?,,통신지휘요원,복구지원요원,상황분석요원,자원지원요원,2
국가7급,2019,다,재난관리론,3,재난 및 안전관리 기본법 상 기구와 그 기능의 연결로 옳지 않은 것은?,,중앙안전관리위원회 － 안전기준관리에 관한 사항의 심의,안전정책조정위원회 － 국가안전관리기본계획에 관한 사항의 심의,중앙안전관리민관협력위원회 － 평상시 재난 및 안전관리 위험요소 및 취약시설의 모니터링․제보,"중앙재난안전상황실 － 재난정보의 수집․전파, 상황관리, 재난발생 시 초동조치 및 지휘 등의 업무 수행",2
국가7급,2019,다,재난관리론,4,우리나라의 태풍에 대한 설명으로 옳지 않은 것은?,,태풍의 크기는 중심으로부터 15 m/s의 바람이 부는 곳까지의 거리인 강풍반경을 기준으로 구분한다.,중심 부근의 최대풍속이 17 m/s 이상인 열대저기압을 태풍으로 분류한다.,태풍은 바다로부터 증발한 수증기를 공급받아 고위도로 이동하며 에너지 불균형을 해소하는 역할을 한다.,태풍의 강도는 중심기압에 따라 4단계로 분류한다.,4
국가7급,2019,다,재난관리론,5,자연재해대책법 상 풍수해에 대한 설명으로 옳지 않은 것은?,,지방자치단체의 장은 우수유출저감시설을 설치․운영하는 민간사업자에게 조례로 정하는 바에 따라 수도요금 일부를 감면할 수 있다.,시장․군수는 관할구역의 지역특성 등을 고려하여 우수의 침투 또는 저류를 통한 재해의 예방을 위하여 우수유출저감대책을 5년마다 수립하여야 한다.,수방기준 중 시설물의 수해 내구성을 강화하기 위한 수방기준은 행정안전부장관이 관계 중앙행정기관의 장과 협의하여 정한다.,행정안전부장관은 수해지역의 재해 경감을 위하여 필요시 지구단위 홍수방어기준을 정하여야 한다.,3
국가7급,2019,다,재난관리론,6,소방기본법 상 공장ㆍ창고가 밀집한 지역 중 화재가 발생할 우려가 높거나 화재 발생 시 피해가 클 것으로 예상되는 경우 지정 가능한 지구는?,,도시방화지구,화재위험지구,방재지구,화재경계지구,4
국가7급,2019,다,재난관리론,7,재난 및 안전관리 기본법령상 특별재난지역 선포와 관련하여 '대통령령으로 정하는 규모의 재난'에 해당하지 않는 것은?,,자연재난으로서 자연재난 구호 및 복구 비용 부담기준 등에 관한 규정에 따른 국고 지원 대상 피해 기준금액의 2.5배를 초과하는 피해가 발생한 재난,재난 발생으로 인한 생활기반 상실 등 극심한 피해의 효과적인 수습 및 복구를 위하여 국가적 차원의 특별한 조치가 필요하다고 인정되는 재난,사회재난의 재난 중 재난이 발생한 해당 지방자치단체의 행정능력이나 재정능력으로는 재난의 수습이 곤란하여 국가적 차원의 지원이 필요하다고 인정되는 재난,자연재난으로서 자연재난 구호 및 복구 비용 부담기준 등에 관한 규정에 따른 국고 지원 대상에 해당하는 시․군․구의 관할 읍․면․동에 동 규정의 국고 지원 대상 피해 기준금액의 5분의 1을 초과하는 피해가 발생한 재난,4
국가7급,2019,다,재난관리론,8,지구온난화 및 기상이변에 대한 설명으로 옳지 않은 것은?,,"최근 지구의 대기 순환체계에 변화가 있으며, 곳곳에서 폭염․한파 등의 기상이변이 나타나고 있다.",라니냐(La Nina)는 적도 무역풍이 평년보다 강해지면서 적도 동태평양에 차가운 해수의 용승현상이 일어나 해수의 온도가 낮아지는 것을 의미한다.,엘니뇨(El Nino)는 태평양상의 무역풍이 약화되면서 동태평양의 따뜻한 바닷물이 서태평양으로 흐르게 되어 해수면 온도가 평년보다 상승함으로써 중․고위도 지역의 대기 순환에 영향을 주는 현상이다.,"지구온난화는 지구전역에 걸친 강수량의 변화, 해면기압의 변화, 해수면의 상승 등을 야기한다.",3
국가7급,2019,다,재난관리론,9,재난관리 관련 법률을 제정된 시기순으로 바르게 나열한 것은?\nㄱ. 재해경감을 위한 기업의 자율활동 지원에 관한 법률\nㄴ. 민방위기본법\nㄷ. 재해구호법\nㄹ. 재난 및 안전관리 기본법,,ㄴ ⟶ ㄷ ⟶ ㄱ ⟶ ㄹ,ㄴ ⟶ ㄷ ⟶ ㄹ ⟶ ㄱ,ㄷ ⟶ ㄴ ⟶ ㄱ ⟶ ㄹ,ㄷ ⟶ ㄴ ⟶ ㄹ ⟶ ㄱ,4
국가7급,2019,다,재난관리론,10,"행정안전부장관이 홍수, 호우 등으로부터 재해를 예방하기 위한 방재정책 등에 적용하기 위하여 처리 가능한 시간당 강우량 및 연속강우량의 목표를 지역별로 설정한 것은?",,방재성능목표,지역안전도 진단,침수예상도,방재기준 가이드라인,1
