Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
산업위생관리산업기사,2018,3,산업위생학개론,1,직업병의 예방대책에 관한 설명으로 가장 거리가 먼 것은?,,유해요인을 적절하게 관리하여야 한다.,유해요인에 노출되고 있는 모든 근로자를 보호하여야 한다.,건강장해에 대한 보건교육을 해당 근로자에게만 실시한다.,"근로자들이 업무를 수행하는데 불편함이나 스트레스가 없도록 하여야 하며, 새로운 유해요인이 발생되지 않아야 한다.",3
산업위생관리산업기사,2018,3,산업위생학개론,2,유해물질의 허용농도의 종류 중 근로자가 1일 작업시간 동안 잠시라도 노출되어서는 아니되는 기준을 나타내는 것은?,,PEL,TLV-TWA,TLV-C,TLV-STEL,3
산업위생관리산업기사,2018,3,산업위생학개론,3,미국산업위생학술원에서 채택한 산업위생전문가 윤리강령의 내용과 거리가 먼 것은?,,기업체의 비밀은 누설하지 않는다.,사업주와 일반 대중의 건강 보호가 1차적 책임이다.,위험요소와 예방조치에 관하여 근로자와 상담한다.,전문적 판단이 타협에 의해서 좌우될 수 있으나 이해관계가 있는 상황에서는 개입하지 않는다.,2
산업위생관리산업기사,2018,3,산업위생학개론,4,작업 자세는 에너지 소비량에 영향을 미친다. 바람직한 작업자세가 아닌 것은?,,정적 작업을 피한다.,불안정한 자세를 피한다.,작업물체와 몸과의 거리를 약 30cm 유지토록 한다.,원활한 혈액의 순환을 위해 작업에 사용하는 신체부위를 심장높이보다 아래에 두도록 한다.,4
산업위생관리산업기사,2018,3,산업위생학개론,5,야간교대 근무자의 건강관리 대책상 필요한 조건 중 관계가 가장 작은 것은?,,"난방, 조명 등 환경조건을 갖출 것",작업량이 과중하지 않도록 할 것,야근에 부적합한 자를 가려내는 검진을 할 것,"육체적으로나 정신적으로 생체의 부담도가 심하게 나타나는 순으로 저녁근무, 밤근무, 낮근무 순서로 할 것",4
산업위생관리산업기사,2018,3,산업위생학개론,6,"재해율을 산정할 때 근로자가 사망한 경우에는 근로손실 일수는 얼마로 하는가? (단, 국제노동기구의 기준에 따른다.)",,3000일,4000일,5500일,7500일,4
산업위생관리산업기사,2018,3,산업위생학개론,7,Shimonson이 말하는 산업피로 현상이 아닌 것은?,,활동지원의 소모,조절기능의 장애,중간대사물질의 소모,체내의 물리화학적 변화,3
산업위생관리산업기사,2018,3,산업위생학개론,8,우리나라 산업위생의 역사에 있어서 1981년에 일어난 일과 가장 관계가 깊은 것은?,,ILO 가입,근로기준법 제정,산업안전보건법 공포,한국산업위생학회 창립,3
산업위생관리산업기사,2018,3,산업위생학개론,9,피로한 근육에서 측정된 근전도(EMG)의 특징으로 맞는 것은?,,"저주파수(0~40Hz) 힘의 증가, 총전압의 감소","고주파수(40~200Hz) 힘의 감소, 총전압의 증가","저주파수(0~40Hz) 힘의 감소, 평균주파수의 증가","고주파수(40~200Hz) 힘의 증가, 평균주파수의 증가",2
산업위생관리산업기사,2018,3,산업위생학개론,10,실내공기질관리법령상 다중이용시설에 적용되는 실내공기질 권고기준 대상 항목이 아닌 것은?,,석면,라돈,이산화질소,총휘발성유기화합물,1
산업위생관리산업기사,2018,3,산업위생학개론,11,"태양광선이 없는 옥내 작업장의 WBGT(℃)를 나타내는 공식은 무엇인가? (단, NWB는 자연습구온도, DB는 건구온도, GT는 흑구온도이다.)",,WBGT=0.7NWB+0.3GT,WBGT=0.7NWB+0.3DB,WBGT=0.7NWB+0.2GT+0.1DB,WBGT=0.7NWB+0.2DB+0.1GT,1
산업위생관리산업기사,2018,3,산업위생학개론,12,산업위생에 대한 일반적인 사항의 설명 중 틀린 것은?,,유독물질 발생으로 인한 중독증을 관리하는 것으로 제조업 근로자가 주 대상이다.,"작업환경 요인과 스트레스에 대해 예측, 인식, 평가, 관리하는 과학과 기술이다.",사업장의 노출정도에 따라 사업장에서 발생하는 유해인자에 대해 적절한 관리와 대책을 제시한다.,"산업위생전문가는 전문가로서의 책임, 근로자에 대한 책임, 기업주와 고객에 대한 책임, 일반 대중에 대한 책임 등의 윤리강령을 준수할 필요가 있다.",1
산업위생관리산업기사,2018,3,산업위생학개론,13,작업환경측정 및 지정측정기관평가 등에 관한 고시에 있어 시료채취 근로자 수는 단위 작업 장소에서 최고 노출근로자 몇 명 이상에 대하여 동시에 측정하도록 되어 있는가?,,2명,3명,5명,10명,1
