"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"지방9급","2014","B","안전관리론","1","기계, 기구 및 설비의 신설, 변경, 고장 수리 시에 실시하는 안전점검은?","","임시점검","일상점검","특별점검","정기점검","3"
"지방9급","2014","B","안전관리론","2","원인물질의 상태에 따라 분류한 폭발 현상에 대해 설명한 것으로 옳지 않은 것은?","","분무폭발 － 미세한 액적이 분무상으로 되어 착화원에 의하여 폭발","분해폭발 － 분해에 의하여 생성된 가스가 열팽창되고, 이 때 생기는 압력 상승과 압력 방출에 의하여 폭발","증기폭발 － 액상에서 기상으로 완만한 상변화에 의하여 폭발하한계 이하의 농도에서 폭발","증기운폭발 － 대량의 가연성 액체가 유출하여 발생되는 구름상 증기가 공기와 혼합하여 착화원에 의하여 폭발","3"
"지방9급","2014","B","안전관리론","3","통상 작업 시작 전 5～15분, 작업 종료 시 3～5분 동안 이루어지는 것으로 작업 상황에 잠재된 위험을 참여자 모두가 자발적으로 말하고 생각하며 인지하는 안전기법은?","","안전관찰조치기법(Safety Training Observation Program)","툴박스미팅(Tool Box Meeting)","안전순찰(Safety Patrol)","터치엔콜(Touch and Call)","2"
"지방9급","2014","B","안전관리론","4","버드(Frank E. Bird)의 재해발생비율을 따를 때, 인적 상해가 22건 발생한 경우 물적 손실을 동반하는 무상해 사고의 발생건수는?","","60건","66건","220건","660건","1"
"지방9급","2014","B","안전관리론","5","화학물질의 사고 시 누출방재 요령으로 옳지 않은 것은?","","암모니아 － 증기를 줄이고 증기구름의 이동을 억제하기 위하여 분무주수한다.","벤젠 － 토양누출 시 모래 등 비가연성 물질에 흡수시키고 액체 유출물 전방에 제방을 쌓는다.","일산화탄소 － 열, 스파크 등 점화원을 제거하고 환기하며 밀폐공간에는 들어가지 않는다.","과산화수소 － 톱밥, 종이, 천 등을 사용하여 흡수시킨 후 안전장소로 옮겨 처리한다.","4"
"지방9급","2014","B","안전관리론","6","위험물안전관리법령상 이동탱크저장소에 의하여, 운송책임자의 감독 또는 지원을 받아 운송하여야 하는 위험물은?","","알킬리튬","과산화수소","과염소산","할로겐화합물","1"
"지방9급","2014","B","안전관리론","7","화재 시 건물 내 연기가 화재로 발생하는 열에너지에 의해 이동할 경우, 수평이동속도와 수직이동속도는?\n\n| 수평이동속도[m/s] | 수직이동속도[m/s] |\n| --- | --- |\n| 0.5 ∼ 1 | 2 ∼ 3 |\n| 2 ∼ 3 | 5 ∼ 7 |\n| 2 ∼ 3 | 0.5 ∼ 1 |\n| 5 ∼ 7 | 2 ∼ 3 |","","0.5 ∼ 1, 2 ∼ 3","2 ∼ 3, 5 ∼ 7","2 ∼ 3, 0.5 ∼ 1","5 ∼ 7, 2 ∼ 3","1"
"지방9급","2014","B","안전관리론","8","소방시설에 대한 설명으로 옳은 것은?","","방화문은 화재 시 이를 감지하여 자동으로 열리는 구조이어야 한다.","ABC분말소화기는 일반화재, 유류화재, 금속화재에 적응성이 있다.","옥내소화전설비는 화재의 최성기에 사용되는 소화설비로서 소방관만 사용하는 것이다.","제연경계벽은 화재 연기의 확산 및 연기의 유동을 방지하는 시설이다.","4"
"지방9급","2014","B","안전관리론","9","하인리히(H. W. Heinrich)가 제시한 사고예방대책의 기본 원리 5단계를 순서대로 바르게 나열한 것은?\n\nㄱ. 분석 평가\nㄴ. 시정책의 선정\nㄷ. 시정책의 적용\nㄹ. 조직\nㅁ. 사실의 발견","","ㄱ → ㄴ → ㄷ → ㄹ → ㅁ","ㄱ → ㅁ → ㄹ → ㄴ → ㄷ","ㄹ → ㅁ → ㄱ → ㄴ → ㄷ","ㄹ → ㅁ → ㄴ → ㄷ → ㄱ","3"
"지방9급","2014","B","안전관리론","10","소방시설 설치․유지 및 안전관리에 관한 법령상 소방시설의 종류에 대한 설명으로 옳지 않은 것은?","","소화설비 － 소화기구, 옥내소화전설비, 스프링클러설비","소화활동설비 － 소화수조, 저수조, 제연설비","경보설비 － 비상방송설비, 누전경보기, 통합감시시설","피난설비 － 유도등, 비상조명등, 인명구조기구","2"
"지방9급","2014","B","안전관리론","11","방사선 대책에서 체외 피폭에 대한 설명으로 옳지 않은 것은?","","방사선량은 거리가 증가함에 따라 선형적으로 감소한다.","방사성 물질을 취급하는 작업자는 포켓선량계를 휴대한다.","작업자와 방사선원 사이에 적절한 차폐재를 설치한다.","작업자는 납장갑, 납앞치마를 착용 후 작업한다.","1"
"지방9급","2014","B","안전관리론","12","산업안전보건법 제41조(물질안전보건자료의 작성․비치 등)에 따라 작성․제공하여야 하는 물질안전보건자료의 내용이 아닌 것은?","","대상화학물질의 명칭","화학물질의 사용자명과 직책","건강 유해성 및 물리적 위험성","안전․보건상의 취급주의 사항","2"
