"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가7급","2020","나","도시계획","1","다음 인물과 그에 대한 내용으로 옳지 않은 것은?","","랑팡(P. L'Enfant) - 워싱턴 D.C.(Washington D.C.) 계획","비트루비우스(Vitruvius) - 6각형 이상도시 계획","푸리에(C. Fourier) - 팔랑스테리(Phalanstery) 계획","히포다무스(Hippodamus) - 격자형 도시 계획","2"
"국가7급","2020","나","도시계획","2","도시·군기본계획 수립 시 생활권에 대한 설명으로 옳은 것은?","","생활권은 시·군을 위계별로 구분하지 않고, 하나의 생활권은 관리의 적정규모가 될 수 있도록 설정한다.","생활권별 인구밀도계획은 노후건축물, 교통수요를 고려하여 수용가능한 인구배분계획이 될 수 있도록 한다.","권역생활권은 자치구(구), 군이 1개 이상으로, 특광역시, 대도시에 적용가능한 생활권이다.","중생활권은 근린주구 크기로서 초등학교·중학교의 보행에 의한 통학권을 가지는 일상생활권이다.","3"
"국가7급","2020","나","도시계획","3","다음 도시들의 출현 시기를 순서대로 바르게 나열한 것은?\nㄱ. 밀레투스(Miletus) ㄴ. 우르(Ur)\nㄷ. 캔버라(Canberra) ㄹ. 필라델피아(Philadelphia)","","ㄱ → ㄴ → ㄹ → ㄷ","ㄱ → ㄷ → ㄴ → ㄹ","ㄴ → ㄱ → ㄷ → ㄹ","ㄴ → ㄱ → ㄹ → ㄷ","4"
"국가7급","2020","나","도시계획","4","도시 및 주거환경정비법 상 환지방식이 가능한 정비사업에 해당하는 것은?","","주거환경개선사업","가로주택정비사업","경제기반형 도시재생사업","재건축사업","1"
"국가7급","2020","나","도시계획","5","국토의 계획 및 이용에 관한 법률 상 도시지역으로 결정·고시된 것이라고 의제할 수 없는 지역은?","","항만법 제2조제4호에 따른 항만구역으로서 도시지역에 연접한 공유수면","전원개발촉진법 상 송·변전설비만을 설치하기 위한 전원개발사업구역","산업입지 및 개발에 관한 법률 제2조제8호가목에 따른 국가산업단지","어촌·어항법 제17조제1항에 따른 어항구역으로서 도시지역에 연접한 공유수면","2"
"국가7급","2020","나","도시계획","6","토지이용계획에서 토지용도별 수요 추정에 대한 설명으로 옳은 것은?","","순밀도는 유동인구를 주택부지로 나누어 산정한다.","상업용지 면적은 중력모형(Gravity Model), 컨버스모형(Converse Model), 선형모형(Linear Model), GIS 중첩모형(GIS Overlay Model) 등으로 구할 수 있다.","상업용 토지의 수요는 건축연면적을 적정 건폐율로 나누어 산정한다.","주거용 토지의 수요는 목표연도에 예측된 인구를 인구밀도로 나누어 산정한다.","4"
"국가7급","2020","나","도시계획","7","공청회를 의무적으로 개최하여야 하는 경우가 아닌 것은?","","국토의 계획 및 이용에 관한 법률에 따라 시장이 지구단위계획을 수립하는 경우","경관법에 따라 광역시장이 경관계획을 수립하는 경우","도시개발법령에 따라 도지사가 도시개발사업을 시행하려는 구역의 면적이 100만 제곱미터 이상인 도시개발구역을 지정하는 경우","국토의 계획 및 이용에 관한 법률에 따라 시장이 광역도시계획을 변경하려는 경우","1"
"국가7급","2020","나","도시계획","8","교통계획에서 통행(Trip)에 대한 설명으로 옳지 않은 것은?","","사람의 이동행위를 측정하는 단위이다.","사람의 이동행위와 교통 간 연관관계의 해석이나 교통빈도의 파악에 적절한 분석단위이다.","교통목적, 기점, 종점, 교통수단, 이동경로, 시간대, 이동거리 등이 통행의 속성이다.","모든 사람이 공동 교통목적을 달성하기 위하여 출발지에서 목적지까지 이동하는 전체 이동과정이다.","4"
"국가7급","2020","나","도시계획","9","교통계획의 4단계 수요추정법 중 출발지(Origin)에서 목적지(Destination)로 향하는 통행량을 산정하는 것은?","","수단선택(Modal Split)","통행분포(Trip Distribution)","통행배정(Trip Assignment)","통행발생(Trip Generation)","2"
"국가7급","2020","나","도시계획","10","자연재해대책법령상 우수유출저감시설 중 저류시설에 해당하지 않는 것은?","","광장저류","공원저류","운동장저류","건축물저류","1"
