Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
국가7급,2020,나,재난관리론,1,존스(David K. C. Jones)의 재난 분류에서 준자연재난에 해당하는 것은?,,홍수,쓰나미,산사태,세균질병,1
국가7급,2020,나,재난관리론,2,재난 및 안전관리 기본법 상 행정안전부장관의 직무에 해당하지 않는 것은?,,상시 중앙재난안전상황실의 설치․운영,국가 및 지방자치단체가 행하는 재난 및 안전관리 업무의 총괄․조정,국가의 재난 및 안전관리업무에 관한 기본계획의 수립지침 작성,중앙안전관리위원회에서 심의․조정된 사항에 대한 이행상황 점검,3
국가7급,2020,나,재난관리론,3,"원자력시설 등의 방호 및 방사능 방재 대책법 시행령 상 방사선비상의 종류에 대한 기준이다. ㉠, ㉡에 들어갈 내용은?\n\n| 구분 | 기준 |\n| --- | --- |\n| ( ㉠ ) | 방사성물질의 밀봉상태의 손상 또는 원자력시설의 안전상태 유지를 위한 전원공급기능에 손상이 발생하거나 발생할 우려가 있는 등의 사고로서 방사성물질의 누출로 인한 방사선영향이 원자력시설의 건물 내에 국한될 것으로 예상되는 비상사태 |\n| ( ㉡ ) | 노심의 손상 또는 용융 등으로 원자력시설의 최후 방벽에 손상이 발생하거나 발생할 우려가 있는 사고로서 방사성물질의 누출로 인한 방사선영향이 원자력시설 부지 밖으로 미칠 것으로 예상되는 비상사태 |",,백색비상 적색비상,백색비상 청색비상,청색비상 백색비상,적색비상 백색비상,1
국가7급,2020,나,재난관리론,4,감염병의 예방 및 관리에 관한 법률 상 중증급성호흡기증후군(SARS) 및 중동호흡기증후군(MERS)이 포함되는 감염병은?,,제1급감염병,제2급감염병,제3급감염병,제4급감염병,1
국가7급,2020,나,재난관리론,5,재난 및 안전관리 기본법령상 특별재난지역에 대한 설명으로 옳은 것은?,,"중앙재난안전대책본부장이 국가의 안녕 및 사회질서의 유지를 위하여 특별한 조치가 필요하다고 인정하여 대통령에게 특별재난지역의 선포를 건의한 경우, 대통령은 해당 지역을 특별재난지역으로 선포하여야 한다.",지역재난안전대책본부장은 관할지역에서 발생한 재난으로 인하여 국가의 안녕 및 사회질서의 유지를 위하여 특별한 조치가 필요하다고 인정하는 경우에는 대통령에게 특별재난지역의 선포를 건의할 수 있다.,국가나 지방자치단체는 특별재난지역으로 선포된 지역에 대하여 재난으로 피해를 입은 시설의 복구와 피해주민의 생계 안정을 위하여 고등학생의 학자금을 면제할 수 있다.,"지역재난안전대책본부장은 특별재난지역으로 선포된 지역에 대하여 재난응급대책의 실시와 재난의 구호 및 복구를 위하여 재난대책을 위한 예비비, 재난관리기금․재해구호기금 및 의연금을 집행하려면 미리 재난복구계획을 수립하여야 한다.",3
국가7급,2020,나,재난관리론,6,"감염병의 예방 및 관리에 관한 법률 상 역학조사 교육․훈련 과정을 이수한 사람 중 역학조사관으로 임명될 수 있는 사람만을 모두 고르면?\nㄱ. 방역, 역학조사 또는 예방접종 업무를 담당하는 공무원\nㄴ. 의료법 에 따른 의료인\nㄷ. 약사법 에 따른 약사(藥師)\nㄹ. 수의사법 에 따른 수의사",,"ㄱ, ㄹ","ㄱ, ㄴ, ㄷ","ㄴ, ㄷ, ㄹ","ㄱ, ㄴ, ㄷ, ㄹ",4
국가7급,2020,나,재난관리론,7,재난 및 안전관리 기본법령상 응급조치 등에 대한 설명으로 옳은 것은?,,"자연재난은 재난관리주관기관의 장이 발령하는 위기경보의 대상이 되지만, 사회재난은 위기경보의 대상이 아니다.",시․군․구재난안전대책본부의 본부장은 재난이 발생할 우려가 있다고 인정하면 예비군법 에 따른 예비군대원의 동원을 명할 수 있다.,시장․군수․구청장은 재난이 발생한 경우에 사람의 생명 또는 신체에 대한 위해를 방지하기 위하여 필요하면 해당 지역 주민이나 그 지역 안에 있는 사람에게 미리 지정된 대피장소로 대피할 것을 명할 수 있다.,"시장․군수․구청장은 재난이 발생한 경우에 사람의 생명 또는 신체에 대한 위해 방지나 질서의 유지를 위하여 필요하면 위험구역을 설정하고, 응급조치에 종사하는 사람에게 그 위험구역에 출입하는 행위를 금지하는 조치를 명할 수 있다.",3
국가7급,2020,나,재난관리론,8,풍수해보험법 상 풍수해보험에 대한 설명으로 옳은 것은?,,풍수해보험사업은 기획재정부장관이 관장한다.,건축법 에 따른 건축물 및 그 대지는 풍수해보험이 담보할 수 있는 보험의 목적물이다.,"보험목적물이 농어업재해보험법 에 따른 농어업재해보험에 가입되어 있는 경우, 국가는 보험계약자가 부담하는 보험료의 일부를 지원할 수 있다.",보험목적물의 설치 목적․구조 등을 고려하여 대통령령으로 정하는 바에 따라 보험목적물별로 풍수해보험사업의 보험기간을 다르게 정할 수 있다.,4
국가7급,2020,나,재난관리론,9,"화산의 분출 시 이동성의 용암이 넓은 규모로 분출되며, 지각 내의 인장균열이 있는 곳에서 발생하고 용암이 자유롭게 흘러 큰 판상암체를 형성하는 화산 분출방식은?",,펠레형(Pelean type),발칸형(Vulcanian type),하와이형(Hawaiian type),아이스란드형(Icelandic type),4
국가7급,2020,나,재난관리론,10,지진․화산재해대책법령상 지진․지진해일 및 화산활동 관측에 대한 설명으로 옳지 않은 것은?,,기상청장은 해양수산부장관과 공동으로 지진해일 관측망 종합계획을 수립하여 추진하여야 한다.,기상청장은 지진의 관측시설을 설치하려면 한국지질자원연구원장과 미리 협의한 후 지진 관측계획서를 작성하여야 한다.,지진․지진해일 또는 화산활동 관측결과의 활용방안은 지진․지진해일 또는 화산활동 관측계획서에 포함되어야 한다.,화산활동 관측장비의 성능․규격은 기상청장이 정하여 고시한다.,2
