Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
산업위생관리기사,2020,4,산업위생학개론,1,미국산업위생학술원(AAIH)에서 채택한 산업위생전문가의 윤리강령 중 기업주와 고객에 대한 책임과 관계된 윤리강령은?,,기업체의 기밀은 누설하지 않는다.,전문적 판단이 타협의 의하여 좌우될 수 있는 상황에는 개입하지 않는다.,"근로자, 사회 및 전문 직종의 이익을 위해 과학적 지식을 공개하고 발표한다.","결과와 결론을 뒷받침할 수 있도록 기록을 유지하고 산업위생사업을 전문가답게 운영, 관리한다.",4
산업위생관리기사,2020,4,산업위생학개론,2,산업안전보건법령상 보건관리자의 자격에 해당되지 않는 것은?,,「의료법」에 따른 의사,「의료법」에 따른 간호사,「국가기술자격법」에 따른 산업위생관리 산업기사이상의 자격을 취득한 사람,「국가기술자격법」에 따른 대기환경 기사이상의 자격을 취득한 사람,4
산업위생관리기사,2020,4,산업위생학개론,3,근육과 뼈를 연결하는 섬유조직을 무엇이라 하는가?,,건(tendon),관절(joint),뉴런(neuron),인대(ligament),1
산업위생관리기사,2020,4,산업위생학개론,4,"다음 중 18세기 영국에서 최초로 보고하였으며, 어린이 굴뚝청소부에게 많이 발생하였고, 원인물질이 검댕(soot) 이라고 규명된 직업성 암은?",,폐암,후두암,음낭암,피부암,3
산업위생관리기사,2020,4,산업위생학개론,5,다음은 직업성 질환과 그 원인이 되는 직업이 가장 적합하게 연결된 것은?,,평편족 - VDT 작업,"진폐증 - 고압, 저압작업",중추신경 장해 - 광산작업,목위팔(경견완)증후군 - 타이핑작업,4
산업위생관리기사,2020,4,산업위생학개론,6,산업안전보건법령상 제조 등이 금지되는 유해물질이 아닌 것은?,,석면,염화비닐,β - 나프틸아민,4 - 니트로티페닐,2
산업위생관리기사,2020,4,산업위생학개론,7,재해발생의 주요 원인에서 불완전한 행동에 해당하는 것은?,,보호구 미착용,방호장치 미설치,시끄러운 주변 환경,경고 및 위험표지 미설치,1
산업위생관리기사,2020,4,산업위생학개론,8,효과적인 교대근무제의 운용방법에 대한 내용으로 옳은 것은?,,야근근무 종료 후 휴식은 24시간 전후로 한다.,야근은 가면(假眠)을 하더라도 10시간 이내가 좋다.,신체적 적응을 위하여 야근근무의 연속일수는 대략 1주일로 한다.,누적 피로를 회복하기 위해서는 정교대 방식보다는 역교대 방식이 좋다.,2
산업위생관리기사,2020,4,산업위생학개론,9,산업안전보건법령상 입자상 물질의 농도 평가에서 2회 이상 측정한 단시간 노출농도값이 단시간노출기준과 시간가중평균기준값 사이일 때 노출기준 초과로 평가해야 하는 경우가 아닌 것은?,,1일 4회를 초과하는 경우,15분 이상 연속 노출되는 경우,노출과 노출 사이의 간격이 1시간 이내인 경우,단위작업장소의 넓이가 80평방미터 이상인 경우,4
산업위생관리기사,2020,4,산업위생학개론,10,"다음 산업위생의 정의 중 ( )안에 들어갈 내용으로 볼 수 없는 것은?\n\n산업위생이란. 근로자나 일반 대중에게 질병, 건강장해 등을 초래하는 작업환경 요인과 스트레스를 ( )하는 과학과 기술이다.",,보상,예측,평가,관리,1
산업위생관리기사,2020,4,산업위생학개론,11,산업안전보건법령상 영상표시단말기(VDT) 취급 근로자의 작업자세로 옳지 않은 것은?,,팔꿈치의 내각은 90°이상이 되도록 한다.,근로자의 발바닥 전면이 바닥면에 닿는 자세를 기본으로 한다.,무릎의 내각(Knee Angle)은 90°전후가 되도록 한다.,근로자의 시선은 수평선상으로부터 10~15°위로 가도록 한다.,4
산업위생관리기사,2020,4,산업위생학개론,12,직업성 질환에 관한 설명으로 옳지 않은 것은?,,직업성 질환과 일반 질환은 경계가 뚜렷하다.,직업성 질환은 재해성 질환과 직업병으로 나눌 수 있다.,직업성 질환이란 어떤 작업에 종사함으로써 발생하는 업무상 질병을 의미한다.,직업병은 저농도 또는 저수준의 상태로 장시간 걸쳐 반복노출로 생긴 질병을 의미한다.,1
산업위생관리기사,2020,4,산업위생학개론,13,사고예방대책 기본 원리 5단계를 올바르게 나열한 것은?,,사실의 발견 → 조직 → 분석ㆍ평가 → 시정방법의 선정 → 시정책의 적용,사실의 발견 → 조직 → 시정방법의 선정 → 시정책의 적용 → 분석ㆍ평가,조직 → 사실의 발견 → 분석ㆍ평가 → 시정방법의 선정 → 시정책의 적용,조직 → 분석ㆍ평가 → 사실의 발견→ 시정방법의 선정 → 시정책의 적용,3
산업위생관리기사,2020,4,산업위생학개론,14,"유해물질의 생물학적 노출지수 평가를 위한 소변 시료채취방법 중 채취시간에 제한없이 채취할 수 있는 유해물질은 무엇인가? (단, ACGIH 권장기준이다.)",,벤젠,카드뮴,일산화탄소,트리클로로에틸렌,2
산업위생관리기사,2020,4,산업위생학개론,15,"A유해물질의 노출기준은 100ppm이다. 잔업으로 인하여 작업시간이 8시간에서 10시간으로 늘었다면 이 기준치는 몇 ppm으로 보정해 주어야 하는가? (단, Brief와 Scala의 보정방법을 적용하며 1일 노출시간을 기준으로 한다.)",,60,70,80,90,2
산업위생관리기사,2020,4,산업위생학개론,16,젊은 근로자의 약한 손(오른손잡이일 경우 왼손)의 힘이 평균 45kp일 경우 이 근로자가 무게 10kg인 상자를 두 손으로 들어 올릴 경우의 작업강도(%MS)는 약 얼마인가?,,1.1,8.5,11.1,21.1,3
산업위생관리기사,2020,4,산업위생학개론,17,다음 최대 작업역(maximum area)에 대한 설명으로 옳은 것은?,,작업자가 작업할 때 팔과 다리를 모두 이용하여 닿는 영역,작업자가 작업을 할 때 아래팔을 뻗어 파악할 수 있는 영역,작업자가 작업할 때 상체를 기울여 손이 닿는 영역,작업자가 작업할 때 윗팔과 아래팔을 곧게 펴서 파악할 수 있는 영역,4
산업위생관리기사,2020,4,산업위생학개론,18,산업 스트레스의 반응에 따른 심리적 결과에 해당되지 않는 것은?,,가정문제,수면방해,돌발적사고,성(性)적 역기능,3
산업위생관리기사,2020,4,산업위생학개론,19,전신피로의 원인으로 볼 수 없는 것은?,,산소공급의 부족,작업강도의 증가,혈중포도당 농도의 저하,근육내 글리코겐 양의 증가,4
산업위생관리기사,2020,4,산업위생학개론,20,"공기 중의 혼합물로서 아세톤 400ppm(TLV=750ppm), 메틸에틸케톤 100ppm(TLV=200ppm)이 서로 상가작용을 할 때 이 혼합물의 노출지수(EI)는 약 얼마인가?",,0.82,1.03,1.1,1.45,2
산업위생관리기사,2020,4,작업위생측정 및 평가,21,"공기 중에 카본 테트라클로라이드((TLV=10ppm) 8ppm, 1,2-디클로로에탄(TLV=50ppm) 40ppm, 1,2-디브로모에탄(TLV=20ppm) 10ppm으로 오염되었을 때, 이 작업장 환경의 허용기준 농도(ppm)는? (단, 상가작용을 기준으로 한다.)",,24.5,27.6,29.6,58,2
산업위생관리기사,2020,4,작업위생측정 및 평가,22,시간당 200~300kcal의 열량이 소요되는 중등작업 조건에서 WBGT 측정치가 31.1℃일 때 고열작업 노출기준의 작업휴식조건으로 가장 적절한 것은?,,계속 작업,"매시간 25% 작업, 75% 휴식","매시간 50% 작업, 50% 휴식","매시간 75% 작업, 25% 휴식",2
산업위생관리기사,2020,4,작업위생측정 및 평가,23,다음 중 직독식 기구로만 나열된 것은?,,"AAS, ICP, 가스모니터","AAS, 휴대용 GC, GC","휴대용 GC, ICP, 가스검지관","가스모니터, 가스검지관, 휴대용 GC",4
산업위생관리기사,2020,4,작업위생측정 및 평가,24,입자상 물질을 채취하는데 사용하는 여과지 중 막여과지(membrane filter)가 아닌 것은?,,MCE 여과지,PVC 여과지,유리섬유 여과지,PTFE 여과지,3
산업위생관리기사,2020,4,작업위생측정 및 평가,25,연속적으로 일정한 농도를 유지하면서 만드는 방법 중 Dynamic Method에 관한 설명으로 틀린 것은?,,농도변화를 줄 수 있다.,대개 운반용으로 제작된다.,"만들기가 복잡하고, 가격이 고가이다.",소량의 누출이나 벽면에 의한 손실은 무시할 수 있다.,2
산업위생관리기사,2020,4,작업위생측정 및 평가,26,다음 중 활성탄관과 비교한 실리카겔관의 장점과 가장 거리가 먼 것은?,,수분을 잘 흡수하여 습도에 대한 민감도가 높다.,매우 유독한 이황화탄소를 탈착용매로 사용하지 않는다.,"극성물질을 채취한 경우 물, 에탄올 등 다양한 용매로 쉽게 탈착된다.",추출액이 화학분석이나 기기분석에 방해물질로 작용하는 경우가 많지 않다.,1
