Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
경비지도사2차,2020,1,소방학,1,가연성물질의 연소범위에 관한 설명으로 옳지 않은 것은?,,산소농도가 증가할수록 연소범위가 넓어진다.,불활성가스를 첨가할수록 연소범위가 좁아진다.,연소범위가 넓을수록 위험성이 증가한다.,연소범위 하한계가 낮을수록 위험성이 감소한다.,4
경비지도사2차,2020,1,소방학,2,위험물안전관리법령상 제3류 위험물에 해당하는 것은?,,금속분,황화린,황린,철분,3
경비지도사2차,2020,1,소방학,3,연기농도에 관한 설명으로 옳지 않은 것은?,,연기농도가 증가할수록 감광계수는 커진다.,감광계수란 연기농도를 나타내는 척도이다.,일반적으로 감광계수가 커지면 가시거리가 길어진다.,"연기농도의 측정방법은 중량농도법, 입자농도법 등이 있다.",3
경비지도사2차,2020,1,소방학,4,증발연소가 주된 연소형태인 물질을 모두 고른 것은?\n\nㄱ. 휘발유     ㄴ. 유황     ㄷ. 숯     ㄹ. 마그네슘,,"ㄱ, ㄴ","ㄱ, ㄷ","ㄴ, ㄹ","ㄷ, ㄹ",1
경비지도사2차,2020,1,소방학,5,니트로셀룰로오스의 자연발화 시 주된 원인으로 옳은 것은?,,유전열,흡착열,분해열,발효열,3
경비지도사2차,2020,1,소방학,6,금속칼륨의 보호액으로 옳은 것은?,,물,등유,아세톤,에테르,2
경비지도사2차,2020,1,소방학,7,옥외탱크저장소의 유류화재 시에 나타날 수 있는 현상이 아닌 것은?,,보일오버,슬롭오버,오일오버,훈소,4
경비지도사2차,2020,1,소방학,8,위험물안전관리법령상 제1류 위험물과 제6류 위험물의 공통성질은?,,산화성,가연성,금수성,자기반응성,1
경비지도사2차,2020,1,소방학,9,다음에서 설명하고 있는 것은?\n\n○ 공기의 운동이나 유체의 흐름으로 열이 이동하는 것\n○ 화재현장의 발화점 부근에서 온도가 증가하며 화재실 내부의 온도차 발생으로 열의 이동이 전달되는 현상,,전도,대류,비열,잠열,2
경비지도사2차,2020,1,소방학,10,위험물안전관리법령상 위험물제조소에서 제4류 위험물을 취급하는 경우에 게시판에 표시하여야 하는 주의사항은?,,화기엄금,화기주의,물기엄금,물기주의,1
경비지도사2차,2020,1,소방학,11,질소성분이 함유되어 있는 물질이 불완전 연소할 때 발생하며 청산가스라고도 불리는 유독성가스는?,,불화수소,황화수소,염화수소,시안화수소,4
경비지도사2차,2020,1,소방학,12,가연성가스의 분출화재 시 주 밸브를 닫아서 연료공급을 차단하는 소화방법은?,,냉각소화,제거소화,억제소화,질식소화,2
경비지도사2차,2020,1,소방학,13,통전 중인 전기기구에서 발생한 화재의 종류는?,,A급,B급,C급,D급,3
경비지도사2차,2020,1,소방학,14,요리용 및 지방질 기름 화재 시에 이들 물질과 결합하여 비누화반응을 일으키는 소화약제는?,,제1종 분말소화약제,이산화탄소소화약제,제3종 분말소화약제,할론소화약제,1
경비지도사2차,2020,1,소방학,15,옥외소화전에서 막대모양의 굵은 물줄기를 가연물에 직접 방사하는 주수형태는?,,봉상주수,적상주수,무상주수,미분무주수,1
경비지도사2차,2020,1,소방학,16,화재안전기준(NFSC)상 이산화탄소소화설비의 분사헤드 설치제외 장소가 아닌 것은?,,방재실·제어실 등 사람이 상시 근무하는 장소,나트륨·칼륨·칼슘 등 활성금속물질을 저장·취급하는 장소,전시장 등의 관람을 위하여 다수인이 출입·통행하는 통로 및 전시실 등,무인 변전소 등 사람이 없는 장소,4
경비지도사2차,2020,1,소방학,17,화재안전기준(NFSC)상 할로겐화합물 및 불활성기체소화설비의 소화약제가 아닌 것은?,,HFC-2,HFC-123,HFC-125,HCFC-124,2
경비지도사2차,2020,1,소방학,18,소방기본법령상 소방신호와 타종신호의 연결이 옳지 않은 것은?,,경계신호 - 1타와 연3타를 반복,발화신호 - 난타,해제신호 - 상당한 간격을 두고 1타씩 반복,훈련신호 - 연3타 반복,1
경비지도사2차,2020,1,소방학,19,"각 층의 바닥면적이 1,800 m$^2$ 인 지상 15층의 내화구조 주상복합건축물이 있다. 이 건축물 지상 13층에서의 최소 방화구획 수는? (단, 전 층에 스프링클러소화설비가 설치되어 있으며, 주어진 조건 이외의 다른 조건은 고려하지 않음)",,2,3,4,5,2
경비지도사2차,2020,1,소방학,20,"다음에서 설명하고 있는 피난행동의 특성은?\n\n화재 시 발생되는 연기와 적정 등으로 시야가 흐려지면 빛과의 이동을 꺼내서 개구부, 조명 등의 불빛을 따라 밝은 곳으로 피난하려는 행동",,추종본능,퇴피본능,지광본능,귀소본능,3
경비지도사2차,2020,1,소방학,21,"다음에서 설명하고 있는 방폭구조는?\n\n전기설비가 정상상태 및 이상상태(단선, 단락, 지락등)에서 발생하는 전기불꽃, 아크 또는 고온에 의하여 점화되지 않은 것이 확인된 구조이거나 이격 거리가 확실되며 분할적으로 점화가 되지 않는 구조",,내압 방폭구조,안전증 방폭구조,본질안전 방폭구조,유입 방폭구조,3
