Test Name,Year,Session,Subject,Number,Question,image,Option 1,Option 2,Option 3,Option 4,Answer
인간공학기사,2005,4,인간공학개론,1,표시장치의 설계에서 signal과 B/G light가 각각 어떤 상태일 때가 가장 시식별이 좋겠는가?,text_only,Flashing - steady,Steady - steady,Steady - flashing,Flashing - flashing,1
인간공학기사,2005,4,인간공학개론,2,정적 측정방법에 대한 설명 중 틀린 것은?,text_only,형태학적 측정을 의미한다.,마틴식 인체측정장치를 사용한다.,나체측정을 원칙으로 한다.,상지나 하지의 운동범위를 측정한다.,4
인간공학기사,2005,4,인간공학개론,3,"출입문, 탈출구, 통로의 공간, 줄사다리의 강도 등은 어떤 설계 기준을 적용하는 것이 바람직한가?",text_only,최소치수의 원칙,최대치수의 원칙,평균치수의 원칙,최대 또는 평균치수의 원칙,2
인간공학기사,2005,4,인간공학개론,4,"반지름이 1.5m인 다이얼 스위치를 1/2회전시킬 때 계기판의 눈금이 비례하며 3cm, 움직이는 표시장치가 있다. 이 표시장치의 C/R(control/ response) 비는 얼마인가?",text_only,0.79,1.57,3.14,6.28,2
인간공학기사,2005,4,인간공학개론,5,제품 디자인에 있어 인간공학적 고려대상이 아닌것은?,text_only,개인차를 고려한 설계,사용 편의성의 향상,학습효과를 고려한 설계,하드웨어 신뢰성 향상,4
인간공학기사,2005,4,인간공학개론,6,신호 검출이론에 의하면 시그널(signal)에 대한 인간의 판정결과는 네 가지로 구분된다. 이 중 시그널을 노이즈(Noise)로 판단한 결과를 지칭하는 용어는 무엇인가?,text_only,올바른 채택(Hit),허위경보 (False Alarm),누락(Miss),올바른 거부(Correct Rejection),3
인간공학기사,2005,4,인간공학개론,7,정량적인 동적 표시장치 중 눈금이 고정되고 지침이 움직이는 형태는?,text_only,계수형,동침형,동목형,원형 눈금,2
인간공학기사,2005,4,인간공학개론,8,인간-기게 통합체계의 유형으로 볼 수 없는 것은?,text_only,수동체계,기계회체계,자동체계,정보체계,4
인간공학기사,2005,4,인간공학개론,9,60Hz이상의 음역에서 청각 신호 전달 과정을 옳게 설명한 이론은?,text_only,진동수설,공진(resonance)설,전화기설,전도(conduction)설,2
인간공학기사,2005,4,인간공학개론,10,인간의 기억의 여러 가지의 형태에 대한 설명으로 틀린 것은?,text_only,단기기억의 용량은 보통 7청크(chunk)이며 학습에 의해 무한히 커질 수 있다.,자극을 받은 후 단기기억에 저장되기 전에 시각적인 정보는 아이코닉 기억(Iconic memory)에 잠시 저장된다.,계속해서 갱신해야 하는 단기기억의 용량은 보통의 단기기억 용량보다 작다.,단기기억에 있는 내용을 반복하여 학습(research)하면 장기기억으로 저장된다.,1
인간공학기사,2005,4,인간공학개론,11,인간의 기억 체계 중 감각 보관(sensory storage)에 대한 설명으로 옳은 것은?,text_only,시.청.촉.후각 정보가 짧은 시간 동안 보관된다.,정보가 암호화(coded)되어 보관된다.,상(像) 정보는 수 초간 보관된다.,감각 보관된 정보는 자동으로 작업 기억으로 이전된다.,1
인간공학기사,2005,4,인간공학개론,12,VDT work station의 인간공학적 설계에 맞지 않은 것은?,text_only,작업자의 눈과 화면은 최소 40cm이상 떨어져야 한다.,키보드에 손을 얹었을 때 팔꿈치 각도는 90°내외가 좋다.,의자에 앉았을 때 몸통의 각도는 90°이내가 좋다.,키보드에 손을 얹었을 때 팔의 외전은 15~20°가 적당하다.,3
인간공학기사,2005,4,인간공학개론,13,"비행기에서 15m떨어진 거리에서 잰 jet engine의 소음이 130dB(A)이었다면, 100m 떨어진 격납고에서의 소음 수준은?",text_only,192.2dB(A),121.8B(A),113.5dB(A),150.0dB(A),3
