"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"건설안전산업기사","2016","1","산업안전관리론","1","다음 ( )안에 알맞은 것은?\n사업주는 산업재해로 사망자가 발생하거나 ( )일 이상의 휴업이 필요한 부상을 입거나 질병에 걸린 사람이 발생한 경우 해당 산업재해가 발생한 날부터 1개월 이내에 산업재해조사표를 작성하여 관할 지방고용노동청장 또는 지청장에게 제출하여야 한다.","","3","4","5","7","1"
"건설안전산업기사","2016","1","산업안전관리론","2","산업안전보건법상 아세틸렌 용접장치 또는 가스집한 용접장치를 사용하여 행하는 금속의 용접용단 또는 가열작업자에게 특별안전·보건교육을 시키고자 할 때의 교육 내용이 아닌 것은?","","용접흄·분진 및 유해광선 등의 유해성에 관한 사항","작업방법 작업순서 및 응급처지에 관한 사항","안전밸브의 취급 및 주의에 관한 사항","안전기 및 보호구 취급에 관한 사항","3"
"건설안전산업기사","2016","1","산업안전관리론","3","산업안전보건법상 프레스 작업 시 작업시작 전 점검사항에 해당하지 않는 것은?","","클러치 및 브레이크의 기능","매니플레이터(manipulator) 작동의 이상 유무","프레스의 금형 및 고정볼트 상태","1행정 1정지기구·급정지장치 및 비상정지 장치의 기능","2"
"건설안전산업기사","2016","1","산업안전관리론","4","교육훈련의 효과는 5관을 최대한 활용하여야 하는데 다음 중 효과가 가장 큰 것은?","","청각","시각","촉각","후각","2"
"건설안전산업기사","2016","1","산업안전관리론","5","재해원인을 직접원인과 간접원인으로 나눌 때, 직접원인에 해당하는 것은?","","기술적 원인","관리적 원인","교육적 원인","물적 원인","4"
"건설안전산업기사","2016","1","산업안전관리론","6","안전관리에 관한 계획에서 실시에 이르기까지 모든 권한이 포괄적이며 하향적으로 행사되며, 전문 안전담당 부서가 없는 안전관리조직은?","","직계식 조직","참모식 조직","직계-참모식 조직","안전보건 조직","1"
"건설안전산업기사","2016","1","산업안전관리론","7","연간 총 근로시간 중에 발생하는 근로손실일수를 1000시간당 발생하는 근로손실일수로 나타내는 식은?","","강도율","도수율","연천인율","종합재해지수","1"
"건설안전산업기사","2016","1","산업안전관리론","8","성공적인 리더가 갖추어야 할 특성으로 가장 거리가 먼 것은?","","강한 출세 욕구","강력한 조직 능력","미래지향적 사고 능력","상사에 대한 부정적인 태도","4"
"건설안전산업기사","2016","1","산업안전관리론","9","레빈(Lewin)의 법칙 중 환경조건(E)이 의미하는 것은?","","지능","소질","적성","인간관계","4"
"건설안전산업기사","2016","1","산업안전관리론","10","TBM(Tool Box Meeting)의 의미를 가장 잘 설명한 것은?","","지시나 명령의 전달회의","공구함을 준비한 후 작업하라는 뜻","작업원 전원의 상호대화로 스스로 생각하고 납득하는 작업장 안전회의","상사의 지시된 작업내용에 따른 공구를 하나하나 준비해야 한다는 뜻","3"
"건설안전산업기사","2016","1","산업안전관리론","11","산업안전보건법상 바탕은 흰색, 기본모형은 빨간색, 관련 부호 및 그림은 검은색을 사용하는 안전·보건표지는?","","안전복착용","출입금지","고온경고","비상구","2"
"건설안전산업기사","2016","1","산업안전관리론","12","방독마스크의 흡수관의 종류와 사용조건이 옳게 연결된 것은?","","보통가스용 - 산화금속","유기가스용 - 활성탄","일산화탄소용 - 알칼리제제","암모니아용 - 산화금속","2"
"건설안전산업기사","2016","1","산업안전관리론","13","일선 관리감독자를 대상으로, 작업지도기법, 작업개선기법, 인간관계 관리기법 등을 교육하는 방법은?","","ATT(American Telephone & Telegram Co.)","MTP(Management Training Program)","CCS(Civil Communication Section)","TWI(Training Within Industry)","4"
"건설안전산업기사","2016","1","산업안전관리론","14","다음과 같은 착시현상에 해당하는 것은?\na는 세로로 길어 보이고, b는 가로로 길어 보인다.","O","뮬러-라이어(Müler-Lyer)의 착시","헬름홀츠(Helmholz)의 착시","헤링(Hering)의 착시","포겐도프(Poggendorf)의 착시","2"
"건설안전산업기사","2016","1","산업안전관리론","15","산업안전보건법상 중대재해에 해당하지 않는 것은?","","추락으로 인하여 1명이 사망한 재해","건물의 붕괴로 인하여 15명의 부상자가 동시에 발생한 재해","화재로 인하여 4개월의 요양이 필요한 부상자가 동시에 3명 발생한 재해","근로환경으로 인하여 작업성질병자가 동시에 5명 발생한 재해","2"
"건설안전산업기사","2016","1","산업안전관리론","16","교육 대상자수가 많고, 교육 대상자의 학습능력의 차이가 큰 경우 집단안전 교육방법으로서 가장 효과적인 방법은?","","문답식 교육","토의식 교육","시청각 교육","상담식 교육","3"
"건설안전산업기사","2016","1","산업안전관리론","17","매슬로우(A.H.Maslow)의 안전욕구 5단계 이론에서 각 단계별 내용이 잘못 연결된 것은?","","1단계 : 자아실현의 욕구","2단계: 안전에 대한 욕구","3단계: 사회적 욕구","4단계: 존경에 대한 욕구","1"
"건설안전산업기사","2016","1","산업안전관리론","18","재해손실 코스트 방식 중 하인리히의 방식에 있어 1:4의 원칙중 1에 해당하지 않는 것은?","","재해예방을 위한 교육비","치료비","재해자에게 지급된 급료","재해보상 보험금","1"
"건설안전산업기사","2016","1","산업안전관리론","19","하버드 학파의 5단계 교수법에 해당되지 않는 것은?","","교시(Presentation)","연합(Association)","추론(Reasoning)","총괄(Generalization)","3"
"건설안전산업기사","2016","1","산업안전관리론","20","피로의 예방과 회복대책에 대한 설명이 아닌 것은?","","작업부하를 크게 할 것","정적 동작을 피할 것","작업속도를 적절하게 할 것","근로시간과 휴식을 적정하게 할 것","1"
"건설안전산업기사","2016","1","인간공학 및 시스템안전공학","21","음량 수준이 50phon일 때 sone 값은?","","2","5","10","100","1"
"건설안전산업기사","2016","1","인간공학 및 시스템안전공학","22","다음 중 시스템 안전성 평가의 순서를 가장 올바르게 나열한 것은?","","자료의 정리 → 정성적 평가 → 정량적 평가 → 대책 수립→ 재평가","자료의 정리 → 정성적 평가 → 정량적 평가 → 재평가 → 대책 수립","자료의 정리 → 정량적 평가 → 정성적 평가 → 재평가 → 대책 수립","자료의 정리 → 정성적 평가 → 정량적 평가 → 대책 수립→ 재평가","4"
