Test Name,Year,Session,Subject,Number,Question,Question_image,Option 1,Option 2,Option 3,Option 4,Answer
소방안전교육사,2024,A,소방학개론,1,화재조사 및 보고규정상 화재로 인한 건물의 소실정도에 관한 설명으로 옳지 않은 것은?,,건소는 건물의 70% 이상이 소실된 것,반소는 건물의 30% 이상 70% 미만이 소실된 것,부분소는 건소 및 반소에 해당하지 않는 것,즉소는 즉시 소화된 화재로 화재건수에 포함되지 않는 것,4
소방안전교육사,2024,A,소방학개론,2,화염을 동반하는 화재에 해당하지 않는 것은?,,보일오버(boil over),프로스오버(froth over),슬롭오버(slop over),롤오버(roll over),2
소방안전교육사,2024,A,소방학개론,3,화학적 폭발에 해당하지 않는 것은?,,수증기 폭발,가스 폭발,분진 폭발,분해 폭발,1
소방안전교육사,2024,A,소방학개론,4,건축물 용도에 따른 화재하중의 크기 순서를 올게 나열한 것은?\n\nㄱ. 점포(백화점) ㄴ. 주택 ㄷ. 도서관,,ㄱ > ㄴ > ㄷ,ㄴ > ㄷ > ㄱ,ㄷ > ㄱ > ㄴ,ㄷ > ㄴ > ㄱ,3
소방안전교육사,2024,A,소방학개론,5,"사무실에서 발생한 화재로 인해 두께가 250 mm인 콘크리트 벽의 내부 표면은 도가 400 ℃로 상승하였다. 콘크리트 벽 외부의 공기 온도가 25 ℃인 경우 콘크리트 벽의 외부 표면의 온도는 약 얼마인가? (단, 콘크리트 벽의 열전도도 (thermal conductivity)는 1.0 W/m · K이고, 콘크리트 벽에서 외부 공기로의 대류열전달계수(convection heat transfer coefficient)는 10 W/m$^2$ · K이며, 다른 열손실은 무시한다.)",,132 ℃,197 ℃,220 ℃,321 ℃,1
소방안전교육사,2024,A,소방학개론,6,건축물 화재에서 나타나는 현상에 관한 설명으로 옳은 것은?,,환기지배형 화재는 산소 공급이 충분할 때 주로 발생한다.,목조건축물 화재는 지온장기형의 화재 성상을 나타낸다.,플래시오버(flash over)가 발생하면 연료지배형 화재에서 환기지배형 화재로 전환된다.,"플래시오버(flash over)와 롤오버(roll over)가 발생하는 경우, 플래시오버는 롤오버보다 먼저 발생한다.",3
소방안전교육사,2024,A,소방학개론,7,온도가 낮은 곳에서 높은 순서대로 올게 나열한 것은?,,연소점 < 인화점 < 발화점,인화점 < 발화점 < 연소점,발화점 < 인화점 < 연소점,인화점 < 연소점 < 발화점,4
소방안전교육사,2024,A,소방학개론,8,"표준상태(0 ℃, 1 기압)에서 탄화수소 화합물의 완전연소반응에 관한 설명으로 옳지 않은 것은?",,1 몰의 메테인(CH$_4$)이 완전연소용을 하기 위해서는 2 몰의 산소(O$_2$)가 필요하다.,1 몰의 에테인(C$_2$H$_6$)이 완전연소반응을 하기 위해서는 3 몰의 산소(O$_2$)가 필요하다.,1 몰의 프로페인(C$_3$H$_8$)이 완전연소반응을 하기 위해서는 5 몰의 산소(O$_2$)가 필요하다.,1 몰의 부테인(C$_4$H$_{10}$)이 완전연소반응을 하기 위해서는 6.5 몰의 산소(O$_2$)가 필요하다.,2
소방안전교육사,2024,A,소방학개론,9,소화약제의 공통적 성질로 옳지 않은 것은?,,현저한 독성이 없어야 한다.,열과 침촉할 때 현저한 부식성의 가스를 발생하지 않아야 한다.,"수용액의 소화약제는 결정의 석출, 용액의 분리 등이 생겨야 한다.",현저한 부식성이 없어야 한다.,3
소방안전교육사,2024,A,소방학개론,10,물의 성질로 옳지 않은 것은?,,"대기압에서 어는점은 0 ℃, 끓는점은 100 ℃이며, 압력에 따라 변할 수 있다.",밀도는 1 기압 기준으로 4 ℃일 때 최대값을 갖는다.,"화학결합은 이온결합이며, 결합각은 104.5° 이다.",증발잠열(기화열)은 1 기압 기준으로 539.6 cal/g 이다.,3
