"Test Name","Year","Session","Subject","Number","Question","Question_image","Option 1","Option 2","Option 3","Option 4","Answer"
"국가7급","2023","가","안전관리론","1","도로교통법 시행규칙 상 도로상태가 위험하거나 도로 또는 그 부근에 위험물이 있는 경우에 필요한 안전조치를 할 수 있도록 이를 도로사용자에게 알리는 안전표지는?","","지시표지","노면표시","규제표지","주의표지","4"
"국가7급","2023","가","안전관리론","2","하인리히(H. W. Heinrich)의 재해 코스트 산정방식에 대한 다음 설명에서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n\n하인리히는 재해 코스트를 (가) 로 구분하였으며, 이 둘 간의 산정비는 (나) (으)로 산출하였다.","","보험코스트와 비보험코스트 1 : 4","직접비와 간접비 1 : 4","보험코스트와 비보험코스트 2 : 3","직접비와 간접비 2 : 3","2"
"국가7급","2023","가","안전관리론","3","작업자 스스로가 제반 오류의 원인을 생각함으로써 작업을 개선하도록 하는 안전활동기법은?","","툴박스미팅(Tool Box Meeting)","안전관찰훈련과정(Safety Training Observation Program)","과오원인제거(Error Cause Removal)","브레인스토밍(Brain Storming)","3"
"국가7급","2023","가","안전관리론","4","블레이크와 모튼(R. Blake and J. Mouton)의 관리 격자 모형 중 생산에 대한 관심은 매우 높고 인간에 대한 관심은 매우 낮은 유형은?","","단합형(Team Management)","과업형(Task Management)","친목형(Country Club Management)","무관심형(Improverished Management)","2"
"국가7급","2023","가","안전관리론","5","사고발생의 단계를 '제어의 부족 → 기본원인 → 직접원인 → 사고 → 상해'로 제시한 학자는?","","웨버(D. A. Weaver)","하인리히(H. W. Heinrich)","아담스(E. Adams)","버드 주니어(F. Bird Jr.)","4"
"국가7급","2023","가","안전관리론","6","화학무기·생물무기의 금지와 특정화학물질·생물작용제 등의 제조·수출입 규제 등에 관한 법률 상 화학무기 제조에 이용할 수 있는 물질로서 별표의 1종·2종 및 3종 화학물질을 뜻하는 용어는?","","중점관리물질","생물작용제","특정화학물질","사고대비물질","3"
"국가7급","2023","가","안전관리론","7","위험물안전관리법 시행령 상 위험물의 성질이 자기반응성물질에 해당하는 것은?","","적린","황화린","마그네슘","니트로화합물","4"
"국가7급","2023","가","안전관리론","8","시설물의 안전 및 유지관리 실시 등에 관한 지침 상 용어 정의로서 옳지 않은 것은?","","'안전점검등'이라 함은 안전점검, 긴급안전점검 및 정밀안전진단을 말한다.","'상태평가'라 함은 안전점검등에서 시설물의 외관을 조사하여 결함의 정도를 포함한 시설물의 상태를 평가하는 것을 말한다.","'안전성능 평가'라 함은 안전점검등에서 현장조사를 통하여 수집된 자료를 기초로 하고 설계도서 및 기존의 정밀안전점검·정밀안전진단 실시결과를 참고하여 시설물의 구조·수리·수문해석 등 안전성을 평가하는 것을 말한다.","'내구성능 평가'라 함은 성능평가에서 시설물을 사용한 연수 및 외부 환경조건에 따른 영향으로 인해 재료적 성질 변화로 발생할 수 있는 손상에 저항하는 시설물의 성능을 평가하는 것을 말한다.","3"
"국가7급","2023","가","안전관리론","9","보고하는 문화, 공정한 문화, 유연한 문화, 학습하는 문화 등으로 안전문화를 구분하여 제시한 학자는?","","하인리히(H. W. Heinrich)","라스무센(J. Rasmussen)","리즌(J. Reason)","레빈(K. Lewin)","3"
"국가7급","2023","가","안전관리론","10","산업안전보건법 상 용어 정의로서 (가), (나)에 들어갈 내용을 바르게 연결한 것은?\n\n○ '(가)'란 노무를 제공하는 사람이 업무에 관계되는 건설물·설비·원재료·가스·증기·분진 등에 의하거나 작업 또는 그 밖의 업무로 인하여 사망 또는 부상하거나 질병에 걸리는 것을 말한다.\n\n○ '(나)'이란 산업재해를 예방하기 위하여 잠재적 위험성을 발견하고 그 개선대책을 수립할 목적으로 조사·평가하는 것을 말한다.","","중대재해 작업환경측정","중대재해 안전보건진단","산업재해 작업환경측정","산업재해 안전보건진단","4"
